rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/lags,config/num_leaves,config/n_estimators,config/max_depth,config/min_child_samples,config/reg_alpha,config/reg_lambda,config/output_chunk_length
0.008786100587840049,0.007438404353099933,0.2410595417022705,True,1,2023-07-02_09-12-57,1688281977,0.2410595417022705,909358,cs02.science.uu.nl,131.211.30.52,0.2410595417022705,1,"1_lags=1,max_depth=0,min_child_samples=35,n_estimators=100,num_leaves=100,reg_alpha=0.4050,reg_lambda=0.0012",1,100,100,0,35,0.40502488119853913,0.001221480398976849,1
0.008932128338402215,0.007469401517184279,0.2485792636871338,True,1,2023-07-02_09-14-11,1688282051,0.2485792636871338,909556,cs02.science.uu.nl,131.211.30.52,0.2485792636871338,1,"2_lags=14,max_depth=0,min_child_samples=65,n_estimators=80,num_leaves=100,reg_alpha=4.7629,reg_lambda=0.0656",14,100,80,0,65,4.76291007166661,0.06559395211789164,1
0.008932128338402215,0.007469401517184279,0.36521291732788086,True,1,2023-07-02_09-15-23,1688282123,0.36521291732788086,909748,cs02.science.uu.nl,131.211.30.52,0.36521291732788086,1,"3_lags=14,max_depth=-1,min_child_samples=50,n_estimators=80,num_leaves=100,reg_alpha=6.3742,reg_lambda=0.0492",14,100,80,-1,50,6.37419094275846,0.04923880141435924,1
0.008932128338402215,0.007469401517184279,0.3379538059234619,True,1,2023-07-02_09-15-23,1688282123,0.3379538059234619,909751,cs02.science.uu.nl,131.211.30.52,0.3379538059234619,1,"4_lags=14,max_depth=80,min_child_samples=35,n_estimators=80,num_leaves=200,reg_alpha=4.1119,reg_lambda=0.0027",14,200,80,80,35,4.111912603098444,0.0027153054703834343,1
0.008927686234255943,0.007458576879695973,0.329852819442749,True,1,2023-07-02_09-15-23,1688282123,0.329852819442749,909756,cs02.science.uu.nl,131.211.30.52,0.329852819442749,1,"5_lags=14,max_depth=80,min_child_samples=20,n_estimators=80,num_leaves=100,reg_alpha=1.3327,reg_lambda=0.0057",14,100,80,80,20,1.3327468766913622,0.005743310978748652,1
0.008932128338402215,0.007469401517184279,0.34336328506469727,True,1,2023-07-02_09-15-23,1688282123,0.34336328506469727,909759,cs02.science.uu.nl,131.211.30.52,0.34336328506469727,1,"6_lags=14,max_depth=-1,min_child_samples=20,n_estimators=100,num_leaves=200,reg_alpha=4.3809,reg_lambda=0.0861",14,200,100,-1,20,4.380883260581853,0.08607019222069336,1
0.008932128338402215,0.007469401517184279,0.4065842628479004,True,1,2023-07-02_09-15-23,1688282123,0.4065842628479004,909761,cs02.science.uu.nl,131.211.30.52,0.4065842628479004,1,"7_lags=14,max_depth=40,min_child_samples=20,n_estimators=80,num_leaves=100,reg_alpha=2.3625,reg_lambda=0.0117",14,100,80,40,20,2.3624906183257206,0.011713984769533895,1
0.00893372167834264,0.007462956485119075,0.3614382743835449,True,1,2023-07-02_09-15-23,1688282123,0.3614382743835449,909763,cs02.science.uu.nl,131.211.30.52,0.3614382743835449,1,"8_lags=1,max_depth=80,min_child_samples=20,n_estimators=100,num_leaves=31,reg_alpha=7.5318,reg_lambda=0.0138",1,31,100,80,20,7.531812681607553,0.013810662052283488,1
0.008936245455596632,0.007505420369614702,0.39669227600097656,True,1,2023-07-02_09-15-23,1688282123,0.39669227600097656,909765,cs02.science.uu.nl,131.211.30.52,0.39669227600097656,1,"9_lags=30,max_depth=40,min_child_samples=50,n_estimators=80,num_leaves=200,reg_alpha=9.0063,reg_lambda=0.0034",30,200,80,40,50,9.00631946829602,0.0034324901596566103,1
0.008934810010124122,0.007459659642191719,0.3733336925506592,True,1,2023-07-02_09-15-23,1688282123,0.3733336925506592,909767,cs02.science.uu.nl,131.211.30.52,0.3733336925506592,1,"10_lags=7,max_depth=-1,min_child_samples=50,n_estimators=100,num_leaves=400,reg_alpha=3.2736,reg_lambda=0.0676",7,400,100,-1,50,3.2735574747136704,0.06756369356158444,1
