rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/dropout,config/input_chunk_length,config/layer_widths,config/n_epochs,config/num_blocks,config/num_layers,config/num_stacks,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.0393692695372991,0.0375802064169412,22.270610332489014,False,1,b886f517,2023-07-07_12-48-47,1688726927,22.270610332489014,3395234,cs02.science.uu.nl,131.211.30.52,22.270610332489014,1,128,0.09689825773239136,9,512,25,10,2,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_1_batch_size=128,dropout=0.0969,input_chunk_length=9,layer_widths=512,n_epochs=25,num_blocks=10,num_layers=2,num_stacks=2,ac_2023-07-07_12-47-13"
0.0175985649787724,0.0159833690960653,31.972883701324463,False,1,8b73ef5a,2023-07-07_12-50-09,1688727009,31.972883701324463,3395427,cs02.science.uu.nl,131.211.30.52,31.972883701324463,1,16,0.352424681186676,6,512,75,2,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_2_batch_size=16,dropout=0.3524,input_chunk_length=6,layer_widths=512,n_epochs=75,num_blocks=2,num_layers=3,num_stacks=3,acce_2023-07-07_12-48-25"
0.0117411625957622,0.0080989188497097,25.295847177505493,False,1,45c5bac5,2023-07-07_12-51-13,1688727073,25.295847177505493,3395662,cs02.science.uu.nl,131.211.30.52,25.295847177505493,1,64,0.3902054727077484,1,256,50,3,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_3_batch_size=64,dropout=0.3902,input_chunk_length=1,layer_widths=256,n_epochs=50,num_blocks=3,num_layers=1,num_stacks=3,acce_2023-07-07_12-49-37"
0.0105305105123652,0.0072726985808728,21.268685817718502,False,1,029c24ae,2023-07-07_12-49-58,1688726998,21.268685817718502,3395234,cs02.science.uu.nl,131.211.30.52,21.268685817718502,1,128,0.18061652779579163,12,1024,75,2,4,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_4_batch_size=128,dropout=0.1806,input_chunk_length=12,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=4,num_stacks=4,a_2023-07-07_12-49-37"
0.0102578727907651,0.0075132079517487,28.75759267807007,False,1,558f1111,2023-07-07_12-51-17,1688727077,28.75759267807007,3395667,cs02.science.uu.nl,131.211.30.52,28.75759267807007,1,32,0.21184688806533813,9,1024,50,1,4,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_5_batch_size=32,dropout=0.2118,input_chunk_length=9,layer_widths=1024,n_epochs=50,num_blocks=1,num_layers=4,num_stacks=3,acc_2023-07-07_12-49-37"
0.032490165851567,0.0304705317573865,28.75175809860229,True,1,273ac1a5,2023-07-07_12-51-17,1688727077,28.75175809860229,3395669,cs02.science.uu.nl,131.211.30.52,28.75175809860229,1,64,0.48268580436706543,6,256,75,5,1,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_6_batch_size=64,dropout=0.4827,input_chunk_length=6,layer_widths=256,n_epochs=75,num_blocks=5,num_layers=1,num_stacks=4,acce_2023-07-07_12-49-37"
0.0138698327730934,0.0123273895780591,25.230628728866577,False,1,4f3f0678,2023-07-07_12-51-13,1688727073,25.230628728866577,3395672,cs02.science.uu.nl,131.211.30.52,25.230628728866577,1,256,0.2601540982723236,3,512,50,3,3,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_7_batch_size=256,dropout=0.2602,input_chunk_length=3,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=3,num_stacks=2,acc_2023-07-07_12-49-37"
0.0124140003649142,0.0090950895686813,39.48204851150513,True,1,27e977c5,2023-07-07_12-51-27,1688727087,39.48204851150513,3395674,cs02.science.uu.nl,131.211.30.52,39.48204851150513,1,32,0.06587763875722885,24,512,100,5,2,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_8_batch_size=32,dropout=0.0659,input_chunk_length=24,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=2,num_stacks=3,ac_2023-07-07_12-49-37"
0.0327173806526772,0.0310256656121257,28.747530698776245,True,1,aeefa91b,2023-07-07_12-51-17,1688727077,28.747530698776245,3395676,cs02.science.uu.nl,131.211.30.52,28.747530698776245,1,32,0.02197256125509739,12,512,50,3,2,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_9_batch_size=32,dropout=0.0220,input_chunk_length=12,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=2,num_stacks=3,acc_2023-07-07_12-49-37"
0.013515870168259,0.010415855225474,29.29879784584045,True,1,142040c9,2023-07-07_12-51-57,1688727117,29.29879784584045,3395427,cs02.science.uu.nl,131.211.30.52,29.29879784584045,1,64,0.30429768562316895,1,512,75,5,4,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_LTC_4h_0/NHiTS_10_batch_size=64,dropout=0.3043,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=4,num_stacks=4,acc_2023-07-07_12-51-27"
