,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.09443115380699361, 0.060401414887962884, 0.05503347236782881, 0.07285409068743394, 0.05049434241996532]","[0.07978077294797939, 0.05384207014309215, 0.05465275451732902, 0.07278092159455822, 0.06343554123467313]","[0.10014739500523179, 0.07660507735719078, 0.056977494602750534, 0.06954547174531231, 0.05654753564989852]","[0.09097217732025997, 0.04467807053616065, 0.062212254936936134, 0.0537211600372185, 0.03696746732364363]","[0.06895974586706813, 0.05893793512872947, 0.07202965683750735, 0.05871956577316701, 0.043260835065529156]","[0.052235440206540626, 0.04328892481117271, 0.05256028106852665, 0.04403315309726256, 0.03574903879843501]","[0.05223544020672661, 0.042942804662786056, 0.05286857561021815, 0.04406530508759224, 0.03467927148930176]","[0.052235441205039056, 0.042969857799221876, 0.05261877420617198, 0.044188580310345775, 0.034746916153923287]","[0.07143860309015257, 0.0533002656696636, 0.06928431392132543, 0.057862157644920864, 0.03911760425998156]","[0.2803725653820703, 0.35174481270728103, 0.18698917267095794, 0.2836546223523247, 0.23107052609017206]","[0.07164731823051249, 0.059744983135935764, 0.07418954638043228, 0.057046914850121325, 0.04231913952245793]","[0.070780815643315, 0.05767351455017704, 0.07610582671285511, 0.06250875993299002, 0.045474824650134034]","[0.07189114619640409, 0.05823497896131555, 0.07711272576546152, 0.06099690140955118, 0.045300582842374607]"
TRX,"[0.06787431586536785, 0.04185786187997717, 0.079669415617831, 0.030946769661232422, 0.04040176634444826]","[0.12395903118079414, 0.06042594728024865, 0.0635811769499779, 0.022594783048880216, 0.03659736718095181]","[0.0661709972195768, 0.04544485367570698, 0.06436173485455263, 0.02263596114842435, 0.02864156086740297]","[0.0624021067166059, 0.03441989944640924, 0.06299420618030328, 0.09387580963031694, 0.058491468561969844]","[0.05274373429392904, 0.05510936322835904, 0.0804632931492861, 0.14489406099517438, 0.1605415901891765]","[0.05405155282950611, 0.037519020474718855, 0.05575637258568498, 0.02296235049197723, 0.030042482578075968]","[0.0538552425837991, 0.035769971485902406, 0.053463796657799365, 0.023236271091535914, 0.030947847652618404]","[0.053571135151567334, 0.03292173476786144, 0.0518071574374154, 0.02500668612616962, 0.03064895117894699]","[0.05429877641323558, 0.03173608269671438, 0.05485703342850093, 0.022128463577043556, 0.03921568630961795]","[0.8452178127244018, 0.7326538116465336, 0.3587931337460493, 0.33813437512327826, 0.18732786654784486]","[0.05345324013807243, nan, 0.10865330506400445, 0.21585461272439804, 0.10513298122274826]","[0.07021319553714742, 0.040861797914335175, 0.07233626236925049, 0.03101434932169653, 0.03698447768226953]","[0.07013641206726799, 0.03987080065067182, 0.07408756450351757, 0.0316826212611965, 0.038265925703348955]"
ATOM,"[0.08988581369923702, 0.10021693258988924, 0.08067140744350867, 0.09306199108172114, 0.057739134593967116]","[0.09007382191793471, 0.11354577915535659, 0.0844162737986077, 0.08661280801083635, 0.0670219728014919]","[0.08113546156682604, 0.09789426314388007, 0.07553182723401367, 0.07780242931834085, 0.05664379945225165]","[0.08084166923778155, 0.09243808471429112, 0.07069125237546653, 0.20699327834122536, 0.12028910821177831]","[0.10459497525449912, 0.0869358606075003, 0.07962973175952492, 0.06834772319931771, 0.04840581839855678]","[0.07643964049464974, 0.10260015464711213, 0.0659770587903389, 0.05594055591777381, 0.04845781242778293]","[0.07727984857138384, 0.06727941440607883, 0.06641282067059853, 0.05605327495819866, 0.04650474393841278]","[0.0764395259599865, 0.06676542942180862, 0.06675148461256122, 0.056153256259083656, 0.036179983021432834]","[0.10711151491488204, 0.09609382384091923, 0.0887869742699975, 0.07548431204784076, 0.05384751584343381]","[0.22192466648499165, 0.2569991016802596, 0.14822600721007698, 0.12037401519841033, 0.14182339490962043]","[0.11222892459770605, 0.09732037438498391, 0.09461547216122754, 0.07707567089489302, 0.05591939725133485]","[0.10865942461721155, 0.08993349527931442, 0.09225240404094422, 0.07381506722707906, 0.05344092192845232]","[0.1067580079201006, 0.09309136781355594, 0.09054999262209204, 0.0766302566280395, 0.053854821564415796]"
XMR,"[0.05952084188166765, 0.08554871035517238, 0.06607634324145388, 0.05054431543061926, 0.03853173577496919]","[0.07655002497074115, 0.07641176911749781, 0.06772135303076544, 0.05632382083589394, 0.042231988485087656]","[0.10127847765015059, 0.07712783519227405, 0.06742494371759705, 0.0664637821629714, 0.041664438425613584]","[0.05109443571320508, 0.06695066042490144, 0.10431217925627746, 0.07700783598775317, 0.047701218475994026]","[0.05604629861885569, 0.06366648044387621, 0.07310901505046265, 0.0511881821293847, 0.032393067134024005]","[0.04291386392806015, 0.0506135418526169, 0.05559780684148476, 0.036188221505002255, 0.025108674503179013]","[0.04291385155417135, 0.0510514223013203, 0.05610663394791658, 0.035908280968109184, 0.02509186729048908]","[0.04291386393937887, 0.05063315696555371, 0.05560550653268042, 0.03636037974136949, 0.02506126864193505]","[0.06178358804659456, 0.07170953219403835, 0.07954022062987365, 0.056164212116555756, 0.032045089740027295]","[0.22916675244004348, 0.18421771989519806, 0.16672006973000209, 0.22082275812793054, 0.2289963090617766]","[0.06057407080975119, 0.07071281618765915, 0.07980203238786111, 0.056092233155404535, 0.03695515269601296]","[0.056678998727867344, 0.06581564440004405, 0.07357990706930508, 0.05614150639633914, 0.03610573079343311]","[0.05577277623617762, 0.06584355725953056, 0.07434354902024, 0.05534366299293381, 0.03552513969029775]"
VET,"[0.10161458797644148, 0.11985307946742339, 0.07261394675054664, 0.07361084934394511, 0.05251883133923484]","[0.10675753124769816, 0.09886243755114438, 0.05785716362379075, 0.058637231877830376, 0.045927277405862006]","[0.09999518676907365, 0.09231803423222283, 0.05925953141381256, 0.06510444935700645, 0.04987724155917411]","[0.06490279040846095, 0.05843579120672531, 0.06340818297327593, 0.15573626176349825, 0.08324155353889869]","[0.06541444081606015, 0.07249797843638252, 0.07448077663962872, 0.182826748592009, 0.09230308880748482]","[0.0811171096756781, 0.0722656096664863, 0.06564874061161412, 0.04835508442283037, 0.05031380189789703]","[0.06128399492540452, 0.06959934837662708, 0.05609157010206736, 0.04919011652920447, 0.06687107695385058]","[0.06532134424153467, 0.0663071894159401, 0.06274516350468153, 0.040799540158271204, 0.07927546748555225]","[0.0829059849362348, 0.07728267303584722, 0.08431851485432326, 0.05800106639757623, 0.061207274815658776]","[0.3091869996546427, 0.4011477153675289, 0.7609738248528224, 0.7905173441734386, 0.8506393715549125]","[0.0713074998103008, 0.06314761731390232, 0.06029514353091195, 0.04274882186234796, 0.09422300940353424]","[0.08406065920247749, 0.07720354681085327, 0.07893297290694708, 0.05588553627072243, 0.056751388820428364]","[0.08158726482929286, 0.07535570236771241, 0.08007871601618081, 0.0562308674830149, 0.05780712849527368]"
ALGO,"[0.07838582702268239, 0.07913577466200382, 0.061336196637852836, 0.08103593481805182, 0.06448469950155707]","[0.08187370777471985, 0.09763775987172577, 0.05944528716537802, 0.08395308940371923, 0.05679168834534382]","[0.07800952835510756, 0.08152832027594764, 0.05877451733654239, 0.08295485694213404, 0.04499715894232286]","[0.07378445847079475, 0.05114350023935368, 0.06050810092014341, 0.053125060353300606, 0.04366079919507554]","[0.08084375357140078, 0.06224971432390971, 0.0635145804009677, 0.05368049251327568, 0.047462451118480534]","[0.08759147842950629, 0.06294464707747932, 0.07829440854501712, 0.06598674135575733, 0.055722560327137585]","[0.08215916750376112, 0.06698335883432457, 0.06201094313290679, 0.05959008092543781, 0.04730112118368527]","[0.09215419383832643, 0.06504036773955266, 0.07577649351882373, 0.061649634235115935, 0.050330320979155324]","[0.10175172394478786, 0.06848506416871647, 0.082513041758955, 0.06546435610108102, 0.04613462507370432]","[0.2174948548679568, 0.27134911003174045, 0.2544564534576514, 0.25783376744390263, 0.21647788608075702]","[0.09251128596744172, 0.0604953457451454, 0.06495222488428934, 0.06691604690540888, 0.04744108906721642]","[0.1019386986213665, 0.06775481086415655, 0.08705912211464031, 0.07306464203376989, 0.061836681663480886]","[0.10100774034817342, 0.06773078676825608, 0.08084132785820528, 0.07190617028009927, 0.06090142450051955]"
EOS,"[0.0761713439055394, 0.06378942166735221, 0.06596376781902452, 0.08246127443817115, 0.04904217802157123]","[0.08895365006422327, 0.0695657026418848, 0.06584197363994497, 0.07905166222875512, 0.054767422906866654]","[0.08429900047532465, 0.05358278832261034, 0.06487417734784012, 0.08258022704686281, 0.052564549967645945]","[0.07274320797749263, 0.0573306625307217, 0.2139154649034444, 0.1055512310866814, 0.04014546644730363]","[0.07386210187205959, 0.05459312536218947, 0.06170695000803622, 0.07365864149061543, 0.04423063493339701]","[0.06760123034483553, 0.05430748282032553, 0.07188414911631066, 0.09400959346703885, 0.049103806137709274]","[0.06569673938775976, 0.050052408337612334, 0.058281456538066954, 0.07456290770979669, 0.03984973676730162]","[0.08760530115501222, 0.05182194724778721, 0.06386138835866263, 0.07417290423882326, 0.04630839711971008]","[0.07455814197166631, 0.06291494017557774, 0.07558312660332166, 0.07785123907267662, 0.05082264643131192]","[0.1478280327866131, 0.28622425371337046, 0.2808707904468984, 0.3673966556596954, 0.3660990326267315]","[0.0710203554134426, 0.05418594761868135, 0.06336154309293392, 0.06608067041208956, 0.0424152359149821]","[0.06685143358080732, 0.05759413906775753, 0.0729140727023111, 0.08002543437966278, 0.05042548576796414]","[0.06950589796198049, 0.05968514665857214, 0.07657241912617964, 0.07853713979586649, 0.04951169565192614]"
CHZ,"[0.13455352823701758, 0.06593869773718235, 0.07048442093737646, 0.1426706185287851, 0.06799121679435532]","[0.128415910236624, 0.07465038983552187, 0.06789269177881226, 0.11682055675466944, 0.062200457043126454]","[0.11901650059939013, 0.08959177206493761, 0.06575116318350924, 0.12133525470018446, 0.04524172584335235]","[0.08314034061407778, 0.06501721985912444, 0.06570384219527786, 0.0784419544262548, 0.0461329710082894]","[0.12192581511307214, 0.44343644747202515, 0.19119772967195078, 0.0948427000567503, 0.053464154253583585]","[0.09096772382478836, 0.06469766498312866, 0.06772771339503487, 0.0865913138776723, 0.04788799497442741]","[0.10129221217656681, 0.06820833081317489, 0.07195274895116886, 0.09281313691026782, 0.04834939521681588]","[nan, nan, nan, nan, 0.04199120822121343]","[0.111023628121986, 0.0819729750970061, 0.06423617146393089, 0.08842633298618743, 0.05889007330277253]","[0.22975127536167242, 0.2765835125871757, 0.3638221895221437, 0.20929167802984297, 0.44164129432053323]","[0.10457673004503715, 0.06567314763458566, 0.0688258718088033, 0.08764224645438184, 0.04750438708830787]","[0.10705819057402641, 0.07417327439708682, 0.08764721031343578, 0.10154204518894276, 0.06309000040706304]","[0.11541373602657434, 0.07651693884731413, 0.09013764779755482, 0.10324405191016311, 0.06097169393650913]"
IOTA,"[0.1072533342888636, 0.07387363161982119, 0.056744722279383056, 0.08553842000642614, 0.03747946575620947]","[0.09413746453189649, 0.07385782893909539, 0.061225689858837896, 0.07044064443132417, 0.05487600468920415]","[0.09345322711993706, 0.07243918647279092, 0.0572047956749391, 0.07826794669442569, 0.03841602066930664]","[0.08161671495607815, 0.0730438572755591, 0.6788200983905665, 0.45140519524372974, 0.46271036176534314]","[0.08502342834627737, 0.0646217746140517, 0.061154504671616865, 0.06272173100111882, 0.03800598987964692]","[0.08604153959038442, 0.06330621518192953, 0.08459277104312701, 0.048084657165856776, 0.03900052941519539]","[0.08949982700771615, 0.06596003671177039, 0.06160194136940123, 0.042488664830259065, 0.03732211883420774]","[0.08564600994595362, 0.061615128255409296, 0.062488403855329895, 0.04266699875119449, 0.038210291570028206]","[0.0957600427665426, 0.06404439116062988, 0.0728378075209259, 0.05499702666549172, 0.049189400158055285]","[0.2640403376216823, 0.24408906164628658, 0.2364281444812627, 0.35460084519005036, 0.5125984039507174]","[0.08551001850793429, 0.06289145254564633, 0.06463446124774253, 0.04466237432185827, 0.03849387246133031]","[0.09002357131179993, 0.06834646059971489, 0.0810622874092533, 0.05771090466881168, 0.050181900223610756]","[0.09350939471629334, 0.0669814277299847, 0.08260575753140353, 0.05676779350514362, 0.049815500041827825]"
NEO,"[0.12453002920958786, 0.08520106565469009, 0.06563485419673523, 0.07547511502021827, 0.08381406405305274]","[0.14942429944535848, 0.07890741592134995, 0.06726208323663539, 0.068991473882038, 0.08668990994767493]","[0.09366994027232119, 0.0646738068337713, 0.06271883189063017, 0.0676825074899579, 0.06534966409478445]","[0.06065284433573364, 0.05797501469316834, 0.07481412229388228, 0.07008351803589878, 0.06856862705357877]","[0.07755398847063424, 0.06487884692249898, 0.07433562204558297, 0.05539221653097397, 0.06691709782498444]","[0.05504341707891111, 0.052324029221412306, 0.0598649401250728, 0.04111863224034899, 0.05394255454612781]","[0.054976526683111336, 0.05208897493330088, 0.06059636375901302, 0.04150706276691411, 0.054378847194285124]","[0.05506826518287737, 0.053992798018859846, 0.05792609136002294, 0.04171151564118645, 0.0528097174072459]","[0.07824573663392542, 0.06975170694032368, 0.08354314390479506, 0.059321174446170535, 0.07627805952618524]","[0.12007595468069303, 0.08992909114100729, 0.13153426525008396, 0.1200098906019116, 0.21189929447556946]","[0.06568802319462325, 0.06047972063232695, 0.06806908820861733, 0.049479086260259, 0.06738576215126237]","[0.07927954388152555, 0.06881384327745718, 0.08059761662325944, 0.06156844334853354, 0.07743660763184099]","[0.07799275551107615, 0.06915395228595363, 0.0830329548200805, 0.06033003413523309, 0.07587486321486107]"
