rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode,skip
0.0009019564206875287,0.0006902442936097366,5.9231483936309814,True,1,2023-07-03_14-58-43,1688389123,5.9231483936309814,14152,Stephan,127.0.0.1,5.9231483936309814,1,"1_changepoint_prior_scale=0.1000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.8,0.1,1.0,multiplicative,
0.000991871942753163,0.000713402029878976,12.734926700592041,True,1,2023-07-03_14-59-00,1688389140,12.734926700592041,24640,Stephan,127.0.0.1,12.734926700592041,1,"2_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.6,0.001,1.0,multiplicative,
0.0009049869352155571,0.0006955024386016999,5.945265293121338,True,1,2023-07-03_14-59-03,1688389143,5.945265293121338,13552,Stephan,127.0.0.1,5.945265293121338,1,"3_changepoint_prior_scale=0.5000,changepoint_range=0.4000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",10,0.4,0.5,0.01,multiplicative,
0.0009025219169071212,0.0006889391352447198,5.687607526779175,True,1,2023-07-03_14-59-13,1688389153,5.687607526779175,22752,Stephan,127.0.0.1,5.687607526779175,1,"4_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=1.0000",10,0.6,0.1,1.0,additive,
0.0009302818550888951,0.0006603866261327279,27.591214656829834,True,1,2023-07-03_14-59-44,1688389184,27.591214656829834,9424,Stephan,127.0.0.1,27.591214656829834,1,"5_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",100,0.4,0.01,10.0,multiplicative,
0.0009370485225682005,0.0006704975842013788,6.17060661315918,True,1,2023-07-03_14-59-33,1688389173,6.17060661315918,1972,Stephan,127.0.0.1,6.17060661315918,1,"6_changepoint_prior_scale=0.0100,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.9,0.01,1.0,multiplicative,
0.0009185702696938355,0.0007236747873443416,6.399838924407959,True,1,2023-07-03_14-59-44,1688389184,6.399838924407959,3540,Stephan,127.0.0.1,6.399838924407959,1,"7_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.8,0.5,0.1,multiplicative,
0.000909124530047745,0.0007106983077132926,6.181200742721558,True,1,2023-07-03_14-59-54,1688389194,6.181200742721558,13128,Stephan,127.0.0.1,6.181200742721558,1,"8_changepoint_prior_scale=1.0000,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.1000",10,0.8,1.0,0.1,additive,
0.0009259049050789876,0.0007344467246875532,5.966446876525879,True,1,2023-07-03_15-00-04,1688389204,5.966446876525879,22844,Stephan,127.0.0.1,5.966446876525879,1,"9_changepoint_prior_scale=1.0000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=10.0000",25,0.6,1.0,10.0,additive,
0.0009595748333285606,0.0006905077309036442,22.696162700653076,True,1,2023-07-03_15-00-31,1688389231,22.696162700653076,13984,Stephan,127.0.0.1,22.696162700653076,1,"10_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=10.0000",50,0.6,0.001,10.0,additive,
0.0009496238897766231,0.0006778873035213584,6.3403589725494385,True,1,2023-07-03_15-00-25,1688389225,6.3403589725494385,25584,Stephan,127.0.0.1,6.3403589725494385,1,"11_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",25,0.8,0.01,0.01,multiplicative,
0.0009026122896155351,0.0006854848023574524,5.870094299316406,True,1,2023-07-03_15-00-36,1688389236,5.870094299316406,22776,Stephan,127.0.0.1,5.870094299316406,1,"12_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",10,0.9,0.1,10.0,multiplicative,
0.0009361955055453893,0.0006793715794073319,5.758004903793335,True,1,2023-07-03_15-00-46,1688389246,5.758004903793335,22536,Stephan,127.0.0.1,5.758004903793335,1,"13_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.4,0.01,0.1,additive,
0.000933430340147759,0.0006590109668157089,9.149616956710815,True,1,2023-07-03_15-00-59,1688389259,9.149616956710815,23920,Stephan,127.0.0.1,9.149616956710815,1,"14_changepoint_prior_scale=0.0100,changepoint_range=0.9000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",100,0.9,0.01,1.0,multiplicative,
0.0009207617978515342,0.0007251704914415496,5.786743402481079,True,1,2023-07-03_15-01-06,1688389266,5.786743402481079,23292,Stephan,127.0.0.1,5.786743402481079,1,"15_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.6,0.5,1.0,multiplicative,
0.0008981970600912617,0.0006700763430621505,6.043855905532837,True,1,2023-07-03_15-01-16,1688389276,6.043855905532837,7488,Stephan,127.0.0.1,6.043855905532837,1,"16_changepoint_prior_scale=0.1000,changepoint_range=0.4000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.0100",50,0.4,0.1,0.01,additive,
0.0010356012944748212,0.0007320888245108643,9.52674412727356,True,1,2023-07-03_15-01-29,1688389289,9.52674412727356,23408,Stephan,127.0.0.1,9.52674412727356,1,"17_changepoint_prior_scale=0.0010,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.0100",25,0.8,0.001,0.01,additive,
0.0009601382881199254,0.0006761120222241245,13.09922981262207,True,1,2023-07-03_15-01-43,1688389303,13.09922981262207,11248,Stephan,127.0.0.1,13.09922981262207,1,"18_changepoint_prior_scale=0.0010,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.4,0.001,0.1,multiplicative,
0.0009185702696938355,0.0007236747873443416,6.184368133544922,True,1,2023-07-03_15-01-47,1688389307,6.184368133544922,24840,Stephan,127.0.0.1,6.184368133544922,1,"19_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.8,0.5,0.1,multiplicative,
999.0,,0.009752750396728516,True,1,2023-07-03_15-01-51,1688389311,0.009752750396728516,15988,Stephan,127.0.0.1,0.009752750396728516,1,"20_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.8,0.5,0.1,multiplicative,True
