MAE,MASE,RMSE
0.0005463178087781089,0.4276684259872033,0.0007455562258884443
0.0005295549835499159,0.46655849458414617,0.000725420573202136
0.0005984238024732684,0.6961088240195974,0.0008506111226842968
0.000779401154232773,0.9248559105252688,0.0010809220789691307
0.0003989196403966443,0.41274665728655036,0.0005647112863491673
