rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/dropout,config/input_chunk_length,config/layer_widths,config/n_epochs,config/num_blocks,config/num_layers,config/num_stacks,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.016618056818171,0.0157969747302457,20.97361469268799,False,1,839e55eb,2023-07-07_16-35-20,1688740520,20.97361469268799,3504359,cs02.science.uu.nl,131.211.30.52,20.97361469268799,1,256,0.27354270219802856,24,1024,25,2,3,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_1_batch_size=256,dropout=0.2735,input_chunk_length=24,layer_widths=1024,n_epochs=25,num_blocks=2,num_layers=3,num_stacks=2,a_2023-07-07_16-33-46"
0.0230944310649713,0.0221286979277127,61.11435627937317,False,1,d2774d9e,2023-07-07_16-37-12,1688740632,61.11435627937317,3504565,cs02.science.uu.nl,131.211.30.52,61.11435627937317,1,16,0.06546787172555923,3,512,100,5,2,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_2_batch_size=16,dropout=0.0655,input_chunk_length=3,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=2,num_stacks=4,acc_2023-07-07_16-34-59"
0.0068795082330085,0.0048408899130395,25.91577959060669,False,1,b0e907d3,2023-07-07_16-37-48,1688740668,25.91577959060669,3504826,cs02.science.uu.nl,131.211.30.52,25.91577959060669,1,32,0.13468961417675018,1,256,50,1,4,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_3_batch_size=32,dropout=0.1347,input_chunk_length=1,layer_widths=256,n_epochs=50,num_blocks=1,num_layers=4,num_stacks=3,acce_2023-07-07_16-36-11"
0.0630790286196711,0.0626934280195459,21.09315252304077,True,1,3ce4c69c,2023-07-07_16-36-32,1688740592,21.09315252304077,3504359,cs02.science.uu.nl,131.211.30.52,21.09315252304077,1,128,0.4166072607040405,9,512,75,10,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_4_batch_size=128,dropout=0.4166,input_chunk_length=9,layer_widths=512,n_epochs=75,num_blocks=10,num_layers=1,num_stacks=3,ac_2023-07-07_16-36-11"
0.071529238386538,0.0711588360808202,25.098407983779907,True,1,71c96158,2023-07-07_16-37-48,1688740668,25.098407983779907,3504831,cs02.science.uu.nl,131.211.30.52,25.098407983779907,1,64,0.47462379932403564,12,512,50,3,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_5_batch_size=64,dropout=0.4746,input_chunk_length=12,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=1,num_stacks=3,acc_2023-07-07_16-36-11"
0.0227225911813467,0.0219244642976957,28.21736764907837,True,1,43256426,2023-07-07_16-37-51,1688740671,28.21736764907837,3504834,cs02.science.uu.nl,131.211.30.52,28.21736764907837,1,64,0.20897755026817322,6,256,75,3,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_6_batch_size=64,dropout=0.2090,input_chunk_length=6,layer_widths=256,n_epochs=75,num_blocks=3,num_layers=3,num_stacks=3,acce_2023-07-07_16-36-11"
0.0212086385941965,0.0203054486980822,25.18265914916992,False,1,57a413ec,2023-07-07_16-37-48,1688740668,25.18265914916992,3504836,cs02.science.uu.nl,131.211.30.52,25.18265914916992,1,128,0.12133575230836868,3,512,25,5,2,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_7_batch_size=128,dropout=0.1213,input_chunk_length=3,layer_widths=512,n_epochs=25,num_blocks=5,num_layers=2,num_stacks=2,acc_2023-07-07_16-36-11"
0.0081966833803797,0.0068012704988049,34.750837326049805,False,1,b1bba154,2023-07-07_16-37-57,1688740677,34.750837326049805,3504838,cs02.science.uu.nl,131.211.30.52,34.750837326049805,1,32,0.3456819951534271,9,1024,75,2,3,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_8_batch_size=32,dropout=0.3457,input_chunk_length=9,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=3,num_stacks=4,acc_2023-07-07_16-36-12"
0.0238949850668003,0.0230248395633381,30.92813515663147,True,1,2c1c20ec,2023-07-07_16-37-53,1688740673,30.92813515663147,3504840,cs02.science.uu.nl,131.211.30.52,30.92813515663147,1,64,0.36239632964134216,12,512,50,5,4,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_9_batch_size=64,dropout=0.3624,input_chunk_length=12,layer_widths=512,n_epochs=50,num_blocks=5,num_layers=4,num_stacks=3,acc_2023-07-07_16-36-12"
0.0645927149433878,0.0642409447701843,19.08368682861328,True,1,85dcf9af,2023-07-07_16-38-16,1688740696,19.08368682861328,3504359,cs02.science.uu.nl,131.211.30.52,19.08368682861328,1,64,0.09674070030450821,3,1024,75,2,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_CHZ_15m_0/NHiTS_10_batch_size=64,dropout=0.0967,input_chunk_length=3,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=1,num_stacks=3,ac_2023-07-07_16-37-57"
