MAE,MASE,RMSE
0.0006213711190399636,0.45921606367983875,0.0008353833540228517
0.0005074750317989536,0.44007899282972335,0.0007983518372789131
0.0006141643383151266,0.6445000939183859,0.0008186111566146229
0.0006911178746685934,0.7962615370380393,0.0009899382848170947
0.0004010821337404723,0.4285858996579808,0.000534384044733546
