date,close
2023-04-07 09:30:00,1856.26
2023-04-07 09:45:00,1855.57
2023-04-07 10:00:00,1854.13
2023-04-07 10:15:00,1857.01
2023-04-07 10:30:00,1858.14
2023-04-07 10:45:00,1858.31
2023-04-07 11:00:00,1852.86
2023-04-07 11:15:00,1854.99
2023-04-07 11:30:00,1852.25
2023-04-07 11:45:00,1849.35
2023-04-07 12:00:00,1850.9
2023-04-07 12:15:00,1852.02
2023-04-07 12:30:00,1854.94
2023-04-07 12:45:00,1853.0
2023-04-07 13:00:00,1854.38
2023-04-07 13:15:00,1848.77
2023-04-07 13:30:00,1853.99
2023-04-07 13:45:00,1854.32
2023-04-07 14:00:00,1856.45
2023-04-07 14:15:00,1861.19
2023-04-07 14:30:00,1858.88
2023-04-07 14:45:00,1856.27
2023-04-07 15:00:00,1857.57
2023-04-07 15:15:00,1856.63
2023-04-07 15:30:00,1859.2
2023-04-07 15:45:00,1860.36
2023-04-07 16:00:00,1859.04
2023-04-07 16:15:00,1855.98
2023-04-07 16:30:00,1852.05
2023-04-07 16:45:00,1852.76
2023-04-07 17:00:00,1854.47
2023-04-07 17:15:00,1857.05
2023-04-07 17:30:00,1859.42
2023-04-07 17:45:00,1858.93
2023-04-07 18:00:00,1857.92
2023-04-07 18:15:00,1859.64
2023-04-07 18:30:00,1854.33
2023-04-07 18:45:00,1854.04
2023-04-07 19:00:00,1853.39
2023-04-07 19:15:00,1853.63
2023-04-07 19:30:00,1856.2
2023-04-07 19:45:00,1854.72
2023-04-07 20:00:00,1856.02
2023-04-07 20:15:00,1854.72
2023-04-07 20:30:00,1853.35
2023-04-07 20:45:00,1852.63
2023-04-07 21:00:00,1855.74
2023-04-07 21:15:00,1857.48
2023-04-07 21:30:00,1854.82
2023-04-07 21:45:00,1856.78
2023-04-07 22:00:00,1854.9
2023-04-07 22:15:00,1857.47
2023-04-07 22:30:00,1867.8
2023-04-07 22:45:00,1867.83
2023-04-07 23:00:00,1867.19
2023-04-07 23:15:00,1864.0
2023-04-07 23:30:00,1865.64
2023-04-07 23:45:00,1863.72
2023-04-08 00:00:00,1861.85
2023-04-08 00:15:00,1859.71
2023-04-08 00:30:00,1855.11
2023-04-08 00:45:00,1854.99
2023-04-08 01:00:00,1856.95
2023-04-08 01:15:00,1857.39
2023-04-08 01:30:00,1860.58
2023-04-08 01:45:00,1859.1
2023-04-08 02:00:00,1859.1
2023-04-08 02:15:00,1860.63
2023-04-08 02:30:00,1859.01
2023-04-08 02:45:00,1865.26
2023-04-08 03:00:00,1866.17
2023-04-08 03:15:00,1871.4
2023-04-08 03:30:00,1867.72
2023-04-08 03:45:00,1868.27
2023-04-08 04:00:00,1869.03
2023-04-08 04:15:00,1867.38
2023-04-08 04:30:00,1866.46
2023-04-08 04:45:00,1866.34
2023-04-08 05:00:00,1868.89
2023-04-08 05:15:00,1869.06
2023-04-08 05:30:00,1870.25
2023-04-08 05:45:00,1878.59
2023-04-08 06:00:00,1875.04
2023-04-08 06:15:00,1876.28
2023-04-08 06:30:00,1874.08
2023-04-08 06:45:00,1874.28
2023-04-08 07:00:00,1874.01
2023-04-08 07:15:00,1873.0
2023-04-08 07:30:00,1873.61
2023-04-08 07:45:00,1872.29
2023-04-08 08:00:00,1873.05
2023-04-08 08:15:00,1873.44
2023-04-08 08:30:00,1871.39
2023-04-08 08:45:00,1867.68
2023-04-08 09:00:00,1870.06
2023-04-08 09:15:00,1869.73
2023-04-08 09:30:00,1872.29
2023-04-08 09:45:00,1870.21
2023-04-08 10:00:00,1869.68
2023-04-08 10:15:00,1867.99
2023-04-08 10:30:00,1867.63
2023-04-08 10:45:00,1868.84
2023-04-08 11:00:00,1867.41
2023-04-08 11:15:00,1868.44
2023-04-08 11:30:00,1867.91
2023-04-08 11:45:00,1867.44
2023-04-08 12:00:00,1866.81
2023-04-08 12:15:00,1867.47
2023-04-08 12:30:00,1863.99
2023-04-08 12:45:00,1866.09
2023-04-08 13:00:00,1866.42
2023-04-08 13:15:00,1865.13
2023-04-08 13:30:00,1866.88
2023-04-08 13:45:00,1867.44
2023-04-08 14:00:00,1868.23
2023-04-08 14:15:00,1870.07
2023-04-08 14:30:00,1869.17
2023-04-08 14:45:00,1868.82
2023-04-08 15:00:00,1867.48
2023-04-08 15:15:00,1867.79
2023-04-08 15:30:00,1865.57
2023-04-08 15:45:00,1866.89
2023-04-08 16:00:00,1867.27
2023-04-08 16:15:00,1865.77
2023-04-08 16:30:00,1867.06
2023-04-08 16:45:00,1867.2
2023-04-08 17:00:00,1867.66
2023-04-08 17:15:00,1867.97
2023-04-08 17:30:00,1866.59
2023-04-08 17:45:00,1859.76
2023-04-08 18:00:00,1860.58
2023-04-08 18:15:00,1859.62
2023-04-08 18:30:00,1855.58
2023-04-08 18:45:00,1851.16
2023-04-08 19:00:00,1853.88
2023-04-08 19:15:00,1853.82
2023-04-08 19:30:00,1854.5
2023-04-08 19:45:00,1854.01
2023-04-08 20:00:00,1856.31
2023-04-08 20:15:00,1857.66
2023-04-08 20:30:00,1856.16
2023-04-08 20:45:00,1854.25
2023-04-08 21:00:00,1855.44
2023-04-08 21:15:00,1854.95
2023-04-08 21:30:00,1854.05
2023-04-08 21:45:00,1854.73
2023-04-08 22:00:00,1851.16
2023-04-08 22:15:00,1848.95
2023-04-08 22:30:00,1850.93
2023-04-08 22:45:00,1850.95
2023-04-08 23:00:00,1854.23
2023-04-08 23:15:00,1852.72
2023-04-08 23:30:00,1849.77
2023-04-08 23:45:00,1848.82
2023-04-09 00:00:00,1849.91
2023-04-09 00:15:00,1854.05
2023-04-09 00:30:00,1855.27
2023-04-09 00:45:00,1854.52
2023-04-09 01:00:00,1857.16
2023-04-09 01:15:00,1857.2
2023-04-09 01:30:00,1857.65
2023-04-09 01:45:00,1858.73
2023-04-09 02:00:00,1856.48
2023-04-09 02:15:00,1857.76
2023-04-09 02:30:00,1858.06
2023-04-09 02:45:00,1854.19
2023-04-09 03:00:00,1853.17
2023-04-09 03:15:00,1853.47
2023-04-09 03:30:00,1855.22
2023-04-09 03:45:00,1851.78
2023-04-09 04:00:00,1852.76
2023-04-09 04:15:00,1853.84
2023-04-09 04:30:00,1852.89
2023-04-09 04:45:00,1852.69
2023-04-09 05:00:00,1855.07
2023-04-09 05:15:00,1855.3
2023-04-09 05:30:00,1853.53
2023-04-09 05:45:00,1849.32
2023-04-09 06:00:00,1837.28
2023-04-09 06:15:00,1837.88
2023-04-09 06:30:00,1835.5
2023-04-09 06:45:00,1834.92
2023-04-09 07:00:00,1833.11
2023-04-09 07:15:00,1836.98
2023-04-09 07:30:00,1835.21
2023-04-09 07:45:00,1835.49
2023-04-09 08:00:00,1836.75
2023-04-09 08:15:00,1835.01
2023-04-09 08:30:00,1834.18
2023-04-09 08:45:00,1837.81
2023-04-09 09:00:00,1838.2
2023-04-09 09:15:00,1837.04
2023-04-09 09:30:00,1838.07
2023-04-09 09:45:00,1836.52
2023-04-09 10:00:00,1836.01
2023-04-09 10:15:00,1836.91
2023-04-09 10:30:00,1834.76
2023-04-09 10:45:00,1833.26
2023-04-09 11:00:00,1833.42
2023-04-09 11:15:00,1831.87
2023-04-09 11:30:00,1836.97
2023-04-09 11:45:00,1839.22
2023-04-09 12:00:00,1839.61
2023-04-09 12:15:00,1842.81
2023-04-09 12:30:00,1840.79
2023-04-09 12:45:00,1838.89
2023-04-09 13:00:00,1836.72
2023-04-09 13:15:00,1835.17
2023-04-09 13:30:00,1834.97
2023-04-09 13:45:00,1836.75
2023-04-09 14:00:00,1837.92
2023-04-09 14:15:00,1830.35
2023-04-09 14:30:00,1832.24
2023-04-09 14:45:00,1833.57
2023-04-09 15:00:00,1835.15
2023-04-09 15:15:00,1834.27
2023-04-09 15:30:00,1837.62
2023-04-09 15:45:00,1837.04
2023-04-09 16:00:00,1837.16
2023-04-09 16:15:00,1838.83
2023-04-09 16:30:00,1839.63
2023-04-09 16:45:00,1839.47
2023-04-09 17:00:00,1839.64
2023-04-09 17:15:00,1837.59
2023-04-09 17:30:00,1836.52
2023-04-09 17:45:00,1840.25
2023-04-09 18:00:00,1842.06
2023-04-09 18:15:00,1841.47
2023-04-09 18:30:00,1843.58
2023-04-09 18:45:00,1855.68
2023-04-09 19:00:00,1857.52
2023-04-09 19:15:00,1861.62
2023-04-09 19:30:00,1854.27
2023-04-09 19:45:00,1856.39
2023-04-09 20:00:00,1853.85
2023-04-09 20:15:00,1854.93
2023-04-09 20:30:00,1855.62
2023-04-09 20:45:00,1856.01
2023-04-09 21:00:00,1859.92
2023-04-09 21:15:00,1866.06
2023-04-09 21:30:00,1865.12
2023-04-09 21:45:00,1867.2
2023-04-09 22:00:00,1864.8
2023-04-09 22:15:00,1867.25
2023-04-09 22:30:00,1866.28
2023-04-09 22:45:00,1865.81
2023-04-09 23:00:00,1860.81
2023-04-09 23:15:00,1862.68
2023-04-09 23:30:00,1858.14
2023-04-09 23:45:00,1858.92
2023-04-10 00:00:00,1861.74
2023-04-10 00:15:00,1862.15
2023-04-10 00:30:00,1862.42
2023-04-10 00:45:00,1859.5
2023-04-10 01:00:00,1854.14
2023-04-10 01:15:00,1847.97
2023-04-10 01:30:00,1850.27
2023-04-10 01:45:00,1851.08
2023-04-10 02:00:00,1853.19
2023-04-10 02:15:00,1852.88
2023-04-10 02:30:00,1857.19
2023-04-10 02:45:00,1855.3
2023-04-10 03:00:00,1855.94
2023-04-10 03:15:00,1858.2
2023-04-10 03:30:00,1859.79
2023-04-10 03:45:00,1857.97
2023-04-10 04:00:00,1860.01
2023-04-10 04:15:00,1859.78
2023-04-10 04:30:00,1859.01
2023-04-10 04:45:00,1856.78
2023-04-10 05:00:00,1856.02
2023-04-10 05:15:00,1857.36
2023-04-10 05:30:00,1862.84
2023-04-10 05:45:00,1860.07
2023-04-10 06:00:00,1860.34
2023-04-10 06:15:00,1857.84
2023-04-10 06:30:00,1859.13
2023-04-10 06:45:00,1859.16
2023-04-10 07:00:00,1859.27
2023-04-10 07:15:00,1857.52
2023-04-10 07:30:00,1858.17
2023-04-10 07:45:00,1860.0
2023-04-10 08:00:00,1860.62
2023-04-10 08:15:00,1859.76
2023-04-10 08:30:00,1860.33
2023-04-10 08:45:00,1857.24
2023-04-10 09:00:00,1858.87
2023-04-10 09:15:00,1858.95
2023-04-10 09:30:00,1857.8
2023-04-10 09:45:00,1857.36
2023-04-10 10:00:00,1857.46
2023-04-10 10:15:00,1857.4
2023-04-10 10:30:00,1857.44
2023-04-10 10:45:00,1861.02
2023-04-10 11:00:00,1861.04
2023-04-10 11:15:00,1861.04
2023-04-10 11:30:00,1858.09
2023-04-10 11:45:00,1858.0
2023-04-10 12:00:00,1855.55
2023-04-10 12:15:00,1855.4
2023-04-10 12:30:00,1855.22
2023-04-10 12:45:00,1854.35
2023-04-10 13:00:00,1854.92
2023-04-10 13:15:00,1853.37
2023-04-10 13:30:00,1850.67
2023-04-10 13:45:00,1849.89
2023-04-10 14:00:00,1853.61
2023-04-10 14:15:00,1852.96
2023-04-10 14:30:00,1857.22
2023-04-10 14:45:00,1856.41
2023-04-10 15:00:00,1863.5
2023-04-10 15:15:00,1862.55
2023-04-10 15:30:00,1863.4
2023-04-10 15:45:00,1861.3
2023-04-10 16:00:00,1858.49
2023-04-10 16:15:00,1859.5
2023-04-10 16:30:00,1863.93
2023-04-10 16:45:00,1882.92
2023-04-10 17:00:00,1893.67
2023-04-10 17:15:00,1898.02
2023-04-10 17:30:00,1893.43
2023-04-10 17:45:00,1895.45
2023-04-10 18:00:00,1894.31
2023-04-10 18:15:00,1893.18
2023-04-10 18:30:00,1895.0
2023-04-10 18:45:00,1897.57
2023-04-10 19:00:00,1894.42
2023-04-10 19:15:00,1888.34
2023-04-10 19:30:00,1888.91
2023-04-10 19:45:00,1888.73
2023-04-10 20:00:00,1884.83
2023-04-10 20:15:00,1883.84
2023-04-10 20:30:00,1883.18
2023-04-10 20:45:00,1884.45
2023-04-10 21:00:00,1885.54
2023-04-10 21:15:00,1889.28
2023-04-10 21:30:00,1887.36
2023-04-10 21:45:00,1889.75
2023-04-10 22:00:00,1902.37
2023-04-10 22:15:00,1902.18
2023-04-10 22:30:00,1906.93
2023-04-10 22:45:00,1903.95
2023-04-10 23:00:00,1915.11
2023-04-10 23:15:00,1912.95
2023-04-10 23:30:00,1908.31
2023-04-10 23:45:00,1910.2
2023-04-11 00:00:00,1910.49
2023-04-11 00:15:00,1910.34
2023-04-11 00:30:00,1915.29
2023-04-11 00:45:00,1919.81
2023-04-11 01:00:00,1913.37
2023-04-11 01:15:00,1911.82
2023-04-11 01:30:00,1914.62
2023-04-11 01:45:00,1927.15
2023-04-11 02:00:00,1932.81
2023-04-11 02:15:00,1931.52
2023-04-11 02:30:00,1924.81
2023-04-11 02:45:00,1924.36
2023-04-11 03:00:00,1920.14
2023-04-11 03:15:00,1918.53
2023-04-11 03:30:00,1921.7
2023-04-11 03:45:00,1923.22
2023-04-11 04:00:00,1919.87
2023-04-11 04:15:00,1919.5
2023-04-11 04:30:00,1917.8
2023-04-11 04:45:00,1919.62
2023-04-11 05:00:00,1920.17
2023-04-11 05:15:00,1920.39
2023-04-11 05:30:00,1917.89
2023-04-11 05:45:00,1913.79
2023-04-11 06:00:00,1916.87
2023-04-11 06:15:00,1920.47
2023-04-11 06:30:00,1919.58
2023-04-11 06:45:00,1920.22
2023-04-11 07:00:00,1921.86
