date,close
2021-07-30,0.20873
2021-07-31,0.20765
2021-08-01,0.20424
2021-08-02,0.20327
2021-08-03,0.19626
2021-08-04,0.20153
2021-08-05,0.20095
2021-08-06,0.20482
2021-08-07,0.26189
2021-08-08,0.23996
2021-08-09,0.25609
2021-08-10,0.25732
2021-08-11,0.26445
2021-08-12,0.26401
2021-08-13,0.28667
2021-08-14,0.29402
2021-08-15,0.33984
2021-08-16,0.31956
2021-08-17,0.29933
2021-08-18,0.3032
2021-08-19,0.31778
2021-08-20,0.32733
2021-08-21,0.31662
2021-08-22,0.31467
2021-08-23,0.31783
2021-08-24,0.28864
2021-08-25,0.29255
2021-08-26,0.2684
2021-08-27,0.2944
2021-08-28,0.286
2021-08-29,0.2809
2021-08-30,0.272
2021-08-31,0.2781
2021-09-01,0.2943
2021-09-02,0.2947
2021-09-03,0.2961
2021-09-04,0.2992
2021-09-05,0.3143
2021-09-06,0.309
2021-09-07,0.2552
2021-09-08,0.2567
2021-09-09,0.2525
2021-09-10,0.2397
2021-09-11,0.241
2021-09-12,0.2502
2021-09-13,0.2358
2021-09-14,0.2406
2021-09-15,0.2476
2021-09-16,0.2418
2021-09-17,0.2401
2021-09-18,0.2413
2021-09-19,0.2331
2021-09-20,0.2086
2021-09-21,0.2009
2021-09-22,0.2245
2021-09-23,0.2246
2021-09-24,0.2091
2021-09-25,0.2083
2021-09-26,0.205
2021-09-27,0.1997
2021-09-28,0.1965
2021-09-29,0.1987
2021-09-30,0.2042
2021-10-01,0.2226
2021-10-02,0.2185
2021-10-03,0.2218
2021-10-04,0.2414
2021-10-05,0.2516
2021-10-06,0.2541
2021-10-07,0.2428
2021-10-08,0.2441
2021-10-09,0.2467
2021-10-10,0.2288
2021-10-11,0.2312
2021-10-12,0.2261
2021-10-13,0.2326
2021-10-14,0.2325
2021-10-15,0.234
2021-10-16,0.2372
2021-10-17,0.2378
2021-10-18,0.2474
2021-10-19,0.2454
2021-10-20,0.2548
2021-10-21,0.2424
2021-10-22,0.2446
2021-10-23,0.2511
2021-10-24,0.2756
2021-10-25,0.2651
2021-10-26,0.2559
2021-10-27,0.2379
2021-10-28,0.2997
2021-10-29,0.2882
2021-10-30,0.269
2021-10-31,0.28
2021-11-01,0.2716
2021-11-02,0.2739
2021-11-03,0.2689
2021-11-04,0.263
2021-11-05,0.2609
2021-11-06,0.2618
2021-11-07,0.2664
2021-11-08,0.2819
2021-11-09,0.2736
2021-11-10,0.2553
2021-11-11,0.2605
2021-11-12,0.2593
2021-11-13,0.2613
2021-11-14,0.2628
2021-11-15,0.2566
2021-11-16,0.2365
2021-11-17,0.2374
2021-11-18,0.2208
