rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode,skip
0.005250750781187139,0.004484967674569254,7.741731643676758,True,1,2023-07-03_14-51-06,1688388666,7.741731643676758,4600,Stephan,127.0.0.1,7.741731643676758,1,"1_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.6,0.01,1.0,multiplicative,
0.005156254009241035,0.003956739699973886,7.920875549316406,True,1,2023-07-03_14-51-18,1688388678,7.920875549316406,25580,Stephan,127.0.0.1,7.920875549316406,1,"2_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",50,0.6,0.5,0.01,multiplicative,
0.005694173034117019,0.004741718172143879,7.463118553161621,True,1,2023-07-03_14-51-29,1688388689,7.463118553161621,24800,Stephan,127.0.0.1,7.463118553161621,1,"3_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=1.0000",25,0.9,0.1,1.0,additive,
0.005138898281772224,0.004204076580154412,7.040230751037598,True,1,2023-07-03_14-51-40,1688388700,7.040230751037598,24192,Stephan,127.0.0.1,7.040230751037598,1,"4_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.4,0.01,0.1,multiplicative,
0.0058078636658876175,0.004628771023460201,7.185416221618652,True,1,2023-07-03_14-51-51,1688388711,7.185416221618652,14076,Stephan,127.0.0.1,7.185416221618652,1,"5_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=1.0000",25,0.8,0.5,1.0,additive,
0.0057646547214195275,0.004624876465600409,7.667856454849243,True,1,2023-07-03_14-52-02,1688388722,7.667856454849243,22224,Stephan,127.0.0.1,7.667856454849243,1,"6_changepoint_prior_scale=0.5000,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.4,0.5,1.0,additive,
0.005681633589339193,0.004726075208869852,7.376574277877808,True,1,2023-07-03_14-52-12,1688388732,7.376574277877808,14612,Stephan,127.0.0.1,7.376574277877808,1,"7_changepoint_prior_scale=0.1000,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=0.1000",100,0.4,0.1,0.1,additive,
0.005034849780790749,0.004093529178945411,6.776278972625732,True,1,2023-07-03_14-52-22,1688388742,6.776278972625732,4768,Stephan,127.0.0.1,6.776278972625732,1,"8_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.6,0.1,0.1,multiplicative,
0.005116604107919004,0.004006218542288174,10.188551187515259,True,1,2023-07-03_14-52-36,1688388756,10.188551187515259,25164,Stephan,127.0.0.1,10.188551187515259,1,"9_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",100,0.6,0.5,10.0,multiplicative,
0.006718310201964356,0.005633458075142078,35.27318453788757,True,1,2023-07-03_14-53-11,1688388791,35.27318453788757,25044,Stephan,127.0.0.1,35.27318453788757,1,"10_changepoint_prior_scale=0.0010,changepoint_range=0.4000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",50,0.4,0.001,0.1,multiplicative,
