MAPE,MASE,RMSE
734.2925803782153,1.0526134667177407,0.06244780514589453
207.53120773024293,0.6288873022919154,0.03983554718886832
136.4611176273676,0.5434342766074117,0.036397232276828444
296.05327244644195,0.590565327377901,0.03699298863963777
138.65408690065917,0.7258611057856101,0.03707933489249459
9057.434916198104,0.8085510893564286,0.041418228239241676
214.41003843013698,0.6050010628014232,0.03257771127005993
6123.974383251332,0.7335305981303027,0.03748659354061238
623.6374493111715,1.0482459642429134,0.042287834655367194
