MAE,MASE,RMSE
0.03765202156500247,0.5698991483080704,0.05221991195910055
0.033250448592042285,0.48842825635224524,0.04350651376396771
0.0391657490914359,0.637879702149355,0.05213223780371486
0.03040927969229078,0.5381396856662671,0.04486609964627676
0.02654021465222715,0.5073123935131953,0.03506375954449063
