rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/kernel_size,config/num_filters,config/dilation_base,config/num_layers,config/input_chunk_length,config/batch_size,config/n_epochs,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.000578085745203429,0.0004665884476872114,20.394556999206543,True,1,2023-07-05_18-16-31,1688573791,20.394556999206543,2683221,cs02.science.uu.nl,131.211.30.52,20.394556999206543,1,"1_batch_size=32,dilation_base=4,dropout=0.2107,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=100,num_filters=8,num_layers=2,accelerator=auto,enable_progress_bar=False",3,8,4,2.0,24,32,100,0.21067101878986558,1,False,auto
0.004317913007445382,0.00428172051420089,21.143338680267334,True,1,2023-07-05_18-17-57,1688573877,21.143338680267334,2683463,cs02.science.uu.nl,131.211.30.52,21.143338680267334,1,"2_batch_size=32,dilation_base=8,dropout=0.1951,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=24,num_layers=4,accelerator=auto,enable_progress_bar=False",5,24,8,4.0,9,32,75,0.19507604690467817,1,False,auto
0.004194069965126952,0.004150687361005685,19.247901916503906,True,1,2023-07-05_18-19-20,1688573960,19.247901916503906,2683724,cs02.science.uu.nl,131.211.30.52,19.247901916503906,1,"3_batch_size=64,dilation_base=2,dropout=0.0263,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=100,num_filters=8,num_layers=2,accelerator=auto,enable_progress_bar=False",5,8,2,2.0,6,64,100,0.026347172353444928,1,False,auto
0.0011972760870392828,0.0010790850442823393,18.785095930099487,True,1,2023-07-05_18-20-43,1688574043,18.785095930099487,2683964,cs02.science.uu.nl,131.211.30.52,18.785095930099487,1,"4_batch_size=32,dilation_base=2,dropout=0.3591,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=16,num_layers=4,accelerator=auto,enable_progress_bar=False",5,16,2,4.0,24,32,50,0.35908468458558346,1,False,auto
0.0006001932916415659,0.00047749785707497513,19.291979551315308,True,1,2023-07-05_18-22-07,1688574127,19.291979551315308,2684206,cs02.science.uu.nl,131.211.30.52,19.291979551315308,1,"5_batch_size=32,dilation_base=4,dropout=0.2687,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",5,11,4,2.0,24,32,75,0.2687012564087737,1,False,auto
0.0009582244694034659,0.000831781592191913,21.715907335281372,True,1,2023-07-05_18-23-33,1688574213,21.715907335281372,2684468,cs02.science.uu.nl,131.211.30.52,21.715907335281372,1,"6_batch_size=32,dilation_base=2,dropout=0.4335,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=100,num_filters=11,num_layers=4,accelerator=auto,enable_progress_bar=False",2,11,2,4.0,9,32,100,0.4335289021014583,1,False,auto
0.0005757348680569546,0.00043546277315175715,19.321499586105347,True,1,2023-07-05_18-24-56,1688574296,19.321499586105347,2684710,cs02.science.uu.nl,131.211.30.52,19.321499586105347,1,"7_batch_size=32,dilation_base=4,dropout=0.2992,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=16,num_layers=2,accelerator=auto,enable_progress_bar=False",5,16,4,2.0,24,32,75,0.29916763125613316,1,False,auto
0.0012992139356689247,0.001184241563920669,20.40010118484497,True,1,2023-07-05_18-26-21,1688574381,20.40010118484497,2684950,cs02.science.uu.nl,131.211.30.52,20.40010118484497,1,"8_batch_size=32,dilation_base=4,dropout=0.1901,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=100,num_filters=16,num_layers=2,accelerator=auto,enable_progress_bar=False",3,16,4,2.0,9,32,100,0.19011547953548644,1,False,auto
0.002023885795109136,0.0019430823959347087,17.86167883872986,True,1,2023-07-05_18-27-43,1688574463,17.86167883872986,2685212,cs02.science.uu.nl,131.211.30.52,17.86167883872986,1,"9_batch_size=16,dilation_base=8,dropout=0.1149,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=25,num_filters=8,num_layers=None,accelerator=auto,enable_progress_bar=False",3,8,8,,6,16,25,0.11486010856181575,1,False,auto
0.0005962370470886153,0.0004617579935023492,18.876332759857178,True,1,2023-07-05_18-29-06,1688574546,18.876332759857178,2685454,cs02.science.uu.nl,131.211.30.52,18.876332759857178,1,"10_batch_size=32,dilation_base=16,dropout=0.0214,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=8,num_layers=4,accelerator=auto,enable_progress_bar=False",5,8,16,4.0,12,32,50,0.021405198194170846,1,False,auto
0.0008074258441967025,0.000671541807246726,18.517837524414062,True,1,2023-07-05_18-30-28,1688574628,18.517837524414062,2685835,cs02.science.uu.nl,131.211.30.52,18.517837524414062,1,"11_batch_size=64,dilation_base=16,dropout=0.0604,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=75,num_filters=16,num_layers=4,accelerator=auto,enable_progress_bar=False",2,16,16,4.0,24,64,75,0.06037995127298471,1,False,auto
0.0021335943784572048,0.0020588688344176905,20.644898414611816,True,1,2023-07-05_18-31-52,1688574712,20.644898414611816,2686868,cs02.science.uu.nl,131.211.30.52,20.644898414611816,1,"12_batch_size=32,dilation_base=4,dropout=0.5000,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=75,num_filters=3,num_layers=6,accelerator=auto,enable_progress_bar=False",2,3,4,6.0,24,32,75,0.5,1,False,auto
0.0006226292224784558,0.0005032497129416075,20.926384449005127,True,1,2023-07-05_18-33-16,1688574796,20.926384449005127,2687112,cs02.science.uu.nl,131.211.30.52,20.926384449005127,1,"13_batch_size=32,dilation_base=4,dropout=0.4959,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=100,num_filters=3,num_layers=None,accelerator=auto,enable_progress_bar=False",2,3,4,,12,32,100,0.49592930353715775,1,False,auto
0.0005899383616281888,0.00046964070646609917,20.744593620300293,True,1,2023-07-05_18-34-40,1688574880,20.744593620300293,2687371,cs02.science.uu.nl,131.211.30.52,20.744593620300293,1,"14_batch_size=32,dilation_base=8,dropout=0.4957,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",7,3,8,2.0,12,32,100,0.4957470156197313,1,False,auto
0.0006156568235017298,0.0004937718692422608,20.240859031677246,True,1,2023-07-05_18-36-04,1688574964,20.240859031677246,2687613,cs02.science.uu.nl,131.211.30.52,20.240859031677246,1,"15_batch_size=32,dilation_base=4,dropout=0.5000,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",7,3,4,2.0,9,32,100,0.5,1,False,auto
0.0041482213273444325,0.004110239921521328,65.37815570831299,True,1,2023-07-05_18-38-13,1688575093,65.37815570831299,2687882,cs02.science.uu.nl,131.211.30.52,65.37815570831299,1,"16_batch_size=64,dilation_base=16,dropout=0.1823,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=11,num_layers=6,accelerator=auto,enable_progress_bar=False",3,11,16,6.0,9,64,75,0.182255916679267,1,False,auto
0.002452830244408986,0.002383392138085323,20.119500398635864,True,1,2023-07-05_18-39-36,1688575176,20.119500398635864,2688154,cs02.science.uu.nl,131.211.30.52,20.119500398635864,1,"17_batch_size=32,dilation_base=8,dropout=0.0578,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=100,num_filters=24,num_layers=None,accelerator=auto,enable_progress_bar=False",3,24,8,,24,32,100,0.05776272551818399,1,False,auto
0.004262508130401769,0.00422524077828452,19.003071546554565,True,1,2023-07-05_18-40-58,1688575258,19.003071546554565,2688394,cs02.science.uu.nl,131.211.30.52,19.003071546554565,1,"18_batch_size=32,dilation_base=12,dropout=0.4549,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=3,num_layers=None,accelerator=auto,enable_progress_bar=False",3,3,12,,12,32,75,0.4548920028097755,1,False,auto
0.0005951090395267516,0.0004748484514819675,18.819376707077026,True,1,2023-07-05_18-42-20,1688575340,18.819376707077026,2688679,cs02.science.uu.nl,131.211.30.52,18.819376707077026,1,"19_batch_size=32,dilation_base=16,dropout=0.3250,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=75,num_filters=3,num_layers=None,accelerator=auto,enable_progress_bar=False",9,3,16,,24,32,75,0.3250319022429872,1,False,auto
0.0007142872427727377,0.0005737693129055619,20.36640238761902,True,1,2023-07-05_18-43-44,1688575424,20.36640238761902,2688941,cs02.science.uu.nl,131.211.30.52,20.36640238761902,1,"20_batch_size=32,dilation_base=2,dropout=0.5000,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=100,num_filters=3,num_layers=None,accelerator=auto,enable_progress_bar=False",3,3,2,,12,32,100,0.5,1,False,auto
