rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/add_relative_index,config/batch_size,config/dropout,config/hidden_continuous_size,config/hidden_size,config/input_chunk_length,config/lstm_layers,config/n_epochs,config/num_attention_heads,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.1170534047113483,0.0831847081856797,30.17925071716309,False,1,3d38f14c,2023-07-06_21-22-56,1688671376,30.17925071716309,2945056,cs02.science.uu.nl,131.211.30.52,30.17925071716309,1,True,32,0.064024418592453,12,25,12,3,50,1,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_1_add_relative_index=True,batch_size=32,dropout=0.0640,hidden_continuous_size=12,hidden_size=25,input_chunk_length=12,lstm_lay_2023-07-06_21-21-11"
0.0683859431785719,0.0486418003001961,26.373517990112305,False,1,423af2c0,2023-07-06_21-24-06,1688671446,26.373517990112305,2945246,cs02.science.uu.nl,131.211.30.52,26.373517990112305,1,True,128,0.31022343039512634,4,2,3,2,75,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_2_add_relative_index=True,batch_size=128,dropout=0.3102,hidden_continuous_size=4,hidden_size=2,input_chunk_length=3,lstm_layer_2023-07-06_21-22-26"
,,27.082622289657596,False,1,a038eeac,2023-07-06_21-25-20,1688671520,27.082622289657596,2945487,cs02.science.uu.nl,131.211.30.52,27.082622289657596,1,True,128,0.42295125126838684,4,25,1,4,50,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_3_add_relative_index=True,batch_size=128,dropout=0.4230,hidden_continuous_size=4,hidden_size=25,input_chunk_length=1,lstm_laye_2023-07-06_21-23-40"
0.1499450719587226,0.095039399136077,34.270081758499146,True,1,26597101,2023-07-06_21-24-14,1688671454,34.270081758499146,2945056,cs02.science.uu.nl,131.211.30.52,34.270081758499146,1,True,32,0.17723070085048676,8,10,9,2,100,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_4_add_relative_index=True,batch_size=32,dropout=0.1772,hidden_continuous_size=8,hidden_size=10,input_chunk_length=9,lstm_layer_2023-07-06_21-23-40"
0.1269384856271033,0.08850457756267,25.87343668937683,True,1,f8a5ebeb,2023-07-06_21-25-19,1688671519,25.87343668937683,2945493,cs02.science.uu.nl,131.211.30.52,25.87343668937683,1,True,64,0.20599797368049622,10,10,24,1,25,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_5_add_relative_index=True,batch_size=64,dropout=0.2060,hidden_continuous_size=10,hidden_size=10,input_chunk_length=24,lstm_lay_2023-07-06_21-23-40"
0.0956974253536642,0.0693184438448938,49.56303954124451,False,1,993482c3,2023-07-06_21-25-43,1688671543,49.56303954124451,2945496,cs02.science.uu.nl,131.211.30.52,49.56303954124451,1,True,16,0.4512385427951813,2,4,6,3,75,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_6_add_relative_index=True,batch_size=16,dropout=0.4512,hidden_continuous_size=2,hidden_size=4,input_chunk_length=6,lstm_layers_2023-07-06_21-23-40"
0.096368593292632,0.0732114031499533,29.83706331253052,False,1,84e5cfc1,2023-07-06_21-25-23,1688671523,29.83706331253052,2945498,cs02.science.uu.nl,131.211.30.52,29.83706331253052,1,True,64,0.34281742572784424,8,50,3,2,50,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_7_add_relative_index=True,batch_size=64,dropout=0.3428,hidden_continuous_size=8,hidden_size=50,input_chunk_length=3,lstm_layer_2023-07-06_21-23-40"
0.1058259842917277,0.0709917285810299,28.45073270797729,True,1,ea577db0,2023-07-06_21-25-22,1688671522,28.45073270797729,2945500,cs02.science.uu.nl,131.211.30.52,28.45073270797729,1,True,256,0.0961412563920021,10,4,12,4,75,1,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_8_add_relative_index=True,batch_size=256,dropout=0.0961,hidden_continuous_size=10,hidden_size=4,input_chunk_length=12,lstm_lay_2023-07-06_21-23-40"
0.1000277559134739,0.0706597666329246,26.21405959129333,False,1,3bb1725c,2023-07-06_21-25-19,1688671519,26.21405959129333,2945502,cs02.science.uu.nl,131.211.30.52,26.21405959129333,1,True,64,0.1305180788040161,4,25,9,2,25,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_9_add_relative_index=True,batch_size=64,dropout=0.1305,hidden_continuous_size=4,hidden_size=25,input_chunk_length=9,lstm_layer_2023-07-06_21-23-41"
,,48.66593647003174,False,1,fa0f7f41,2023-07-06_21-26-32,1688671592,48.66593647003174,2945056,cs02.science.uu.nl,131.211.30.52,48.66593647003174,1,True,16,0.37384018301963806,12,10,1,3,100,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1d_0/TFT_10_add_relative_index=True,batch_size=16,dropout=0.3738,hidden_continuous_size=12,hidden_size=10,input_chunk_length=1,lstm_lay_2023-07-06_21-25-43"
