rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
4.594859047869152,4.594857209954031,207.12051844596863,True,1,2023-07-02_14-20-59,1688300459,207.12051844596863,1013380,cs02.science.uu.nl,131.211.30.52,207.12051844596863,1,"1_batch_size=32,dropout=0.3952,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=3,accelerator=auto,enable_progress_bar=False",3,5,512,1,75,32,0.3951802478238164,1,False,auto
0.9692966095635125,0.9692878643482867,129.06299448013306,True,1,2023-07-02_14-20-54,1688300454,129.06299448013306,1013571,cs02.science.uu.nl,131.211.30.52,129.06299448013306,1,"2_batch_size=32,dropout=0.1874,input_chunk_length=1,layer_widths=1024,n_epochs=50,num_blocks=3,num_layers=3,accelerator=auto,enable_progress_bar=False",3,3,1024,1,50,32,0.18735582313224816,1,False,auto
3.1979827005522354,3.1979788122353656,144.32861733436584,True,1,2023-07-02_14-22-22,1688300542,144.32861733436584,1013769,cs02.science.uu.nl,131.211.30.52,144.32861733436584,1,"3_batch_size=256,dropout=0.4740,input_chunk_length=3,layer_widths=512,n_epochs=75,num_blocks=10,num_layers=4,accelerator=auto,enable_progress_bar=False",4,10,512,3,75,256,0.47395189562246814,1,False,auto
0.022881732426261472,0.022512271600538508,23.9748055934906,True,1,2023-07-02_14-22-32,1688300552,23.9748055934906,1014169,cs02.science.uu.nl,131.211.30.52,23.9748055934906,1,"4_batch_size=128,dropout=0.4586,input_chunk_length=6,layer_widths=256,n_epochs=25,num_blocks=2,num_layers=2,accelerator=auto,enable_progress_bar=False",2,2,256,6,25,128,0.45864873193340755,1,False,auto
0.004342943708057119,0.003497013828256766,90.11994981765747,True,1,2023-07-02_14-24-52,1688300692,90.11994981765747,1014462,cs02.science.uu.nl,131.211.30.52,90.11994981765747,1,"5_batch_size=32,dropout=0.3794,input_chunk_length=1,layer_widths=256,n_epochs=75,num_blocks=2,num_layers=4,accelerator=auto,enable_progress_bar=False",4,2,256,1,75,32,0.3794219827622984,1,False,auto
0.6889183315744715,0.6885563347927679,70.51616168022156,True,1,2023-07-02_14-25-44,1688300744,70.51616168022156,1014743,cs02.science.uu.nl,131.211.30.52,70.51616168022156,1,"6_batch_size=128,dropout=0.1574,input_chunk_length=9,layer_widths=1024,n_epochs=25,num_blocks=5,num_layers=2,accelerator=auto,enable_progress_bar=False",2,5,1024,9,25,128,0.15740681966406336,1,False,auto
0.10079529219290385,0.10069374327347688,85.80566930770874,True,1,2023-07-02_14-26-00,1688300760,85.80566930770874,1014745,cs02.science.uu.nl,131.211.30.52,85.80566930770874,1,"7_batch_size=64,dropout=0.1350,input_chunk_length=24,layer_widths=1024,n_epochs=75,num_blocks=3,num_layers=3,accelerator=auto,enable_progress_bar=False",3,3,1024,24,75,64,0.13495194377452693,1,False,auto
2.0854160596964078,2.0854118476277645,170.2654573917389,True,1,2023-07-02_14-28-54,1688300934,170.2654573917389,1015173,cs02.science.uu.nl,131.211.30.52,170.2654573917389,1,"8_batch_size=16,dropout=0.3235,input_chunk_length=1,layer_widths=1024,n_epochs=50,num_blocks=3,num_layers=3,accelerator=auto,enable_progress_bar=False",3,3,1024,1,50,16,0.3234652075575636,1,False,auto
0.12138707999621995,0.12130984963435236,72.68883037567139,True,1,2023-07-02_14-28-29,1688300909,72.68883037567139,1015550,cs02.science.uu.nl,131.211.30.52,72.68883037567139,1,"9_batch_size=64,dropout=0.3569,input_chunk_length=6,layer_widths=512,n_epochs=75,num_blocks=2,num_layers=2,accelerator=auto,enable_progress_bar=False",2,2,512,6,75,64,0.35693919823865417,1,False,auto
0.09926825093787298,0.09917474834877194,100.4336245059967,True,1,2023-07-02_14-28-57,1688300937,100.4336245059967,1015552,cs02.science.uu.nl,131.211.30.52,100.4336245059967,1,"10_batch_size=32,dropout=0.4335,input_chunk_length=3,layer_widths=512,n_epochs=75,num_blocks=2,num_layers=4,accelerator=auto,enable_progress_bar=False",4,2,512,3,75,32,0.433528120492765,1,False,auto
