MAE,MASE,RMSE
0.0006459196387929739,0.4649595322701708,0.0008987574331142909
0.0005350222617276041,0.4371607466613732,0.0007700137144716375
0.0006569551466159307,0.6611877774129793,0.0009491363563219852
0.0008514055323471382,0.9345768233459322,0.0012722478841989276
0.0004732213837848359,0.45688099717765424,0.0007516870553990623
