,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[13.748586572215551, 8.870441978982775, 39.544192648724774, 5.357123900073136, 9.069205608798121, 15.317910141758869]","[13.176259871702564, 9.905637144361783, 39.69595024674569, 6.6788370671250386, 10.364944795044941, 15.964325824996001]","[19.562500332923083, 11.009465559448465, 44.24183822536137, 4.407637448180866, 10.703806331065817, 17.98504957939592]","[40.38557387823215, 34.69602510315925, 15.731591935487414, 20.5544673204431, 11.55676528088565, 24.584884703641514]","[11.825953926575542, 6.194420055950863, 6.422440775051947, 2.977195881641773, 5.901041264027653, 6.664210380649555]","[123.02938603396717, 62.86573485809814, 21.783749119070116, 10.46844489250357, 28.047754541412925, 49.23901388901038]","[152.75364823383106, 94.77361205040569, 40.35265201688666, 25.469516702062084, 51.7299709902231, 73.01587999868171]","[155.36669182071523, 97.2745965598226, 43.086448454175176, 27.835003173697405, 54.4908170337138, 75.61071140842486]","[10.587671407202619, 6.186954110531672, 4.383940620190142, 2.8602831873442103, 6.5554990352433045, 6.1148696721023885]","[184.44777791529015, 127.0225347346216, 69.6454657013641, 56.29939174111928, 82.0885642297154, 103.9007468644221]","[11.093202297431606, 6.6325882451637215, 3.863658424403324, 2.800668550962927, 3.143984420872961, 5.506820387766909]","[10.556940718484068, 5.914562597561369, 3.702863711145698, 2.6850373650704076, 2.962280451887261, 5.16433696882976]","[10.431427413447452, 5.830650493914126, 3.756457347764082, 2.708839631118903, 2.955738952245724, 5.136622767698058]"
TRX,"[0.009284245553122902, 0.0027257224383283127, 0.003757050605701277, 0.0031516763533494165, 0.0018434525191564962, 0.004152429493931681]","[0.013083731323622828, 0.004531912307966294, 0.003852659168936385, 0.010144846663922525, 0.005109408494353457, 0.007344511591760297]","[0.00673521812281898, 0.0029983510477779064, 0.0061304023732601355, 0.011860000132239071, 0.006148668783600938, 0.006774528091939407]","[0.011678624600928361, 0.025066349612084437, 0.007349081128781504, 0.0052348232392, 0.006513638758664813, 0.011168503467931825]","[0.017018724014708622, 0.09677477543872046, 0.010024693584793474, 0.04752559821781923, 0.005024158886074938, 0.03527359002842335]","[0.035232025008821076, 0.008260184317143813, 0.017798821416075628, 0.02066801777657934, 0.009384994255572926, 0.018268808554838558]","[0.014149290154133146, 0.005222771140666822, 0.00629516233699933, 0.004095275799151158, 0.006772676793214178, 0.007307035244832926]","[0.006249371715801079, 0.004064111356329681, 0.005594770448540541, 0.01737964382890607, 0.006430822928643487, 0.00794374405564417]","[0.018806126248294155, 0.006640755673037478, 0.01860193844606004, 0.02678463040619317, 0.0057399084351363264, 0.015314671841744235]","[0.05715833300916688, 0.035835963799200024, 0.025403830333860015, 0.025382250411517975, 0.010740147184177878, 0.030904104947584554]","[0.058532250136505454, 0.09199159341524595, 0.05483571318270371, 0.08809702233297376, 0.014579061205907372, 0.06160712805466724]","[0.004837255260754185, 0.0022472461351138078, 0.0034354479856623966, 0.001314958015706162, 0.00172069031999322, 0.002711119543445954]","[0.004788396021251223, 0.002219587744902832, 0.003484101089709205, 0.0013082108740666745, 0.0017192935154058794, 0.002703917849067163]"
ATOM,"[9.425400784160752, 2.2767362484208196, 2.384740359188742, 1.395863721517375, 0.4838497557846858, 3.1933181738144745]","[12.62015756628088, 2.587757163702718, 2.017675357657265, 1.364031513719403, 0.6630498102720368, 3.8505342823264606]","[10.278703082752854, 2.647353557949286, 2.783786199041879, 1.000952115202415, 0.6059363985078023, 3.4633462706908467]","[7.999265449073611, 5.82972512228336, 14.294899536259608, 5.254536771880126, 5.43508039702845, 7.762701455305032]","[2.737370908043781, 2.1920404292784803, 0.8596566556837196, 0.7232689610476245, 0.6305653495963887, 1.4285804607299988]","[19.383801472641462, 4.773375920139253, 13.788231679641957, 13.523523514016215, 6.371767752756881, 11.568140067839156]","[12.227327610684572, 8.202531545188382, 12.214606852252224, 12.035516412764402, 5.9139574730903295, 10.118787978795982]","[21.294745197798033, 20.26690806421097, 6.463489453590985, 2.141774043947558, 2.0254744956768715, 10.438478251044884]","[2.449822227616493, 2.494749057752635, 0.8134028024040958, 0.7106860858399964, 0.4512838894172838, 1.3839888126061006]","[23.805273174775177, 22.54927450264236, 7.0658423230856044, 3.7858181847587673, 3.6110112157993797, 12.163443880212258]","[3.6514210701859184, 2.79446967026615, 0.9923250068909225, 1.037335783643696, 1.2002280039885496, 1.9351559069950472]","[2.420834253075377, 2.0402827206360308, 0.8918332395336791, 0.7145252038535247, 0.4511965138822006, 1.303734386196162]","[2.373334638079378, 2.0591423389721997, 0.8516078347580077, 0.7127978282257329, 0.4486132340197083, 1.2890991748110054]"
XMR,"[23.960840508342745, 18.1832308311942, 37.47984177117636, 7.33179542709323, 7.892354796477311, 18.96961266685677]","[17.765264782772608, 14.808296680010356, 17.469333654139596, 7.252283801718329, 5.966438965167213, 12.65232357676162]","[38.39388176660255, 11.831566736991478, 24.464037826824946, 11.38779312934721, 5.03985248365983, 18.223426388685205]","[54.124423697363405, 60.75844783489436, 43.172992406590424, 18.053176983012634, 21.15178250834418, 39.452164686041]","[15.336365279824829, 11.8109128840564, 11.220853424595399, 5.24639684339917, 4.284195959034028, 9.579744878181966]","[195.33442962729683, 119.32719992134768, 111.35825960347947, 76.3674585481621, 89.18518726622159, 118.31450699330153]","[252.14447043679007, 177.59210424691076, 166.05477474957485, 134.2805864497222, 145.876690083237, 175.18972519324697]","[249.19145157050437, 173.93584466344166, 163.20151550333065, 130.45968618455063, 142.02417927406336, 171.76253543917815]","[14.783371571039696, 9.785915882168487, 9.841520405076121, 5.2424032616914955, 4.411766374036525, 8.812995498802463]","[258.3647320351557, 183.70869983824588, 171.3965821904346, 139.5094476143716, 151.12852380579017, 180.8215970967996]","[11.268474997958702, 9.559255053481294, 9.754555289662155, 5.6282364948359, 5.055716209329927, 8.253247609053597]","[11.698718211195722, 9.741751987327303, 9.696814220597908, 5.294336052292303, 4.039234420399059, 8.09417097836246]","[11.4942891239852, 9.71209191462896, 9.780758374447085, 5.242721755370953, 3.940211267972052, 8.034014487280851]"
VET,"[0.016207579851610785, 0.008175454028701236, 0.027148587833864472, 0.005582805872419101, 0.0035507035097638714, 0.012133026219271894]","[0.012832088611600904, 0.006491202113999717, 0.032542163383969626, 0.014752930612681535, 0.00837890354380148, 0.014999457653210655]","[0.028127500697427765, 0.004872109061600841, 0.028757958951850713, 0.009438348175383254, 0.00503154282622342, 0.015245491942497197]","[0.026233575726480583, 0.048079682583670395, 0.011882787717413175, 0.013743073405405579, 0.008244835556436353, 0.021636790997881218]","[0.04570107949835355, 0.015127979142649416, 0.09108894567442333, 0.01116627942110863, 0.0030518169345710275, 0.033227220134221185]","[0.007566264380195868, 0.004376898612161572, 0.0025929351106395446, 0.0010300438982767724, 0.001084991108155942, 0.0033302266218859394]","[0.053621580130066536, 0.043914724630023924, 0.02501010814680999, 0.05003612347482206, 0.018411932565718592, 0.03819889378948822]","[0.05622463805120807, 0.020957913373543136, 0.06150121640973606, 0.05295122135469234, 0.01368184551540302, 0.04106336694091652]","[0.007359110594357234, 0.004458109728965155, 0.0023258724539058713, 0.0009375725411313127, 0.0010383341898132644, 0.0032237999016345676]","[0.029140330662914406, 0.021217776765189586, 0.0205742480522231, 0.029219606783170416, 0.02657908668551029, 0.02534620978980156]","[0.009063268264030143, 0.005540063776381627, 0.004329313299513395, 0.003587469380784451, 0.013042338798403696, 0.007112490703822663]","[0.007626831766558233, 0.004090811310030348, 0.0022371957027056844, 0.000915162149254993, 0.000972936522740992, 0.003168587490258051]","[0.0074794693161112195, 0.004052186705008915, 0.002267765708491386, 0.0009155327706833421, 0.0009712641843161327, 0.003137243736922199]"
ALGO,"[0.39479725120733444, 0.08146987633984694, 0.34050711716208676, 0.03903340653934031, 0.02626703925133531, 0.17641493809998873]","[0.45871815761285056, 0.095996118227077, 0.3379486515493855, 0.03688200149048104, 0.028584086457892597, 0.19162580306753735]","[0.4208067355920715, 0.07567545665424227, 0.3774535271667487, 0.05594918450008425, 0.07230193736503168, 0.20043736825563566]","[0.44754034617560656, 0.39721961256531657, 0.10792754881669493, 0.09137567853090445, 0.04846968459025808, 0.21850657413575614]","[0.30611597032590193, 0.09381685305264152, 0.05801259789277532, 0.0707522357340345, 0.030046690344060746, 0.11174886946988279]","[0.22788082437407708, 0.08316770488786245, 0.05336387635517781, 0.01857332305515314, 0.016162962927540207, 0.07982973831996214]","[0.32720142401803476, 0.06465528482370696, 0.15194133328620552, 0.04740391161914657, 0.04536672388186875, 0.12731373552579253]","[0.19632002577372082, 0.0606731116192577, 0.037837251404665165, 0.018243554880667208, 0.01095183491342701, 0.06480515571834758]","[0.14189689502328018, 0.06397602255397984, 0.03220687691374251, 0.0187127303680334, 0.03039244536653275, 0.05743699404511373]","[0.42475907375632443, 0.24232809205850875, 0.42309055222684955, 0.09037770779388442, 0.08817464646812331, 0.2537460144607381]","[0.16808972242668174, 0.06303870177845892, 0.06776006614091123, 0.05104969659306776, 0.03119697189794318, 0.07622703176741256]","[0.12432310574685854, 0.0631770415594178, 0.03248290294670376, 0.016894390878854117, 0.009721286491734446, 0.04931974552471373]","[0.12294189028413897, 0.06351519170143623, 0.03158960793957974, 0.0167213595052042, 0.009728321426153288, 0.048899274171302486]"
EOS,"[0.29738779153306105, 0.4865429634181948, 0.8244688274922745, 0.1399195809200881, 0.04359825193777007, 0.3583834830602777]","[0.378751579707139, 0.3973756520354624, 0.8352319902712474, 0.12956869888578398, 0.04553012770675672, 0.35729160972127794]","[0.5597169892089527, 0.5002153654931968, 0.935197977755596, 0.1350461213310811, 0.05748953324654486, 0.4375331974070743]","[1.1620205106608898, 1.2426124072262612, 0.3821194241681695, 0.7204193467468372, 0.3963976099255285, 0.7807138597455372]","[0.3184895097268073, 0.14098711506800715, 0.22700387524556462, 0.08448468089919327, 0.042464580725257606, 0.16268595233296598]","[0.3024731418425988, 0.2676235091804913, 0.15598007133179462, 0.08038044524316976, 0.038492892519020896, 0.16899001202341507]","[0.3984242880219608, 0.21445584035587498, 0.7741679495886336, 0.08429471859861502, 0.04229569233682843, 0.30272769778038255]","[0.3557509869651819, 0.3032242971893053, 0.3013296738364687, 0.09318968742350046, 0.03873305219659938, 0.21844553952221119]","[0.2589103194685272, 0.14954554765892397, 0.1517808101262707, 0.07171492769211289, 0.03752022061978936, 0.13389436511312483]","[0.9110211372943804, 0.9053825540986052, 1.3868157108188601, 0.31137643856984326, 0.3963920470379209, 0.7821975775639219]","[0.328876016314952, 0.24459074841826325, 0.12170827953187043, 0.08864004879999003, 0.046323561048008145, 0.16602773082261676]","[0.26692527318327236, 0.13704719336771873, 0.09245992376403375, 0.0721767911823555, 0.037622314182406254, 0.12124629913595733]","[0.25809233913020224, 0.13359577530137218, 0.09253486142775193, 0.07190828608648168, 0.037631558365790366, 0.11875256406231967]"
CHZ,"[0.06048776530814265, 0.06810501024567518, 0.09005704996600745, 0.02654583428238839, 0.009353490246282561, 0.050909830009699245]","[0.06843446995784938, 0.049231529590534145, 0.07876979054671893, 0.016928020216153097, 0.0101713863287406, 0.04470703932799923]","[0.041029129352989906, 0.01777098250808033, 0.10605649126310573, 0.017549279212550763, 0.01731541968100476, 0.039944260403546296]","[0.0772807362189764, 0.07609513407205967, 0.03764988232070281, 0.03789334478755939, 0.027897188323103835, 0.05136325714448042]","[0.12358445007806254, 0.22283069853207013, 0.12815556515979096, 0.04532821022785946, 0.036650438019679134, 0.11130987240349247]","[0.0300125727910583, 0.017508660000572725, 0.016483511588098746, 0.02015777872423107, 0.00612837636801736, 0.018058179894395638]","[0.030905941874340998, 0.01878334807634145, 0.01247026830380771, 0.017926474143951595, 0.007915774981426992, 0.01760036147597375]","[0.4814620608503146, 0.30496794109051883, 0.22387529471205217, 0.2635625629622094, 0.04468496814957279, 0.2637105655529336]","[0.028967481423233403, 0.015164369548285195, 0.0569052117874834, 0.0167761523289252, 0.005832813970814051, 0.02472920581174825]","[0.06981909855838139, 0.04184567125888172, 0.0630639976154772, 0.029927296334071832, 0.051150301976274286, 0.05116127314861728]","[0.030179858511382208, 0.02060805568583617, 0.019554998680248695, 0.01992319603061234, 0.006805499560108185, 0.01941432169363752]","[0.029009564344377497, 0.014706569086959815, 0.008917653364836586, 0.015925228538001306, 0.00550729697764702, 0.014813262462364443]","[0.029956228220202365, 0.01424723755458849, 0.008915642695848316, 0.015910252322359677, 0.005464798376073786, 0.014898831833814527]"
IOTA,"[0.1471553618524468, 0.10964584233437462, 0.4338745607141357, 0.070266803071155, 0.06313266470062173, 0.16481504653454676]","[0.1149552233111484, 0.06017955662364573, 0.33831082908307747, 0.0389693979469886, 0.02805301114156608, 0.11609360362128526]","[0.14782651328617266, 0.0637760171909938, 0.4136999867351185, 0.07585361991901758, 0.06128877184836155, 0.15248898179593282]","[0.32137607245000993, 0.2566070881856306, 0.28455507574088157, 0.20252207354396148, 0.1567427035615667, 0.24436060269641008]","[0.10304889516978194, 0.05664071864321153, 0.21374733049432892, 0.012472177732183587, 0.014084122100012794, 0.07999864882790375]","[0.10335244837915977, 0.05668347719090848, 0.06108262726906384, 0.021390303555618963, 0.03705532612065862, 0.05591283650308193]","[0.10865107963994683, 0.05791149147359877, 0.06664853184676225, 0.017498016448575637, 0.024522848535707208, 0.05504639358891814]","[0.09876007533526625, 0.060517573768634016, 0.04573836164014073, 0.011967809269263148, 0.009776538223355741, 0.045352071647331973]","[0.09643024450084929, 0.05340211511770333, 0.05708885000299608, 0.013238696093868026, 0.010846299991609229, 0.04620124114140519]","[0.27368789907843694, 0.18940574021334478, 0.33062324107653374, 0.1211779706030292, 0.22720060400507744, 0.2284190909952844]","[0.10214292831649625, 0.055580257011162246, 0.03606093613880488, 0.011083155609192808, 0.025024445050340644, 0.045978344425199366]","[0.09396156679040978, 0.05387131084140437, 0.02333282240467926, 0.01019859147935419, 0.007545567738370095, 0.03778197185084354]","[0.09487411645845814, 0.052770097552039215, 0.023749101053026526, 0.010158541392009574, 0.007535494091864012, 0.037817470109479494]"
NEO,"[4.000504727520648, 1.6070234054399235, 7.358786004475638, 0.9543668046704418, 0.7682963715588177, 2.9377954627330936]","[4.889793176004144, 1.5015677769220408, 7.212468093448624, 0.9023258139591689, 0.7672531263900144, 3.054681597344799]","[11.94858522102096, 3.243854961086535, 10.055282907889097, 1.8161594074499974, 0.950831405203617, 5.602942780530041]","[13.712002678423355, 13.499466793890939, 4.133341624983686, 3.5057025737109666, 3.5085644589031983, 7.67181562598243]","[2.937451333288525, 1.307318997672926, 0.7738595341469059, 0.3479390647804904, 0.639860447194177, 1.201285875416605]","[36.2150374866185, 12.7404478764351, 4.494722052923568, 3.7687088497938137, 2.7240435973443806, 11.988591972623073]","[43.70771014600165, 20.68574236236454, 9.91291470133577, 5.151883232698743, 6.9870870260113, 17.2890674936824]","[41.34772676374314, 17.71718566248208, 8.06183012708797, 2.897827718240261, 4.130812936664699, 14.83107664164363]","[3.743751758156565, 1.2519965233533517, 0.7907843373495753, 0.4773506809239431, 0.6004539438062525, 1.3728674487179375]","[34.99954299773805, 13.116153669560974, 4.778253835023705, 3.141526214225145, 2.8057299388355545, 11.768241331076684]","[3.28360384379888, 1.5195892640882673, 0.8780219155903001, 0.4076498509970979, 0.7873710309808927, 1.3752471810910876]","[2.839884023906317, 1.3005300233382275, 0.8005257807360904, 0.3453261237077592, 0.6080908718095475, 1.1788713646995883]","[2.7620606549481774, 1.3005784243502345, 0.8011488271729627, 0.3443784206154171, 0.6006761537478548, 1.1617684961669292]"
XTZ,"[0.6349775017255743, 0.3276477731195747, 0.6253902211008011, 0.28136832082540664, 0.14250584126018762, 0.40237793160630886]","[0.8357261572808106, 0.34743507068229734, 0.6521955498837982, 0.22694999034199673, 0.14912985166530004, 0.44228732397084053]","[0.7887612015553187, 0.3170200852400793, 0.888561248531884, 0.2932237711608244, 0.15090419137645458, 0.48769409957291215]","[1.217150513969136, 1.382715124791435, 1.079153032481571, 0.5435532764845615, 0.3292442517970876, 0.9103632399047582]","[0.7552305845130827, 0.4191330755933739, 0.2048364320133487, 0.06383413575713343, 0.05666647865359033, 0.29994014130610586]","[0.6208585968310681, 0.36246984508700064, 0.22043550021466302, 0.07209166041311346, 0.07184614222364243, 0.26954034895389756]","[0.6601243234124614, 0.3352268263759066, 2.56391193959638, 0.7032793016566923, 0.355902852695194, 0.9236890487473269]","[0.5619552361385436, 0.3592353859690765, 0.40176779873360396, 0.2783186330536087, 0.08027860559697585, 0.3363111318983617]","[0.6805897471597804, 0.37686732815934043, 0.3640548058646165, 0.4561344869899934, 0.15568857892857055, 0.4066669894204603]","[1.1193498829921182, 0.7615029422226762, 1.127396046104049, 0.5998685445643683, 0.4400751159259636, 0.8096385063618351]","[0.744815104694965, 0.40269727155398044, 0.15768988870952239, 0.1651674778084319, 0.08816899063347687, 0.31170774668007534]","[0.4211411493869354, 0.2607286734077161, 0.12137982919587867, 0.054963035152482805, 0.04648290287073337, 0.18093911800274926]","[0.4196895766485752, 0.2635127479244091, 0.12131811994646, 0.0547436889310545, 0.04630444968912999, 0.18111371662792577]"
