date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2020-07-20,4.202,4.259,3.861,3.881,2348189.522,1595289599999,9569665.19320700,26430,1133687.70100000,4627469.96653800,0,9113323.534882,,
2020-07-21,3.881,4.06,3.774,4.01,3054468.196,1595375999999,11984787.50944800,30480,1634824.50100000,6413953.40622000,0,12248417.46596,0.03269838893170851,
2020-07-22,4.004,4.088,3.892,4.012,1251377.779,1595462399999,4962962.13681300,15057,614541.56000000,2438906.12992600,0,5020527.649348,0.0004986287812112078,
2020-07-23,4.008,4.1,3.918,3.963,1500467.279,1595548799999,6040659.32857300,17208,765174.48100000,3082113.45791000,0,5946351.826677,-0.012288555891390995,
2020-07-24,3.967,3.969,3.786,3.825,1819680.81,1595635199999,7082596.78769200,17408,938276.43900000,3651466.84854700,0,6960279.098250001,-0.03544284692979871,
2020-07-25,3.824,3.96,3.774,3.917,2792026.126,1595721599999,10731027.06586600,21700,1647799.99700000,6326263.57262100,0,10936366.335542,0.023767587405195023,
2020-07-26,3.92,3.92,3.689,3.81,2002982.739,1595807999999,7654146.18812900,21026,958955.55600000,3666779.53031900,0,7631364.235590001,-0.02769686554508466,
2020-07-27,3.811,3.92,3.288,3.593,5436412.596,1595894399999,19822353.64058500,52447,2659916.35400000,9625113.46489500,0,19533030.457428,-0.058641681007227886,
2020-07-28,3.593,3.792,3.552,3.751,2011812.488,1595980799999,7388280.42821200,23361,990842.67800000,3639653.01848200,0,7546308.642487999,0.04303496296836862,
2020-07-29,3.748,3.86,3.609,3.634,1882282.893,1596067199999,7082444.41205200,25369,976530.72900000,3676360.52315800,0,6840216.033162,-0.03168850112577104,
2020-07-30,3.634,3.763,3.58,3.703,1385427.945,1596153599999,5125046.04758400,18940,681585.36100000,2520139.83422500,0,5130239.680335,0.018809331957496234,
2020-07-31,3.711,3.84,3.696,3.793,1286324.007,1596239999999,4860444.13047200,13344,623116.92900000,2354852.52614500,0,4879026.958551,0.02401396077528628,
2020-08-01,3.795,4.137,3.791,4.084,3787834.663,1596326399999,15240085.75218500,39400,1674173.17400000,6729698.01430600,0,15469516.763691999,0.07391963759565723,
2020-08-02,4.084,4.235,3.4,3.912,3191640.234,1596412799999,12485395.15542600,48381,1571526.08200000,6152011.55195900,0,12485696.595408,-0.04302814812984823,
2020-08-03,3.906,4.078,3.792,3.82,3620416.911,1596499199999,14255869.07942600,32107,2045763.07000000,8037969.80961900,0,13829992.600019999,-0.023798329554087116,
2020-08-04,3.82,4.055,3.817,4.021,2285392.491,1596585599999,8987545.36727200,22139,1184040.92900000,4648791.84630500,0,9189563.206310999,0.051280205296653225,
2020-08-05,4.019,4.214,3.945,4.144,2658420.926,1596671999999,10886449.07120700,28537,1295936.09500000,5307708.74820100,0,11016496.317344,0.03013087704204498,
2020-08-06,4.15,4.256,4.112,4.172,2204768.899,1596758399999,9232389.12217100,24323,1103868.82900000,4624006.11621000,0,9198295.846628001,0.006734032181344052,
2020-08-07,4.181,4.201,3.864,4.015,2746768.353,1596844799999,11168012.83916500,27863,1331643.48100000,5420059.78988200,0,11028274.937295,-0.038358189739801096,
2020-08-08,4.014,4.442,3.973,4.426,2038615.685,1596931199999,8507890.15185200,24742,1052156.95500000,4395063.51108500,0,9022913.02181,0.0974588942301331,
2020-08-09,4.432,5.44,4.3,5.273,8204217.02,1597017599999,40536680.28213300,121034,4078408.16800000,20148927.15182000,0,43260836.34645999,0.17510321891947478,
2020-08-10,5.273,5.874,5.092,5.474,7062869.371,1597103999999,38429813.51093300,107056,3317597.09900000,18032616.31010600,0,38662146.936854005,0.03741015007015469,
2020-08-11,5.47,5.576,4.689,4.916,4216164.858,1597190399999,21410822.87138500,64089,1950195.79100000,9919837.09309500,0,20726666.441928003,-0.10751441891469904,
2020-08-12,4.916,6.04,4.858,5.902,6106299.181,1597276799999,33310049.37168900,94755,2958026.83300000,16161074.02322500,0,36039377.766262,0.1827960848169592,
2020-08-13,5.905,6.57,5.458,6.085,7731574.481,1597363199999,46339478.67847400,132142,3845954.08800000,23090425.09941300,0,47046630.716885,0.030535449918742907,
2020-08-14,6.083,6.604,5.916,6.096,5881838.182,1597449599999,36740200.52980000,88634,2907640.30200000,18163318.92846600,0,35855685.557472,0.0018060919448545931,
2020-08-15,6.101,6.35,5.895,6.077,2639329.388,1597535999999,16132919.29286000,37919,1287068.08800000,7869591.12225000,0,16039204.690875998,-0.003121665231127002,
2020-08-16,6.077,6.391,5.781,6.243,3149876.467,1597622399999,19163703.90284400,50754,1545540.59100000,9404850.58598200,0,19664678.783481,0.026949682926389107,
2020-08-17,6.246,6.318,5.86,5.907,2725418.994,1597708799999,16600046.14388000,44306,1181079.73800000,7207707.21277900,0,16099049.997558,-0.05532274775450907,
2020-08-18,5.901,6.16,5.515,5.826,2805280.731,1597795199999,16419054.42226700,48233,1350859.93600000,7910671.96793600,0,16343565.538805999,-0.01380742978785543,
2020-08-19,5.825,5.934,5.3,5.65,2780331.332,1597881599999,15601510.06013700,48090,1277208.92700000,7167941.80496900,0,15708872.0258,-0.03067511337889295,0.33987611028425574
2020-08-20,5.649,6.373,5.539,6.297,3608691.059,1597967999999,21844836.06619000,58203,1746988.86600000,10576486.08047000,0,22723927.598523,0.10841778434825589,0.3527188043209679
2020-08-21,6.299,6.6,5.596,5.606,4055827.983,1598054399999,24720120.38267400,71664,1856581.71600000,11320243.12026900,0,22736971.672698,-0.11623587676400904,0.3762315612751743
2020-08-22,5.611,6.5,5.398,6.411,4798512.518,1598140799999,29098450.33272800,80438,2340326.11900000,14204714.94263000,0,30763263.752898,0.13417781226252368,0.3948410159496317
2020-08-23,6.411,8.602,6.34,8.532,15687286.543,1598227199999,117264420.13039600,265124,7757204.91300000,57999930.10930900,0,133843928.784876,0.2858085356039839,0.47422306234634526
2020-08-24,8.535,8.56,7.668,8.211,8474992.655,1598313599999,68084507.14088300,140717,4047408.21600000,32525486.80378700,0,69588164.690205,-0.03834908188245256,0.4786734582464053
2020-08-25,8.211,8.877,7.786,8.378,10852903.901,1598399999999,89831223.19930600,181649,5180788.71900000,42867160.26605200,0,90925628.882578,0.020134503798191705,0.4756402609620053
2020-08-26,8.377,8.653,7.642,7.708,6473787.689,1598486399999,52090762.61965000,98138,3246816.49200000,26119145.27368900,0,49899955.506812006,-0.08335047197272338,0.48081680696364265
2020-08-27,7.707,7.923,6.894,7.291,5919743.615,1598572799999,43787657.45218800,84749,2789562.77800000,20641177.13308300,0,43160850.696965,-0.05561803972782653,0.48716157441465985
2020-08-28,7.291,7.844,7.123,7.559,3227902.223,1598659199999,24187365.58886500,49891,1540199.45400000,11546760.08594500,0,24399712.903657,0.03609819548574644,0.48411788106417497
2020-08-29,7.563,7.619,7.268,7.27,1977735.172,1598745599999,14749536.02225800,33789,1005840.39900000,7502805.58718200,0,14378134.700439999,-0.038982614764611956,0.4882418657191102
2020-08-30,7.27,7.925,7.231,7.621,2993408.253,1598831999999,22807082.80344400,50790,1525725.11400000,11614194.71221300,0,22812764.296113003,0.047151303138552425,0.48886454918456496
2020-08-31,7.622,7.819,7.14,7.205,2041474.478,1598918399999,15273066.68009200,37437,1062534.39300000,7954938.58403700,0,14708823.61399,-0.056132365232494985,0.4922097918647513
2020-09-01,7.205,7.642,6.978,7.218,3142893.748,1599004799999,22985367.39867800,53823,1545110.03300000,11300920.05093100,0,22685407.073064,0.0018026767691114998,0.4883995032595138
2020-09-02,7.224,7.31,6.368,6.643,3068338.22,1599091199999,20729395.23961100,53015,1466608.69500000,9908138.66310500,0,20382970.79546,-0.08301423753749271,0.49745125144491575
2020-09-03,6.642,6.74,4.5,4.899,5449700.436,1599177599999,31849823.87350600,87030,2495769.52600000,14583573.43865400,0,26698082.435964,-0.30453256602666645,0.5915128622372895
2020-09-04,4.901,5.656,4.695,5.463,6457804.799,1599263999999,33634194.00023300,95014,3135363.78700000,16353470.35663800,0,35278987.616937,0.108966986757143,0.5999528453520508
2020-09-05,5.468,5.675,4.56,4.918,5638140.872,1599350399999,29040852.50405000,103129,2714061.85600000,13992174.71212700,0,27728376.808496002,-0.1050961456195798,0.610755727790922
2020-09-06,4.91,5.35,4.455,5.178,3823014.304,1599436799999,19000969.59662400,53673,1858562.24500000,9248977.00151500,0,19795568.066112,0.05151693753534503,0.6106945149995668
2020-09-07,5.177,5.258,4.571,5.053,3239401.401,1599523199999,15922237.23115200,45308,1597319.01800000,7850794.00748400,0,16368695.279253,-0.02443675501957432,0.604455039598113
2020-09-08,5.054,5.162,4.745,4.952,2731561.813,1599609599999,13580097.94656900,38649,1284771.41100000,6392008.56357600,0,13526694.097976001,-0.02019059092747666,0.5783929670820198
2020-09-09,4.954,5.493,4.888,5.32,2075425.323,1599695999999,10798521.80463900,29458,975435.52100000,5082775.67080400,0,11041262.718360001,0.07168176797125825,0.581819604620328
2020-09-10,5.317,5.564,5.172,5.324,2294705.712,1599782399999,12312200.62823700,30276,1183979.81200000,6353880.89383900,0,12217013.210687999,0.0007515971793119469,0.5712841388085048
2020-09-11,5.325,5.535,5.048,5.342,2585374.754,1599868799999,13598568.44645700,38524,1275728.59600000,6707574.56979500,0,13811071.935868,0.0033752141549039383,0.5400807555350151
2020-09-12,5.345,5.719,5.18,5.603,2630471.217,1599955199999,14281090.65948500,36095,1291049.96000000,7012580.36713600,0,14738530.228851,0.047702053895378294,0.5414651147708365
2020-09-13,5.603,5.857,5.105,5.32,2992263.911,1600041599999,16335043.10978300,43449,1474787.91700000,8056102.63941200,0,15918844.00652,-0.05182886522959418,0.5436501668353257
2020-09-14,5.317,5.539,5.12,5.381,1894291.251,1600127999999,10105315.02735600,27577,916198.44100000,4886864.88747300,0,10193181.221631,0.011400927153729423,0.5438832460939597
