date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2023-04-14 12:08:00,12.266,12.274,12.266,12.274,1854.78,1681474139999,22755.95541000,94,997.18000000,12234.32708000,0,22765.56972,,
2023-04-14 12:09:00,12.271,12.274,12.266,12.273,3478.52,1681474199999,42680.08052000,108,745.54000000,9147.59887000,0,42691.87596,-8.147635153399335e-05,
2023-04-14 12:10:00,12.273,12.279,12.249,12.257,3657.97,1681474259999,44863.12638000,166,984.41000000,12073.60877000,0,44835.738289999994,-0.0013045252563430587,
2023-04-14 12:11:00,12.256,12.278,12.256,12.258,1844.91,1681474319999,22630.35966000,116,962.16000000,11801.35657000,0,22614.90678,8.158270451152916e-05,
2023-04-14 12:12:00,12.258,12.264,12.245,12.247,2463.65,1681474379999,30190.40562000,130,2008.89000000,24619.18235000,0,30172.32155,-0.0008977760243893407,
2023-04-14 12:13:00,12.247,12.249,12.227,12.235,3652.54,1681474439999,44689.79581000,237,1939.01000000,23724.08292000,0,44688.8269,-0.0009803121445153273,
2023-04-14 12:14:00,12.236,12.265,12.224,12.262,3008.39,1681474499999,36835.34060000,349,1417.51000000,17359.88270000,0,36888.87818,0.0022043524458612573,
2023-04-14 12:15:00,12.262,12.274,12.253,12.254,1804.41,1681474559999,22132.26263000,114,819.99000000,10058.05784000,0,22111.24014,-0.0006526350370337219,
2023-04-14 12:16:00,12.257,12.265,12.25,12.251,1624.49,1681474619999,19914.82304000,78,799.75000000,9803.91196000,0,19901.62699,-0.00024484799142898694,
2023-04-14 12:17:00,12.251,12.258,12.244,12.244,818.67,1681474679999,10028.52550000,48,347.31000000,4254.24860000,0,10023.795479999999,-0.0005715452288677092,
2023-04-14 12:18:00,12.243,12.253,12.242,12.25,1181.51,1681474739999,14473.32629000,57,460.15000000,5635.90639000,0,14473.4975,0.0004899159075701931,
2023-04-14 12:19:00,12.248,12.258,12.245,12.258,4123.67,1681474799999,50500.88617000,64,814.96000000,9983.82739000,0,50547.94686,0.0006528480728036357,
2023-04-14 12:20:00,12.256,12.256,12.245,12.245,1277.23,1681474859999,15645.13895000,62,771.13000000,9445.88878000,0,15639.681349999999,-0.0010610946594087345,
2023-04-14 12:21:00,12.247,12.247,12.227,12.232,2389.0,1681474919999,29242.77423000,89,444.28000000,5435.00742000,0,29222.248,-0.0010622217773699205,
2023-04-14 12:22:00,12.232,12.232,12.215,12.223,3366.27,1681474979999,41145.61214000,175,1545.37000000,18887.47538000,0,41145.91821,-0.0007360458316352236,
2023-04-14 12:23:00,12.224,12.241,12.22,12.239,3009.28,1681475039999,36802.63051000,126,2088.95000000,25548.71276000,0,36830.57792,0.0013081516050754693,
2023-04-14 12:24:00,12.238,12.238,12.221,12.222,3940.49,1681475099999,48190.23811000,127,1209.84000000,14798.43770000,0,48160.66877999999,-0.0013899679274778087,
2023-04-14 12:25:00,12.224,12.242,12.224,12.239,1407.73,1681475159999,17227.85805000,53,983.58000000,12036.45630000,0,17229.20747,0.0013899679274778087,
2023-04-14 12:26:00,12.238,12.249,12.235,12.246,1224.07,1681475219999,14982.46557000,60,850.10000000,10405.00244000,0,14989.96122,0.0005717786555612392,
2023-04-14 12:27:00,12.246,12.25,12.238,12.24,1084.38,1681475279999,13276.13318000,51,505.75000000,6192.98297000,0,13272.811200000002,-0.0004900759715824599,
2023-04-14 12:28:00,12.241,12.241,12.237,12.241,148.19,1681475339999,1813.82550000,19,101.26000000,1239.40435000,0,1813.99379,8.169600919538667e-05,
2023-04-14 12:29:00,12.24,12.252,12.24,12.25,277.33,1681475399999,3396.17573000,38,173.71000000,2127.11680000,0,3397.2925,0.0007349638973606076,
2023-04-14 12:30:00,12.25,12.269,12.221,12.221,2132.14,1681475459999,26113.52839000,168,954.11000000,11686.70690000,0,26056.88294,-0.0023701535348727987,
2023-04-14 12:31:00,12.22,12.242,12.22,12.242,1436.57,1681475519999,17569.22391000,95,923.92000000,11299.20917000,0,17586.48994,0.0017168789730148681,
2023-04-14 12:32:00,12.241,12.265,12.237,12.265,1258.02,1681475579999,15415.56417000,90,935.10000000,11459.52523000,0,15429.615300000001,0.0018770152815745789,
2023-04-14 12:33:00,12.266,12.271,12.253,12.256,1768.04,1681475639999,21679.49106000,90,1318.44000000,16166.95015000,0,21669.09824,-0.0007340647122173749,
2023-04-14 12:34:00,12.256,12.256,12.236,12.236,885.88,1681475699999,10847.68007000,51,294.34000000,3603.43429000,0,10839.627680000001,-0.0016331867095784602,
2023-04-14 12:35:00,12.234,12.238,12.224,12.231,3347.77,1681475759999,40947.97746000,101,575.21000000,7034.96488000,0,40946.57487,-0.0004087137834307697,
2023-04-14 12:36:00,12.235,12.241,12.231,12.241,1117.06,1681475819999,13665.70400000,49,876.56000000,10723.63112000,0,13673.93146,0.0008172605881493489,
2023-04-14 12:37:00,12.24,12.244,12.236,12.239,1939.73,1681475879999,23742.35479000,55,809.90000000,9912.76095000,0,23740.355470000002,-0.000163398693174166,
2023-04-14 12:38:00,12.239,12.261,12.238,12.261,1203.2,1681475939999,14734.54361000,70,826.36000000,10119.30066000,0,14752.4352,0.0017959188500484835,0.006323148197724445
2023-04-14 12:39:00,12.263,12.269,12.257,12.266,3835.52,1681475999999,47039.80570000,101,1720.11000000,21096.83455000,0,47046.48832,0.0004077139535421104,0.006338359279176511
2023-04-14 12:40:00,12.268,12.276,12.263,12.276,2909.16,1681476059999,35692.97564000,97,2162.92000000,26537.33219000,0,35712.848159999994,0.0008149295536976631,0.0062473861264246335
2023-04-14 12:41:00,12.275,12.275,12.263,12.268,2688.6,1681476119999,32981.19915000,96,393.97000000,4832.10384000,0,32983.7448,-0.0006518905054844204,0.006286681473673475
2023-04-14 12:42:00,12.267,12.278,12.265,12.277,1177.56,1681476179999,14448.45179000,64,510.76000000,6268.50917000,0,14456.90412,0.0007333469466974663,0.006249914857680576
2023-04-14 12:43:00,12.275,12.284,12.275,12.283,1564.44,1681476239999,19212.90967000,59,1336.31000000,16410.89253000,0,19216.01652,0.0004885993582548487,0.00616376459880124
2023-04-14 12:44:00,12.282,12.282,12.266,12.266,1506.87,1681476299999,18497.03669000,84,828.93000000,10174.10995000,0,18483.26742,-0.0013849853531655576,0.0059560545719888275
2023-04-14 12:45:00,12.266,12.266,12.214,12.221,3106.84,1681476359999,38000.60615000,184,1074.75000000,13138.22004000,0,37968.691640000005,-0.003675423747928619,0.006982939243694016
2023-04-14 12:46:00,12.219,12.219,12.082,12.113,46172.2,1681476419999,560516.64017000,2141,15567.20000000,188878.01286000,0,559283.8585999999,-0.008876527421198155,0.011226518227334758
2023-04-14 12:47:00,12.116,12.143,12.098,12.123,8396.77,1681476479999,101802.72700000,896,4627.65000000,56104.84055000,0,101794.04271,0.0008252187297812519,0.011288277861556327
2023-04-14 12:48:00,12.119,12.188,12.119,12.175,8278.17,1681476539999,100590.26672000,453,4837.70000000,58783.22411000,0,100786.71975,0.004280194204207,0.012174950370996066
2023-04-14 12:49:00,12.177,12.195,12.169,12.177,6051.25,1681476599999,73706.89498000,291,2726.17000000,33214.54760000,0,73686.07125,0.00016425755621707339,0.01214912559133219
2023-04-14 12:50:00,12.174,12.188,12.17,12.183,6436.28,1681476659999,78378.72410000,252,3197.14000000,38933.69144000,0,78413.19924,0.0004926108473997104,0.01213732676377287
2023-04-14 12:51:00,12.183,12.194,12.177,12.19,2422.25,1681476719999,29519.45345000,115,1667.43000000,20320.69259000,0,29527.227499999997,0.000574406120910087,0.01212309301495498
2023-04-14 12:52:00,12.189,12.189,12.152,12.156,2850.9,1681476779999,34706.78743000,141,1378.36000000,16778.55476000,0,34655.540400000005,-0.0027930684386334725,0.012403440115697339
2023-04-14 12:53:00,12.157,12.161,12.105,12.143,7730.43,1681476839999,93799.36424000,393,3126.77000000,37925.80238000,0,93870.61149000001,-0.0010700029828649704,0.012335433888840994
2023-04-14 12:54:00,12.142,12.163,12.105,12.127,15435.35,1681476899999,187291.16079000,490,4157.71000000,50437.06138000,0,187184.48945000002,-0.001318500397026856,0.012328881685348504
2023-04-14 12:55:00,12.126,12.145,12.107,12.107,4660.13,1681476959999,56496.67155000,308,1972.27000000,23916.60910000,0,56420.19391,-0.0016505739490519922,0.01228275054999647
2023-04-14 12:56:00,12.106,12.122,12.089,12.121,8225.63,1681477019999,99587.81432000,394,3144.55000000,38069.89164000,0,99702.86123,0.001155687762771862,0.012342380006359227
2023-04-14 12:57:00,12.123,12.151,12.11,12.118,11183.32,1681477079999,135683.74696000,304,8422.92000000,102221.32312000,0,135519.47176,-0.00024753496557750054,0.012341752804760622
2023-04-14 12:58:00,12.119,12.124,12.093,12.096,2959.38,1681477139999,35821.72831000,142,874.84000000,10590.41339000,0,35796.66048,-0.001817131085620094,0.012421419007077493
2023-04-14 12:59:00,12.097,12.097,12.062,12.091,7932.64,1681477199999,95787.68375000,420,4310.74000000,52046.29405000,0,95913.55024,-0.0004134452450674786,0.012366100383819651
2023-04-14 13:00:00,12.09,12.115,12.08,12.106,6807.58,1681477259999,82358.73810000,305,3442.78000000,41651.65583000,0,82412.56348,0.0012398232773858098,0.012308634965539845
2023-04-14 13:01:00,12.106,12.14,12.106,12.128,3951.55,1681477319999,47924.43883000,207,1967.28000000,23854.83463000,0,47924.398400000005,0.0018156314305204369,0.012325884236857038
2023-04-14 13:02:00,12.129,12.148,12.125,12.144,3663.61,1681477379999,44457.55150000,158,2477.04000000,30058.20305000,0,44490.87984,0.001318391753258208,0.012235589018284566
2023-04-14 13:03:00,12.144,12.155,12.141,12.155,1611.21,1681477439999,19571.56254000,96,1315.54000000,15980.64452000,0,19584.25755,0.0009053871148125836,0.012289365338211003
2023-04-14 13:04:00,12.152,12.182,12.152,12.168,5047.85,1681477499999,61440.36926000,212,3424.27000000,41681.00605000,0,61422.2388,0.001068947188904712,0.012277686245399983
2023-04-14 13:05:00,12.168,12.179,12.16,12.171,3663.42,1681477559999,44581.27283000,133,2344.84000000,28534.34143000,0,44587.48482,0.00024651793542807,0.012282860565204657
2023-04-14 13:06:00,12.172,12.181,12.17,12.18,1668.19,1681477619999,20311.13735000,77,571.20000000,6954.85623000,0,20318.5542,0.0007391893893311519,0.012276655561706108
2023-04-14 13:07:00,12.18,12.193,12.178,12.193,870.21,1681477679999,10602.92313000,77,420.41000000,5123.42595000,0,10610.47053,0.001066754296376704,0.012338456213612188
2023-04-14 13:08:00,12.192,12.207,12.191,12.198,2217.79,1681477739999,27054.02378000,116,1580.31000000,19277.41047000,0,27052.60242,0.0004099872961371709,0.012192157011576459
2023-04-14 13:09:00,12.197,12.202,12.187,12.196,2769.82,1681477799999,33774.50800000,98,1587.64000000,19358.26873000,0,33780.72472,-0.00016397474825646796,0.012177445052564366
2023-04-14 13:10:00,12.193,12.209,12.193,12.207,931.16,1681477859999,11361.55675000,54,701.51000000,8558.78559000,0,11366.67012,0.0009015285616547075,0.01218514913388821
2023-04-14 13:11:00,12.206,12.215,12.197,12.197,2146.21,1681477919999,26204.96863000,97,548.35000000,6695.40764000,0,26177.32337,-0.0008195378265618558,0.01219290400360417
2023-04-14 13:12:00,12.196,12.196,12.183,12.192,3139.35,1681477979999,38264.56649000,118,1221.31000000,14889.70369000,0,38274.9552,-0.0004100209168105273,0.012156550516724787
2023-04-14 13:13:00,12.191,12.194,12.18,12.18,1945.47,1681478039999,23702.42638000,81,1390.59000000,16942.21946000,0,23695.8246,-0.0009847366625397314,0.012155538260367806
2023-04-14 13:14:00,12.179,12.198,12.173,12.195,1843.25,1681478099999,22460.91149000,114,1559.88000000,19008.54179000,0,22478.43375,0.0012307693861330904,0.012191102565164803
2023-04-14 13:15:00,12.195,12.212,12.195,12.209,1362.05,1681478159999,16624.36361000,87,531.23000000,6482.81078000,0,16629.26845,0.0011473530188346182,0.011710637373665867
2023-04-14 13:16:00,12.205,12.217,12.205,12.214,3509.72,1681478219999,42859.34296000,82,2894.77000000,35351.76268000,0,42867.72008,0.0004094501142244411,0.007311527979237477
2023-04-14 13:17:00,12.214,12.218,12.214,12.215,659.33,1681478279999,8054.87348000,41,484.31000000,5916.58274000,0,8053.715950000001,8.186990876080102e-05,0.007291607470817525
2023-04-14 13:18:00,12.215,12.23,12.215,12.219,1655.42,1681478339999,20229.15669000,99,1009.07000000,12331.33537000,0,20227.57698,0.0003274126246815001,0.005987389440032965
2023-04-14 13:19:00,12.22,12.227,12.217,12.221,2059.15,1681478399999,25165.09970000,62,1073.74000000,13120.95187000,0,25164.872150000003,0.0001636661214781121,0.00598738497209804
2023-04-14 13:20:00,12.222,12.228,12.215,12.223,1756.58,1681478459999,21467.69454000,60,1125.80000000,13759.29547000,0,21470.677340000002,0.0001636393392625557,0.005975244450303764
2023-04-14 13:21:00,12.223,12.23,12.201,12.217,13978.51,1681478519999,170766.06565000,207,3076.47000000,37605.64955000,0,170775.45667,-0.0004909983732028778,0.005984423494526778
2023-04-14 13:22:00,12.216,12.22,12.206,12.217,1284.08,1681478579999,15682.19130000,61,584.78000000,7142.33532000,0,15687.60536,0.0,0.005200759296678264
2023-04-14 13:23:00,12.216,12.226,12.209,12.224,1397.21,1681478639999,17067.97434000,45,331.64000000,4051.60068000,0,17079.49504,0.000572808002241576,0.005053984185983997
2023-04-14 13:24:00,12.226,12.239,12.226,12.233,3649.85,1681478699999,44650.12398000,123,1632.05000000,19965.88883000,0,44648.61505,0.0007359856406146115,0.004818420242928416
2023-04-14 13:25:00,12.233,12.233,12.218,12.218,3283.4,1681478759999,40140.07121000,74,911.89000000,11148.96248000,0,40116.5812,-0.0012269438372038977,0.004657862844201372
2023-04-14 13:26:00,12.216,12.217,12.205,12.207,854.14,1681478819999,10426.97989000,44,482.45000000,5889.51894000,0,10426.48698,-0.0009007165399124162,0.004722476837101338
2023-04-14 13:27:00,12.205,12.206,12.195,12.195,984.82,1681478879999,12017.02888000,53,487.12000000,5944.76873000,0,12009.879900000002,-0.000983526019779024,0.0048558484821074575
2023-04-14 13:28:00,12.194,12.209,12.181,12.209,2034.96,1681478939999,24811.91451000,108,1520.71000000,18542.86891000,0,24844.82664,0.0011473530188346182,0.0044639921256264745
2023-04-14 13:29:00,12.208,12.238,12.207,12.238,1541.36,1681478999999,18839.00558000,92,638.31000000,7801.68666000,0,18863.163679999998,0.0023724803536304684,0.00484963462399616
2023-04-14 13:30:00,12.237,12.243,12.229,12.243,774.52,1681479059999,9476.76554000,84,284.33000000,3479.85820000,0,9482.44836,0.00040848005142946064,0.004771835969418101
2023-04-14 13:31:00,12.243,12.243,12.212,12.221,1243.72,1681479119999,15208.42109000,88,812.00000000,9927.27244000,0,15199.502120000001,-0.0017985616359150747,0.00500610329482503
2023-04-14 13:32:00,12.219,12.22,12.209,12.209,894.89,1681479179999,10930.10486000,43,397.89000000,4859.80054000,0,10925.71201,-0.0009823987691448544,0.005029009578951415
2023-04-14 13:33:00,12.209,12.211,12.185,12.185,1018.37,1681479239999,12423.98902000,67,190.01000000,2317.12602000,0,12408.838450000001,-0.0019676976095488463,0.005405679656483044
