,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0015640732735530162, 0.0032913807413524005, 0.002999667519817842, 0.0022496462050930117, 0.004253665209085206, 0.002871686589780295]","[0.0015363631423201737, 0.0033070877277304534, 0.0029442688692022357, 0.0022310795542258757, 0.0041445033004541415, 0.002832660518786576]","[0.0015358158392491414, 0.0032988147699068004, 0.0029479680894099612, 0.0022308805239465513, 0.004144508444522508, 0.0028315975334069926]","[0.001545100132824006, 0.0036208261863904263, 0.0030464033561843646, 0.002300943046612344, 0.004422041847757605, 0.002987062913953749]","[0.012732863960031326, 0.030980820910761583, 0.004106947297914305, 0.020326546765322872, 0.016844461749288574, 0.016998328136663732]","[0.003397789151525534, 0.004924576666455364, 0.003921367194663174, 0.004289645300782759, 0.0041566523189848405, 0.004138006126482334]","[0.0015342122967700958, 0.003309057895407504, 0.002935872950900919, 0.002231447153680673, 0.004146834529610205, 0.0028314849652738795]","[0.0015601987590264474, 0.003319625328379804, 0.002965086420613334, 0.0022548791556025916, 0.004177175874518289, 0.002855393107628093]","[0.004010363226847493, 0.003632543825748918, 0.00421826578816535, 0.0023403983326334946, 0.0048818283660751, 0.0038166799078940715]","[0.0039256747421715435, 0.003857521383929924, 0.004178364373188338, 0.015005412124320648, 0.005725383570346745, 0.0065384712387914394]","[0.0016741768855443847, 0.0036060315153530827, 0.004150648300859528, 0.004493740258163755, 0.010623179984016785, 0.004909555388787507]","[0.0015458691207186153, 0.003378240766773772, 0.002957078879046693, 0.0022356072159244516, 0.004161828782481009, 0.0028557249529889083]","[0.0015491448042281408, 0.00327904264616861, 0.0029853389013615225, 0.002251433942996704, 0.004200016430627746, 0.0028529953450765447]"
TRX,"[0.0011825025490711874, 0.0013678852633933374, 0.004462394889721835, 0.0017014447265862162, 0.0021519864216981246, 0.00217324277009414]","[0.0011663979970494053, 0.0013552485721158797, 0.004445095993515453, 0.001667060358785354, 0.0021234727755181705, 0.0021514551393968526]","[0.0011663310827663002, 0.001355342427749545, 0.0044479107870772595, 0.001666865053915559, 0.0021205301753021086, 0.0021513959053621546]","[0.0012267615243353278, 0.001366617796398068, 0.0044694522115287525, 0.001734734332436552, 0.002240104151983803, 0.0022075340033365005]","[0.07212451526174553, 0.06068355588645655, 0.011828751458779476, 0.03746267818252305, 0.013171606736097364, 0.0390542215051204]","[0.001344575420901275, 0.001429773853573879, 0.004487987346142933, 0.0017582712811688751, 0.0021564349450377265, 0.0022354085693649375]","[0.0011865585813037442, 0.001355311719838445, 0.004515446254921217, 0.0016892614474719443, 0.002144924210217773, 0.0021783004427506246]","[0.0011679410641616398, 0.0013544586301235185, 0.004451327548860673, 0.0017112754775922719, 0.0021153988149213497, 0.0021600803071318902]","[0.0027554621675666426, 0.0013668527646918654, 0.004467943910022023, 0.001680634339753102, 0.0021818705596302517, 0.002490552748332777]","[0.0028733049071114243, 0.0025479136697283394, 0.17455735600788555, 0.004585328964041315, 0.0036322677264154397, 0.037639234255036416]","[0.004683545723163377, 0.0014006169946065399, 0.010679342591286847, 0.0017047694717388213, 0.002173988819199001, 0.004128452719998918]","[0.0011825075333943102, 0.0013668676527812513, 0.004989482303276834, 0.0017312103097101592, 0.0021441253623352744, 0.002282838632299566]","[0.0011784828218186173, 0.0013345308893236631, 0.00482451828770479, 0.0016680404971600078, 0.0021296200327016596, 0.0022270385057417477]"
ATOM,"[0.0015268150020969812, 0.002112737109446938, 0.003015218836872289, 0.0026408438035701557, 0.004113249171392797, 0.002681772784675832]","[0.001509868570356923, 0.002053319928726972, 0.0029056147693601285, 0.0024744291692484644, 0.004055815986321277, 0.0025998096848027534]","[0.0015063680122056793, 0.0020550690109138628, 0.0029055995329403746, 0.0024737439642682213, 0.004056051007655461, 0.0025993663055967195]","[0.001509237233884523, 0.002053689001759499, 0.002929699249006664, 0.002478604724309156, 0.004085703181799343, 0.002611386678151837]","[0.0025250129721051356, 0.008840733668318853, 0.026066242667573992, 0.005518942585535881, 0.004139321536162515, 0.009418050685939275]","[0.0015040526669096623, 0.0020510282206941026, 0.00295699590120519, 0.002500017474833737, 0.004115773904280092, 0.0026255736335845568]","[0.004714376422162124, 0.003073420614171809, 0.002928228099961203, 0.0026937662175027677, 0.006854938783757721, 0.004052946027511125]","[0.0015097845884420858, 0.0021030937459830153, 0.0029296715268118255, 0.0025949456107690685, 0.00405427086747495, 0.002638353267896189]","[0.001542620282945433, 0.00213922008438556, 0.004118335843113897, 0.0027182154656376664, 0.0040644211808798835, 0.0029165625713924877]","[0.010556338774038972, 0.012942071042498922, 0.054003668128063065, 0.009647482593484503, 0.01561482389709591, 0.020552876887036272]","[0.001694280556461088, 0.0020954147547738652, 0.002920008589814933, 0.0025594220209489756, 0.004076197399308548, 0.0026690646642614823]","[0.0015050026218212907, 0.0020408423205735856, 0.0029697465807456192, 0.0024845109468395023, 0.004064901385626547, 0.002613000771121309]","[0.0015099322176148524, 0.0020596931756191156, 0.0029503847231392034, 0.0025010829671230734, 0.0040716707489191675, 0.0026185527664830824]"
XMR,"[0.0014655893214214095, 0.002526996027645608, 0.00231142644682159, 0.0018118534949085113, 0.0023043406002387578, 0.0020840411782071756]","[0.0014230418213585345, 0.0022853234650424665, 0.002152130766009678, 0.001717090190976097, 0.0022537111108512195, 0.0019662594708475993]","[0.0014221319044173373, 0.0022850193720380394, 0.0021522651712460295, 0.001717192916563103, 0.002253918489214031, 0.001966105570695708]","[0.0014280406196069033, 0.0023082619784224995, 0.002172088528491804, 0.0017337979115589035, 0.002270964338476976, 0.0019826306753114174]","[0.05028561258661719, 0.046952058096074, 0.023318270864946724, 0.04942767412035728, 0.02355325854787475, 0.038707374843173985]","[0.0013787340812358134, 0.0024117702828970514, 0.002151371165247735, 0.0017275220456898783, 0.002272303411340609, 0.0019883401972822174]","[0.0015029977593942862, 0.0023184875095408623, 0.002158632441349988, 0.0018046861652015332, 0.0022532014326251894, 0.0020076010616223716]","[0.001429510588951727, 0.002289923057525572, 0.0021665694475987646, 0.0018753679563824595, 0.0022533229117293854, 0.002002938792437582]","[0.0014255167262822318, 0.002340477263183122, 0.002753506740828303, 0.004452609544696763, 0.0032805013824897308, 0.00285052233149603]","[0.008346412910951945, 0.0029131071253124985, 0.007736077939081489, 0.002972462982317165, 0.010712130602768552, 0.00653603831208633]","[0.003691667457000614, 0.0071220985264527515, 0.006525420664599575, 0.005482421470441403, 0.002256693907672412, 0.005015660405233351]","[0.001392942433962849, 0.00232610167528845, 0.002155533301525818, 0.0017191396529732618, 0.002270430572572678, 0.0019728295272646115]","[0.0014202608569171158, 0.00231261789635772, 0.0021533338922784975, 0.0017091730853276569, 0.0023056732071905614, 0.0019802117876143105]"
VET,"[0.0021868002145312274, 0.0023650960235655797, 0.002697953558032106, 0.002606639645621082, 0.003309098210883303, 0.0026331175305266594]","[0.0021810510153704005, 0.0023589913055507387, 0.002684582414807971, 0.002503845953313818, 0.0033335095127200037, 0.002612396040352586]","[0.0021808642945851412, 0.0023588989548420365, 0.002682291090311316, 0.0025002673676592234, 0.0033333585322012915, 0.0026111360479198014]","[0.002187107034564664, 0.002355539470255725, 0.0027087401105234327, 0.0025237971665578846, 0.003374547827191961, 0.0026299463218187333]","[0.009090935050875309, 0.02520378454363491, 0.00706125128881026, 0.010851436837749528, 0.018379090370505426, 0.014117299618315088]","[0.0021932061039448498, 0.0025646905680590123, 0.002679325826244662, 0.006178456750838546, 0.003332996854009345, 0.0033897352206192824]","[0.0022226407422926346, 0.0023565062340331275, 0.0026865328032709343, 0.002525968321774792, 0.0033620472923979105, 0.0026307390787538797]","[0.0022889728805493667, 0.0023972667997499216, 0.002691329341777584, 0.002521503232401654, 0.0033651428649357977, 0.002652843023882865]","[0.0032653782630656008, 0.0026492174076583413, 0.0027244741771201954, 0.0025144440031405445, 0.0035243686101855873, 0.002935576492234054]","[0.009345398913513932, 0.019923914809758247, 0.005717564066957897, 0.004459200211060924, 0.01122135937532388, 0.010133487475322975]","[0.007326800170177122, 0.003698403439745117, 0.009894751991907435, 0.014156388918308796, 0.0036854211781356468, 0.007752353139654823]","[0.002253966005755397, 0.0023979877015533595, 0.0026831083861678655, 0.0024854171953263946, 0.0033363519509219375, 0.002631366247944991]","[0.0021946029791616813, 0.0023509384561381384, 0.0027047860728286223, 0.00252119668682029, 0.0033719954121398618, 0.0026287039214177186]"
ALGO,"[0.002072950236614785, 0.002425401567416065, 0.0028813424961999976, 0.0026185081255561855, 0.0036958322096264195, 0.002738806927082691]","[0.002058987075894945, 0.0024080411523968452, 0.0029177589978391684, 0.0026053766382614215, 0.0036666844036418564, 0.0027313696536068474]","[0.002056856471779538, 0.002412443261763313, 0.002919782709703728, 0.0026034517103730925, 0.0036664117175268384, 0.002731789174229302]","[0.0020559494426095125, 0.0024054382492968932, 0.002978540207432609, 0.0026749679956264206, 0.0037095558283479686, 0.0027648903446626807]","[1.823546150202962, 0.013443037520916891, 0.04402249011910079, 0.18138702175579008, 0.7682215442476684, 0.5661240487692877]","[0.002050224589782016, 0.002394285397876138, 0.0029585526736966594, 0.002631003223542912, 0.0036945704889930937, 0.0027457272747781637]","[0.0021266980276831143, 0.00262557576472495, 0.0029014144600489353, 0.0026049799101684544, 0.0036580285837375876, 0.002783339349272608]","[0.0020545964574787716, 0.0024272415709737645, 0.002924201254283536, 0.0028144574755379842, 0.0037975416260274605, 0.0028036076768603035]","[0.002136243449497057, 0.0024601120509267545, 0.002940995539446873, 0.0026425960424515524, 0.0036750890461048707, 0.0027710072256854216]","[0.006042296427303834, 0.00844995278763278, 0.015780157284911486, 0.10177596867537916, 0.004995435259140531, 0.02740876208687356]","[0.004468678437178828, 0.004395121570297364, 0.020920523575771885, 0.01788252016672722, 0.004787281041350709, 0.010490824958265203]","[0.0020582203504735685, 0.002432374564880881, 0.002982514483120437, 0.0025981911263153325, 0.00368083826149172, 0.0027504277572563875]","[0.002065691018568382, 0.002410401318288279, 0.0029300914296604614, 0.0026019387874567615, 0.003686200578832202, 0.002738864626561217]"
EOS,"[0.002320397772787849, 0.002696362765560947, 0.00281959380271623, 0.00406078713591883, 0.0036236196483213903, 0.0031041522250610494]","[0.00232020065435444, 0.002596700842459543, 0.0028193762519252157, 0.004077376915030117, 0.003547850794187953, 0.003072301091591454]","[0.0023202223288255664, 0.00259519308602608, 0.00282237527931451, 0.004078401092539515, 0.003549812973021027, 0.0030732009519453393]","[0.002287729145199963, 0.00259358003294537, 0.0028460697286078703, 0.004127770583146732, 0.003586192670560077, 0.003088268432092002]","[0.002336164229600073, 0.004975093880729943, 0.0028349789840984327, 0.004243807472994917, 0.003609008774423853, 0.0035998106683694437]","[0.0023282900964929467, 0.002599747426793001, 0.0028835141077530016, 0.00416114665974804, 0.0035503559369197512, 0.003104610845541348]","[0.00987376315479718, 0.004835012742960826, 0.00417789646647276, 0.004568764773295835, 0.0046861735697554295, 0.0056283221414564055]","[0.0023523188513938915, 0.002586377438790219, 0.0028448826086539913, 0.004065450942043781, 0.003621236055874945, 0.0030940531793513656]","[0.0023612719228980525, 0.002586908598910538, 0.0030512246448362915, 0.004503236649617122, 0.0036539539754273, 0.003231319158337861]","[0.004986807505022662, 0.024678969923520845, 0.02636820144025578, 0.005144095580736245, 0.011516400642056479, 0.014538895018318402]","[0.011955708823644585, 0.021967725108891743, 0.019718486958569634, 0.01152870109576854, 0.012721607296259207, 0.015578445856626742]","[0.002321456410178767, 0.0026155633044809986, 0.0028151460511606713, 0.004068370053560784, 0.003601579769430655, 0.0030844231177623756]","[0.0023280433631452657, 0.0026041673669272014, 0.0028411117787368032, 0.004116684788378565, 0.003582835541096125, 0.003094568567656792]"
CHZ,"[0.004385596790826513, 0.0028928529777668315, 0.0035837807596188556, 0.002527234108779502, 0.0035386999042803656, 0.0033856329082544135]","[0.004183538980228683, 0.0028754004041674865, 0.003563136159766615, 0.002569441522341412, 0.0035358528974798833, 0.003345473992796816]","[0.004174755076662827, 0.002875834319628326, 0.00356248193536095, 0.0025706437262264198, 0.0035353387260686903, 0.003343810756789442]","[0.004363028902483872, 0.0029905857767165366, 0.0035851786591437097, 0.0026364085507964525, 0.0036038112473568504, 0.003435802627299485]","[0.008110022897856398, 0.014866333096428683, 0.013603590863946144, 0.006537359974011882, 0.004001537194658511, 0.009423768805380324]","[0.00423299107991737, 0.002981339537709091, 0.0036110127224601757, 0.0025983595404095983, 0.003545424578389764, 0.0033938254917771997]","[0.004121554037996821, 0.00305677984581531, 0.0035658546660698688, 0.0025807866047594984, 0.0036965285488982647, 0.0034043007407079523]","[0.004147902701956767, 0.0028738904717449834, 0.0035848459072887907, 0.0025658583545534056, 0.003564822971632307, 0.003347464081435251]","[0.004157262811384554, 0.003067676827431165, 0.003587091179503229, 0.0033313420070760053, 0.004194191507780315, 0.003667512866635054]","[0.007096159648081219, 0.00516745665679217, 0.006617425805535765, 0.004270851821064296, 0.0047596673723375735, 0.005582312260762204]","[0.0042562166365507316, 0.0028787365458832173, 0.003544701406579137, 0.002748421329943723, 0.003587297184562456, 0.003403074620703853]","[0.00412478003425178, 0.002875752258153492, 0.00355790976711812, 0.0025557661751447235, 0.003536404338040241, 0.003330122514541672]","[0.004184006020261065, 0.0028883113559075384, 0.003537324368745028, 0.002593154029668336, 0.003552102963734195, 0.0033509797476632326]"
IOTA,"[0.0027518759050749408, 0.002542518639270576, 0.002871317200967473, 0.0028163382480311926, 0.003600469770830267, 0.0029165039528348895]","[0.0026480430438238257, 0.0024269202319084694, 0.002927501230250163, 0.002624049559128949, 0.003326696237135998, 0.002790642060449481]","[0.0026443547667945287, 0.0024299765798364422, 0.002928596173103874, 0.002625608635473112, 0.003325697818076007, 0.0027908467946567927]","[0.002640024014445087, 0.002471665509589982, 0.002947982494755907, 0.0026499219793915, 0.0033906941825266996, 0.0028200576361418353]","[0.0033533602664506377, 0.004387969898580316, 0.003157763333467136, 0.003490909494038682, 0.004006120798557782, 0.0036792247582189104]","[0.0028902584749074325, 0.002375644612501487, 0.002995664454154645, 0.002668719049663838, 0.0033430076145374125, 0.0028546588411529628]","[0.002628196448851527, 0.003217192363906683, 0.0035769869117638965, 0.002624478478257403, 0.003909200641410061, 0.003191210968837914]","[0.0044516235699752285, 0.00254434631741808, 0.0028973620102088603, 0.003982592451110054, 0.003368281906349933, 0.0034488412510124307]","[0.002635502443754701, 0.0023883367791554116, 0.002976198421941578, 0.0027402605140486066, 0.003350742938711977, 0.002818208219522455]","[0.004903087825798301, 0.004182796842914849, 0.06292374335607764, 0.016010024082796295, 0.003953841196738386, 0.018394698660865096]","[0.003043145993714316, 0.0035598226585221216, 0.004641342926343242, 0.004290683680694857, 0.004963686936950083, 0.004099736439244924]","[0.0026448211749892044, 0.0023663669775997086, 0.002920059476356911, 0.0026727005837558254, 0.0033626465615607783, 0.0027933189548524856]","[0.0026579471483378337, 0.0024412852342009504, 0.0029287460944352633, 0.002657256858741886, 0.003364332215273637, 0.0028099135101979137]"
NEO,"[0.0024562243787393107, 0.002997132971353749, 0.0041957549691817, 0.0023296790439471297, 0.0045630314527994095, 0.0033083645632042595]","[0.0024434170269588057, 0.0029543558988703736, 0.00410955015503238, 0.002322948577981077, 0.003973022127546264, 0.00316065875727778]","[0.002583644250973336, 0.003034965452589688, 0.004108125519934474, 0.0024102596999828934, 0.003987555114624054, 0.003224910007620889]","[0.002464814093910082, 0.002972285753146418, 0.004158304492187334, 0.0023441786596637244, 0.004002858390809952, 0.003188488277943502]","[0.0026019343112778487, 0.0030087090230500094, 0.008366611333603143, 0.020383746389368077, 0.005896107421588445, 0.008051421695777505]","[0.003021258788391161, 0.00301057392566318, 0.005220899169040104, 0.0023193850021616088, 0.0039761563279968465, 0.0035096546426505804]","[0.0024759043340962226, 0.0029742930411502774, 0.0041042655507483195, 0.0023243686809492096, 0.003966987779725125, 0.0031691638773338306]","[0.0024401020576054287, 0.0029645271234822346, 0.004329332885852216, 0.0023722305880627174, 0.003979309830327552, 0.00321710049706603]","[0.002525511938179289, 0.004410917567075206, 0.008177092137725132, 0.0030727231085999943, 0.0040405765257146, 0.004445364255458844]","[0.010918455659942468, 0.010374818966004097, 0.01490972104612344, 0.012242685807657104, 0.0068537781869710095, 0.011059891933339625]","[0.004061202241166257, 0.006744741741293968, 0.004840168424492819, 0.005489234029025447, 0.010079135304302869, 0.006242896348056272]","[0.002433543429902927, 0.002957465226323695, 0.00414665201254125, 0.0023211164202392963, 0.003987619880593411, 0.003169279393920116]","[0.0024504598395748687, 0.0029805242450960615, 0.004187091392171184, 0.0022967463169294385, 0.003983554950030596, 0.00317967534876043]"
XTZ,"[0.0018967863272952598, 0.003149346808963996, 0.0029007507894401674, 0.0024312355655450512, 0.0034948158172184536, 0.0027745870616925857]","[0.0018360119522814555, 0.003060289714506678, 0.002836987559255792, 0.002399890110570198, 0.00319982023216094, 0.002666599913755013]","[0.0018358439245190652, 0.0030628088060405197, 0.002837752190325228, 0.002401305347090739, 0.0031997687852601746, 0.0026674958106471455]","[0.0018140733373683663, 0.0030762285834733966, 0.0028437104536309385, 0.0024136729655756346, 0.0032590971029143496, 0.0026813564885925373]","[0.01570697888323922, 0.16086417541972228, 0.21993347312733721, 0.01348322292856465, 0.0556077766177876, 0.09311912539533018]","[0.0019651617048489743, 0.003044636917879047, 0.0028393421390645007, 0.0024425100814328264, 0.0032484977039229025, 0.0027080297094296503]","[0.0018573769963079975, 0.00305736981231937, 0.0028632912914316098, 0.002442750840390395, 0.0032281750976400616, 0.002689792807617887]","[0.0018514950665581187, 0.0030518803832262757, 0.002882518764188946, 0.002421809098675581, 0.0032694290469114755, 0.0026954264719120796]","[0.0018563142403531891, 0.0030698142933556134, 0.002878073429374046, 0.002433601570399664, 0.0031971434450207606, 0.002686989395700655]","[0.019352223785546747, 0.0072396027237001375, 0.005544646490595647, 0.010192006966398605, 0.010876248596738683, 0.010640945712595964]","[0.009709456153649832, 0.0032715974503821875, 0.004778958833110034, 0.007747181360101818, 0.007305717197818226, 0.006562582199012419]","[0.0018894401036046067, 0.0030612002017379974, 0.0028378338459336644, 0.0024014440981520485, 0.0032226501038407607, 0.0026825136706538156]","[0.001854350387668826, 0.0030960362100216506, 0.0028395748662890814, 0.0024181256258359054, 0.003194813498155053, 0.0026805801175941034]"
