,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.05338456477286488, 0.04680017997399894, 0.05351861175414967, 0.04788561730846248, 0.03606127793902953, 0.04753005034970109]","[0.058062403053155937, 0.05094745263347736, 0.05718678905438344, 0.05160016955045848, 0.03863020873530518, 0.05128540460535608]","[0.05232716508050182, 0.04325785669524359, 0.05287133147757997, 0.044828573348336426, 0.03481241853798084, 0.04561946902792853]","[0.0524580399143388, 0.043233524181448386, 0.053385924739604254, 0.046251614464372204, 0.03520343870206161, 0.04610650840036505]","[0.09593468049571105, 0.1267334618649768, 0.07489785734074865, 0.11978499220320056, 0.1021725503007887, 0.10390470844108515]","[0.05267110129936118, 0.042708528851469904, 0.05391454885885317, 0.045327059023804045, 0.0364394630168938, 0.04621214021007642]","[0.05227260999260258, 0.04340433871681368, 0.05290572246535764, 0.04489072041563121, 0.034810460914205754, 0.04565677050092217]","[0.0526738129322344, 0.0432006773497064, 0.052183436501040015, 0.04494128381608867, 0.035546665307045575, 0.045709175181223013]","[0.052807769441960355, 0.0439636373044394, 0.05172938366503785, 0.045559505256165, 0.03529686635487392, 0.0458714324044953]","[0.08280217899224686, 0.07937070899930414, 0.07074056275412972, 0.06546726527806518, 0.06944511803350628, 0.07356516681145044]","[0.05359055817005926, 0.043637692468330054, 0.05202628957688355, 0.04714584143891956, 0.03722984595515739, 0.046726045521869965]","[0.05221991195910055, 0.04350651376396771, 0.05213223780371486, 0.04486609964627677, 0.035063759544490626, 0.0455577045435101]","[0.052445904965394724, 0.043114802482168355, 0.053195128750610284, 0.04458939617323825, 0.03469032281541796, 0.04560711103736591]"
TRX,"[0.049009439570924976, 0.03157806378694745, 0.05083100011830055, 0.0226674372591622, 0.027824087595492483, 0.036382005666165534]","[0.05682506637770991, 0.04042293608307026, 0.05588897638342513, 0.026690812001617645, 0.03162375287982498, 0.04229030874512959]","[0.05003931223145484, 0.03158750408521583, 0.050686933404620355, 0.022616713194153034, 0.028120796624897155, 0.03661025190806824]","[0.05270385842679856, 0.03412114188515354, 0.05275746313290692, 0.025226049298452628, 0.029230183375599662, 0.038807739223782264]","[0.09044993974554127, 0.03336968118965646, 0.07085483850237348, 0.07311398073951429, 0.03470595060381649, 0.0604988781561804]","[0.04894897049801567, 0.031417428925636044, 0.05043782301401734, 0.02301220216764047, 0.02804979907252141, 0.03637324473556619]","[0.0491569786908954, 0.030954260661071743, 0.0508960950500822, 0.022834018075441623, 0.028031824974506406, 0.03637463549039947]","[0.04915221298713407, 0.03293663403412676, 0.05087688259329373, 0.023763957319167403, 0.02811478208957123, 0.03696889380465864]","[0.04954437672983158, 0.03072786835823148, 0.05266490342116372, 0.023978558212207127, 0.027608049847698893, 0.036904751313826555]","[0.08021396783395097, 0.06339981031954472, 0.08112699218228256, 0.04734797719260241, 0.0507273891166569, 0.06456322732900752]","[0.05679392466156996, 0.0318347298134279, 0.05550917617971767, 0.03648456684159324, 0.12889810734131565, 0.061904100967524876]","[0.048698011359786415, 0.031205057076049803, 0.048832473733586346, 0.022262989621246305, 0.027589390312269403, 0.03571758442058766]","[0.049117590280351044, 0.030724754123316322, 0.05098990023181148, 0.022527697049963425, 0.02812129823448235, 0.03629624798398492]"
ATOM,"[0.07640945945105766, 0.07173861035958104, 0.07078784900850525, 0.06308741685497571, 0.03845423610602948, 0.06409551435602984]","[0.08370810003362554, 0.08134077951611134, 0.07483294999559113, 0.0686490636095349, 0.046409700356144716, 0.07098811870220154]","[0.0760706675956958, 0.06679345430763492, 0.06665438416961152, 0.05638809357535224, 0.03662077908685798, 0.06050547574703049]","[0.08135625730624658, 0.07445275752526222, 0.06938219451464361, 0.058838554272041446, 0.03761137531958153, 0.06432822778755508]","[0.08043005325994018, 0.07563179099672694, 0.07289537433855886, 0.06725427382955276, 0.04635335411729528, 0.0685129693084148]","[0.07639521998470783, 0.06930104710173979, 0.0670487530221671, 0.05742422673084723, 0.036589895721168414, 0.06135182851212608]","[0.07575704596634926, 0.06628047436932441, 0.06886729209018604, 0.057668981729335274, 0.03693786440635461, 0.06110233171230992]","[0.0760926505910641, 0.06679303318276698, 0.06855097355352346, 0.05612806441553073, 0.037196597100834415, 0.06095226376874394]","[0.07632325226166682, 0.0674944638233619, 0.0686472096055771, 0.05664769423317177, 0.03853042984825444, 0.06152860995440641]","[0.11279809998260856, 0.10522057777697237, 0.09879813756181176, 0.08944578315743927, 0.07702681490741575, 0.09665788267724955]","[0.077546183746764, 0.06814660852331526, 0.06578246933763668, 0.056699439784658696, 0.039666390734045015, 0.06156821842528393]","[0.07751632975915534, 0.06684321498983854, 0.06747197193422445, 0.05659821259521245, 0.03648093279662555, 0.06098213241501127]","[0.07632883945733064, 0.06673607052207786, 0.06662528131057757, 0.05673726590761133, 0.03722802662152088, 0.060731096763823655]"
XMR,"[0.04388195298013924, 0.05136158595499097, 0.05557280574813833, 0.0367949449841179, 0.0254650813720358, 0.04261527420788445]","[0.05010985463088536, 0.059567431978431076, 0.060608952877692836, 0.044886074956569565, 0.03001154179322017, 0.0490367712473598]","[0.04303952689622878, 0.05093013479374085, 0.055882347604201986, 0.03645347510941842, 0.0252468788844588, 0.04231047265760977]","[0.05324052816907454, 0.05810287621439428, 0.061228333648657055, 0.044709459966719316, 0.032908040308770335, 0.050037847661523104]","[0.05559245378448437, 0.06777140276018113, 0.05982735896156819, 0.06328149735893786, 0.02803943949233432, 0.054902430471501174]","[0.04570541523470938, 0.053216960538721415, 0.05710748361517483, 0.036829309713556364, 0.025915554982547506, 0.0437549448169419]","[0.04301812967288406, 0.050968882761064815, 0.056566446000124525, 0.03647001332683388, 0.025283013649872725, 0.042461297082156006]","[0.04541690371945732, 0.05171566187543262, 0.05669740037841177, 0.03658381900589196, 0.025555986918132413, 0.04319395437946522]","[0.04591197342157415, 0.05193817739037555, 0.05611631730175873, 0.03628232556966, 0.025428003889634582, 0.0431353595146006]","[0.06563231030906401, 0.07580428804498662, 0.08694752552147791, 0.057629983944782935, 0.05892276684856176, 0.06898737493377465]","[0.0497614518734418, 0.05114878099737814, 0.05666178591237577, 0.03702986415832363, 0.026600193401603908, 0.04424041526862465]","[0.04436754471371062, 0.051845620145176345, 0.055702448494604956, 0.03672062889464835, 0.025606035706490324, 0.042848455590926114]","[0.043091959847678954, 0.050703073449947615, 0.05591563916982527, 0.036373906370938694, 0.025584679747760786, 0.04233385171723027]"
VET,"[0.060478408023081326, 0.05843603939417873, 0.056492908033355334, 0.040689190199122795, 0.0418080895210858, 0.051580927034164795]","[0.07089187724160943, 0.06951076845650683, 0.061704238996637455, 0.04369441936887488, 0.044299433041291046, 0.058020147420983936]","[0.0598078668879693, 0.05864723504299802, 0.0567529305571977, 0.03875987275821637, 0.0419120233568708, 0.05117598572065044]","[0.062048864825017286, 0.05737751650637584, 0.0580542408742799, 0.041159982397123554, 0.04188007705124725, 0.05210413633080877]","[0.0676083244821192, 0.06601376578899582, 0.05612695714201334, 0.07826787237202695, 0.05934925967794349, 0.06547323589261975]","[0.0623429233930907, 0.058474877590274414, 0.056980555810460826, 0.0397579359358702, 0.04050445426487348, 0.05161214939891392]","[0.06049427204147908, 0.05650782357226866, 0.05625630673294501, 0.038897380607422635, 0.04145322488656722, 0.05072180156813653]","[0.060719719123605256, 0.05601112386983709, 0.05718227286133121, 0.04289114088092649, 0.0434730758448854, 0.05205546651611709]","[0.06268912409488674, 0.057659795725623145, 0.058084327019154995, 0.040706167144314215, 0.042898508501569, 0.05240758449710962]","[0.08674277990032811, 0.09497401723462462, 0.09333726074770476, 0.07010718792609173, 0.06824343395263745, 0.08268093595227732]","[0.06154969589052072, 0.05953434259289939, 0.059616403300230957, 0.039853887177904126, 0.04051509125035505, 0.05221388404238205]","[0.060859932825788325, 0.05735263359007773, 0.05680671243555366, 0.03934431103659953, 0.040983807606668345, 0.05106947949893752]","[0.06045243628584629, 0.05618318909535694, 0.05718942528792824, 0.038849495689424224, 0.0414675456528525, 0.05082841840228164]"
ALGO,"[0.07879524001386388, 0.052258249481453196, 0.06008119029981244, 0.0545680771944556, 0.04612463111189168, 0.058365477620295356]","[0.07732276529013032, 0.05807995172055789, 0.06819419228462982, 0.057183953210193976, 0.05241819403584068, 0.06263981130827054]","[0.07166589570861415, 0.04976243631420182, 0.058643799753585836, 0.051598700354292246, 0.04377335494167037, 0.05508883741447288]","[0.07321012686189672, 0.050256790217920545, 0.059141777883376934, 0.05246856200117094, 0.04335435034659174, 0.05568632146219138]","[0.07911295390692681, 0.04902051711931689, 0.06064908906513578, 0.05535141854259191, 0.0447660055495456, 0.057779996836703394]","[0.070720628137737, 0.050343949892873434, 0.059065325370292236, 0.052201876160654304, 0.043224885678613996, 0.05511133304803419]","[0.07606440546169087, 0.05406963809024943, 0.06332481211091803, 0.05311438908553892, 0.04697634770631573, 0.058709918490942606]","[0.08056289117054538, 0.05697814260100258, 0.06762658000104123, 0.06448915888030572, 0.044301921554791845, 0.06279173884153735]","[0.07164219368247166, 0.050201647232950376, 0.06108654568690607, 0.0526828984748039, 0.045430989525304374, 0.05620885492048727]","[0.10163953188967123, 0.1049489489946272, 0.09518283811961686, 0.08042582000816445, 0.06715352029018386, 0.08987013186045271]","[0.07482639585015557, 0.05330510254767222, 0.05998278623752898, 0.051672031797133734, 0.044639494810126794, 0.056885162248523455]","[0.07208559459901491, 0.04974662809566915, 0.059713747128314856, 0.051971260765911166, 0.04309971955431607, 0.055323390028645225]","[0.07173905093999719, 0.04951819934735393, 0.05969310449528288, 0.05198646959565649, 0.04298741484731876, 0.05518484784512186]"
EOS,"[0.05301052655881948, 0.045648615370986655, 0.05603146703777346, 0.05912798774420062, 0.03592434716396698, 0.04994858877514943]","[0.05729049928015728, 0.05279485741164614, 0.06092550505934431, 0.059447559932944864, 0.04008713943674124, 0.05410911222416677]","[0.05221466046674237, 0.04723573990182511, 0.05640172418604888, 0.054249461386709635, 0.035332463817731585, 0.049086809951811514]","[0.05623197177379521, 0.04916042752439058, 0.06052011633303333, 0.055779027106154185, 0.03568095033033574, 0.05147449861354181]","[0.05483508599846824, 0.04826247800227069, 0.05481595032366102, 0.056753350446506125, 0.03552166521949348, 0.050037705998079905]","[0.05717090624759072, 0.047844521131681396, 0.05368496867965289, 0.055367274196137566, 0.03512346031031103, 0.049838226113074716]","[0.05367209951768864, 0.04567034621101276, 0.05515393916629762, 0.05407425814961716, 0.035106497027696325, 0.048735428014462505]","[0.06793734743651465, 0.06221892023266407, 0.06278631150283505, 0.06426792074736111, 0.04411747055569327, 0.06026559409501363]","[0.05528802837068844, 0.048027453584285895, 0.05502244206140523, 0.055893928665993076, 0.03531261049093967, 0.049908892634662465]","[0.09484294612196432, 0.08748299494780697, 0.10219389118605077, 0.0834068333837786, 0.06876266860970656, 0.08733786684986145]","[0.05386252141896398, 0.04620922332992895, 0.054883248750257255, 0.05554639744868887, 0.03653846439426958, 0.04940797106842173]","[0.053476670596828826, 0.04574527203314713, 0.05489323418043214, 0.054617508308687716, 0.03459766254280348, 0.048666069532379855]","[0.052066317398046624, 0.0449774772274791, 0.055534716129906056, 0.05461045999789062, 0.035068923754020695, 0.04845157890146862]"
CHZ,"[0.07519267359182391, 0.05786694864005639, 0.06275352155221407, 0.07692252242792796, 0.04271638021403649, 0.06309040928521177]","[0.08060327915339556, 0.06733434608670238, 0.0728081281642355, 0.07696358638575701, 0.050551538679341076, 0.0696521756938863]","[0.07345804581314251, 0.05768828476784325, 0.0629755920548474, 0.07578562234265883, 0.04237143091666509, 0.062455795179031416]","[0.0750636982784829, 0.05780224413911244, 0.06457771978313134, 0.07728818161816184, 0.04355498845248803, 0.0636573664542753]","[0.12168570931697338, 0.10313022748093309, 0.06560741345187523, 0.08068085241091291, 0.04321498885735033, 0.082863838303609]","[0.07420648343083025, 0.05766593265266895, 0.062247026831128566, 0.07717120504603484, 0.042183229889851244, 0.06269477557010276]","[0.07282310362459626, 0.0579830527044784, 0.06182863734348143, 0.07933448286223421, 0.04211474524189042, 0.06281680435533614]","[0.07606424192589392, 0.058804348499816174, 0.06287378526397037, 0.10988151821421294, 0.10760163498015976, 0.08304510577681064]","[0.07588987278753509, 0.059447187251813666, 0.06376595537856568, 0.07809529673335526, 0.043916559246110036, 0.06422297427947594]","[0.1210628354555176, 0.12246445565547072, 0.0864945039149168, 0.106159144473075, 0.08932937175456611, 0.10510206225070924]","[0.07534978740478182, 0.061606466877898836, 0.06440461072160576, 0.07659342237496426, 0.04288847743586372, 0.06416855296302287]","[0.07453996680727218, 0.057097651953536645, 0.06235761372436638, 0.07604166115191013, 0.04248418401525275, 0.06250421553046762]","[0.07458236712292725, 0.05804354428366067, 0.06310394218654541, 0.07651141857089956, 0.04267876927265391, 0.06298400828733736]"
IOTA,"[0.07018080306868982, 0.05069053951592729, 0.05755799670278318, 0.03854468287814315, 0.03573893794921959, 0.050542592022952616]","[0.08099528024142941, 0.05683119489770175, 0.0633831543596111, 0.042002091103212895, 0.037779253794854674, 0.05619819487936197]","[0.06821588367446367, 0.05058579369334746, 0.057765341177180976, 0.038360495836486465, 0.03557311458666696, 0.050100125793629116]","[0.07126272983967301, 0.05872289719526011, 0.06467297276698289, 0.041504984644288395, 0.03731145168643215, 0.0546950072265273]","[0.07455431040287286, 0.0568953253186491, 0.061986215814573885, 0.04243774382405473, 0.04297228761086321, 0.05576917659420275]","[0.0707619603525103, 0.052649017426134405, 0.05703479908081303, 0.04068087770154126, 0.03608596289039539, 0.05144252349027888]","[0.0803080193795807, 0.05075327387342048, 0.058352459192500546, 0.03884679624291679, 0.03581812427543046, 0.052815734592769795]","[0.06866654979403337, 0.050658057241336756, 0.05750724396930555, 0.0383254375529852, 0.03574522077251627, 0.05018050186603543]","[0.0699116448215444, 0.04989843883141677, 0.056810708448791394, 0.04151652107495747, 0.036188347554234286, 0.05086513214618886]","[0.09807462097879185, 0.08666009634172343, 0.09013389226233592, 0.059053115038029395, 0.06083069396071867, 0.07895048371631985]","[0.07016499828366218, 0.05116396966729988, 0.058838987806120714, 0.040513194315747514, 0.03765316759092142, 0.05166686353275034]","[0.06832751483821999, 0.05104067928374785, 0.05766494748905693, 0.03847412007103313, 0.03521386929074595, 0.05014422619456077]","[0.06837639976532599, 0.05038307194922494, 0.0578743298746773, 0.03854421550270582, 0.03563931306639891, 0.05016346603166659]"
NEO,"[0.06352739901560728, 0.05868292638516375, 0.06074489654590238, 0.0489317456449203, 0.06116463495011623, 0.05861032050834199]","[0.06239634181825768, 0.05817562169945045, 0.06247941447877861, 0.04511818248337002, 0.0538729048679363, 0.056408493069558606]","[0.05706826417399325, 0.05178870841678193, 0.058232799467645646, 0.04194278233549382, 0.053364239840256435, 0.05247935884683421]","[0.0587564254119488, 0.05342528558068063, 0.05896836942097214, 0.0421629095408564, 0.052734449899943484, 0.053209487970880286]","[0.0623420172796239, 0.05432612899869855, 0.06573505834568423, 0.054824311114281564, 0.05339488585028444, 0.058124480317714534]","[0.057055173422501326, 0.0524052165704677, 0.05825463638951024, 0.041946018596382015, 0.05339947286474421, 0.052612103568721105]","[0.05704167944161595, 0.05205879135557456, 0.05804437772122982, 0.041906751575143585, 0.0540080187680639, 0.05261192377232556]","[0.057624792030232075, 0.0627972530821701, 0.06895869726528728, 0.08882762599733975, 0.05767589440691751, 0.06717685255638935]","[0.05751379848939488, 0.052133633541806626, 0.05762609115550718, 0.041773338698390165, 0.05221394361296838, 0.05225216109961345]","[0.09130499409315955, 0.09368749395143042, 0.09438946402938368, 0.07700457654899655, 0.08443600808789208, 0.08816450734217246]","[0.06312705074858121, 0.0529307386219072, 0.05862262559683987, 0.04320990727301655, 0.054592408715005446, 0.05449654619107005]","[0.05771033192777515, 0.05208603702985725, 0.05848224864441827, 0.042024497903736385, 0.052895450010782274, 0.052639713103313855]","[0.05680817678975276, 0.05158457121613595, 0.05873004302222222, 0.04247570108174478, 0.05370568600845831, 0.052660835623662805]"
XTZ,"[0.07653830365888892, 0.0655244808208214, 0.06325785763193009, 0.039284422950717914, 0.0433972761772661, 0.057600468247924884]","[0.08193191813290988, 0.07249471481363275, 0.06473785751439019, 0.046302600289917534, 0.04761889679384443, 0.06261719750893897]","[0.07496446501173212, 0.06446934173094647, 0.060529909782788514, 0.03968794586182774, 0.042702414018358455, 0.05647081528113066]","[0.07421247946858903, 0.06353637128888345, 0.06213172544792789, 0.04025095898169049, 0.0430993684628155, 0.05664618072998127]","[0.10185016450120404, 0.08009700446965165, 0.062038954058892204, 0.03996916034708048, 0.04248587612702367, 0.0652882319007704]","[0.07347307200937979, 0.06488336473028926, 0.06141554636343188, 0.03900098450925156, 0.04161878408415209, 0.05607835033930092]","[0.07324493721713685, 0.06383245867806822, 0.06062780182700611, 0.03961865259495852, 0.042379915626952945, 0.05594075318882452]","[0.07360671820596877, 0.06430899393849628, 0.061476518492743666, 0.03925396579461284, 0.04279639927710938, 0.05628851914178619]","[0.07380120443167888, 0.06430851086351014, 0.06329271190571455, 0.04320254136965702, 0.04288840318793325, 0.05749867435169877]","[0.09713328629584446, 0.09121598604160724, 0.09429405749615306, 0.0652702172944682, 0.05477781628889558, 0.08053827268339371]","[0.07272706750929157, 0.06455282965072871, 0.06088482068043924, 0.03916525191571326, 0.043230704915880665, 0.056112134934410696]","[0.07356290491200657, 0.06433408366725206, 0.060057766134475866, 0.03921785444886502, 0.04178016774994323, 0.05579055538250856]","[0.07321475012709253, 0.06377536852259642, 0.06060781091622556, 0.038640817959115975, 0.04274326190823268, 0.055796401886652636]"
