MAE,MASE,RMSE
0.00962621571855218,0.5081676426987543,0.01344422625922067
0.014717811940209437,1.2225720737814636,0.020182470146936006
0.012741942508429992,0.8605401012541958,0.01712700227408788
0.01451462259885394,0.8391838012701639,0.02030738818075898
0.008091723608917082,0.39733113683273935,0.011182714841939096
