rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0009423999650322744,0.000817949249460788,16.271845817565918,True,1,2023-06-26_17-14-30,1687792470,16.271845817565918,1530890,cs02.science.uu.nl,131.211.30.52,16.271845817565918,1,"1_batch_size=32,dropout=0.0142,hidden_dim=25,input_chunk_length=6,n_epochs=100,n_rnn_layers=2,training_length=25",25,2,25,6,100,32,0.014213201087696064,1,RNN,False,auto
0.002113766720527345,0.0018883869547613764,14.409918546676636,True,1,2023-06-26_17-15-36,1687792536,14.409918546676636,1531087,cs02.science.uu.nl,131.211.30.52,14.409918546676636,1,"2_batch_size=32,dropout=0.0267,hidden_dim=25,input_chunk_length=6,n_epochs=75,n_rnn_layers=3,training_length=50",25,3,50,6,75,32,0.02674678348544285,1,RNN,False,auto
0.0021658053375207655,0.001943401830555188,15.34826397895813,True,1,2023-06-26_17-16-43,1687792603,15.34826397895813,1531320,cs02.science.uu.nl,131.211.30.52,15.34826397895813,1,"3_batch_size=16,dropout=0.4354,hidden_dim=25,input_chunk_length=24,n_epochs=50,n_rnn_layers=4,training_length=50",25,4,50,24,50,16,0.43536622761868815,1,RNN,False,auto
0.008661799038673637,0.008608137311823512,12.456720352172852,True,1,2023-06-26_17-16-41,1687792601,12.456720352172852,1531323,cs02.science.uu.nl,131.211.30.52,12.456720352172852,1,"4_batch_size=256,dropout=0.1220,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=2,training_length=75",25,2,75,12,50,256,0.122048635756961,1,RNN,False,auto
0.0009616053514208024,0.0008403535402177402,13.56073808670044,True,1,2023-06-26_17-16-42,1687792602,13.56073808670044,1531326,cs02.science.uu.nl,131.211.30.52,13.56073808670044,1,"5_batch_size=32,dropout=0.0527,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=3,training_length=50",25,3,50,3,50,32,0.052674202647138374,1,RNN,False,auto
0.045412177985169784,0.04540207470214411,12.093637228012085,True,1,2023-06-26_17-16-40,1687792600,12.093637228012085,1531328,cs02.science.uu.nl,131.211.30.52,12.093637228012085,1,"6_batch_size=256,dropout=0.4649,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=3,training_length=50",25,3,50,1,25,256,0.46488009047248396,1,RNN,False,auto
0.0027602584286544472,0.002589262098760623,13.924903869628906,True,1,2023-06-26_17-17-51,1687792671,13.924903869628906,1532020,cs02.science.uu.nl,131.211.30.52,13.924903869628906,1,"7_batch_size=32,dropout=0.0887,hidden_dim=25,input_chunk_length=1,n_epochs=75,n_rnn_layers=3,training_length=25",25,3,25,1,75,32,0.08867125264999749,1,RNN,False,auto
0.011251508590658675,0.011210469231369603,12.472066879272461,True,1,2023-06-26_17-18-57,1687792737,12.472066879272461,1532365,cs02.science.uu.nl,131.211.30.52,12.472066879272461,1,"8_batch_size=128,dropout=0.0972,hidden_dim=25,input_chunk_length=1,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,1,50,128,0.09721088021144714,1,RNN,False,auto
0.004721237451509634,0.004624134586711769,11.81030821800232,True,1,2023-06-26_17-18-57,1687792737,11.81030821800232,1532367,cs02.science.uu.nl,131.211.30.52,11.81030821800232,1,"9_batch_size=64,dropout=0.1817,hidden_dim=25,input_chunk_length=6,n_epochs=25,n_rnn_layers=2,training_length=50",25,2,50,6,25,64,0.18172820540456866,1,RNN,False,auto
0.007261019634813484,0.007197802684150753,12.982910871505737,True,1,2023-06-26_17-18-58,1687792738,12.982910871505737,1532369,cs02.science.uu.nl,131.211.30.52,12.982910871505737,1,"10_batch_size=128,dropout=0.2321,hidden_dim=25,input_chunk_length=1,n_epochs=75,n_rnn_layers=3,training_length=50",25,3,50,1,75,128,0.2321028238409383,1,RNN,False,auto
0.0009556122052564844,0.000823229901396571,11.691762924194336,True,1,2023-06-26_17-18-57,1687792737,11.691762924194336,1532371,cs02.science.uu.nl,131.211.30.52,11.691762924194336,1,"11_batch_size=256,dropout=0.0841,hidden_dim=25,input_chunk_length=12,n_epochs=25,n_rnn_layers=2,training_length=25",25,2,25,12,25,256,0.08413139734640183,1,RNN,False,auto
0.0009455670461785605,0.0008168437475457482,13.110067367553711,True,1,2023-06-26_17-20-06,1687792806,13.110067367553711,1533064,cs02.science.uu.nl,131.211.30.52,13.110067367553711,1,"12_batch_size=16,dropout=0.3158,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=1,training_length=75",25,1,75,12,50,16,0.3157806282042068,1,RNN,False,auto
0.021240583477192498,0.021218895523937593,13.606307029724121,True,1,2023-06-26_17-21-15,1687792875,13.606307029724121,1533396,cs02.science.uu.nl,131.211.30.52,13.606307029724121,1,"13_batch_size=256,dropout=0.2706,hidden_dim=25,input_chunk_length=1,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,1,75,256,0.270633747667224,1,RNN,False,auto
0.0009556817573173418,0.000828434068298543,16.683494329452515,True,1,2023-06-26_17-21-18,1687792878,16.683494329452515,1533398,cs02.science.uu.nl,131.211.30.52,16.683494329452515,1,"14_batch_size=16,dropout=0.2541,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,12,75,16,0.254104019533835,1,RNN,False,auto
0.0009740441234000315,0.0008481070154912332,17.096023321151733,True,1,2023-06-26_17-21-18,1687792878,17.096023321151733,1533400,cs02.science.uu.nl,131.211.30.52,17.096023321151733,1,"15_batch_size=16,dropout=0.2541,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,12,75,16,0.254104019533835,1,RNN,False,auto
0.0009606298194023945,0.0008214654630818732,16.875857830047607,True,1,2023-06-26_17-21-18,1687792878,16.875857830047607,1533402,cs02.science.uu.nl,131.211.30.52,16.875857830047607,1,"16_batch_size=16,dropout=0.2541,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,12,75,16,0.254104019533835,1,RNN,False,auto
0.001081782767694667,0.000878522613629361,15.64707088470459,True,1,2023-06-26_17-22-26,1687792946,15.64707088470459,1534095,cs02.science.uu.nl,131.211.30.52,15.64707088470459,1,"17_batch_size=16,dropout=0.2541,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,12,75,16,0.254104019533835,1,RNN,False,auto
0.00105599856907894,0.0008615401002629207,17.94862675666809,True,1,2023-06-26_17-23-37,1687793017,17.94862675666809,1534440,cs02.science.uu.nl,131.211.30.52,17.94862675666809,1,"18_batch_size=16,dropout=0.0100,hidden_dim=25,input_chunk_length=24,n_epochs=100,n_rnn_layers=3,training_length=25",25,3,25,24,100,16,0.01,1,RNN,False,auto
0.009125397602166576,0.009074871112488636,11.80417776107788,True,1,2023-06-26_17-23-31,1687793011,11.80417776107788,1534442,cs02.science.uu.nl,131.211.30.52,11.80417776107788,1,"19_batch_size=256,dropout=0.0100,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=1,training_length=25",25,1,25,1,25,256,0.01,1,RNN,False,auto
0.03159706413795052,0.03158259964368611,11.79500937461853,True,1,2023-06-26_17-23-31,1687793011,11.79500937461853,1534444,cs02.science.uu.nl,131.211.30.52,11.79500937461853,1,"20_batch_size=256,dropout=0.0100,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=1,training_length=25",25,1,25,1,25,256,0.01,1,RNN,False,auto
