rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode,skip
0.0018333871135300787,0.0015267930108814496,7.083684206008911,True,1,2023-07-02_14-10-42,1688299842,7.083684206008911,39428,Stephan,127.0.0.1,7.083684206008911,1,"1_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.8,0.5,1.0,multiplicative,
0.0017074913645419637,0.0013607395157674011,6.78093409538269,True,1,2023-07-02_14-10-52,1688299852,6.78093409538269,43608,Stephan,127.0.0.1,6.78093409538269,1,"2_changepoint_prior_scale=0.1000,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=1.0000",10,0.8,0.1,1.0,additive,
0.0017105869096487771,0.0013322046833188655,6.504894256591797,True,1,2023-07-02_14-11-02,1688299862,6.504894256591797,32072,Stephan,127.0.0.1,6.504894256591797,1,"3_changepoint_prior_scale=0.1000,changepoint_range=0.4000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",50,0.4,0.1,0.1,multiplicative,
0.001723409494877148,0.001294967661927104,6.941847562789917,True,1,2023-07-02_14-11-12,1688299872,6.941847562789917,47328,Stephan,127.0.0.1,6.941847562789917,1,"4_changepoint_prior_scale=0.0100,changepoint_range=0.9000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",50,0.9,0.01,0.01,multiplicative,
0.001784149036252612,0.0014586804679694555,8.58035159111023,True,1,2023-07-02_14-11-24,1688299884,8.58035159111023,44836,Stephan,127.0.0.1,8.58035159111023,1,"5_changepoint_prior_scale=1.0000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.8,1.0,1.0,multiplicative,
0.0018032924224038313,0.0015121646455071888,6.434791088104248,True,1,2023-07-02_14-11-34,1688299894,6.434791088104248,50960,Stephan,127.0.0.1,6.434791088104248,1,"6_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",10,0.8,0.5,0.01,multiplicative,
0.0017719888733367798,0.0013344298454450048,6.670781135559082,True,1,2023-07-02_14-11-44,1688299904,6.670781135559082,50576,Stephan,127.0.0.1,6.670781135559082,1,"7_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",50,0.6,0.01,10.0,multiplicative,
0.0018079910870926472,0.0014960778507151558,7.169252872467041,True,1,2023-07-02_14-11-54,1688299914,7.169252872467041,9400,Stephan,127.0.0.1,7.169252872467041,1,"8_changepoint_prior_scale=1.0000,changepoint_range=0.8000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=0.0100",100,0.8,1.0,0.01,additive,
0.0017104340684095927,0.0013319031629708653,6.297270059585571,True,1,2023-07-02_14-12-03,1688299923,6.297270059585571,53664,Stephan,127.0.0.1,6.297270059585571,1,"9_changepoint_prior_scale=0.1000,changepoint_range=0.4000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.1000",10,0.4,0.1,0.1,additive,
0.0018638405390770856,0.0014254530866929154,6.784757614135742,True,1,2023-07-02_14-12-13,1688299933,6.784757614135742,39132,Stephan,127.0.0.1,6.784757614135742,1,"10_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",100,0.4,0.01,10.0,multiplicative,
0.001842619954304494,0.0015331955912172238,6.73101544380188,True,1,2023-07-02_14-12-23,1688299943,6.73101544380188,57608,Stephan,127.0.0.1,6.73101544380188,1,"11_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.6,0.5,1.0,multiplicative,
0.001796380754209035,0.0014988303759997858,6.35429310798645,True,1,2023-07-02_14-12-32,1688299952,6.35429310798645,21600,Stephan,127.0.0.1,6.35429310798645,1,"12_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.0100",25,0.8,0.5,0.01,additive,
