,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.053693901510326075, 0.04473254131728086, 0.054421936031292945, 0.05062148726769677, 0.05398022393211871]","[0.059608398574683044, 0.0546475985792272, 0.05558283988506179, 0.05446526995592207, 0.07057124084180946]","[0.054084998507345154, 0.04510347479513947, 0.05439027363637091, 0.04830150439182813, 0.04977085973768866]","[0.053120150054162166, 0.0437174879149254, 0.05328585318801912, 0.04673589528066812, 0.0348968914697038]","[0.10439301070011844, 0.1059628485659121, 0.11034616311597872, 0.0788573484604264, 0.09688372420882937]","[0.053750447021631766, 0.04519684727324961, 0.0547624533687925, 0.05053205375033959, 0.05157124037887039]","[0.05238123161383625, 0.0434040253295717, 0.05335045444854983, 0.04783939753090071, 0.0497185970585153]","[0.0524717885201494, 0.0433402409605913, 0.052865843095251164, 0.04816741870247263, 0.05137814105925396]","[0.05335089782154131, 0.04326630576502978, 0.05209858776337847, 0.04919597265800384, 0.05117531239514729]","[0.08299574798126004, 0.07301458131833363, 0.07561638615162335, 0.0583031198936291, 0.06620975144155233]","[0.05494755318143851, 0.043637470521097566, 0.05589234934632525, 0.05212767053319716, 0.06002622574406014]","[0.05631604493349248, 0.04583466909462126, 0.054580168614991896, 0.04913146552054949, 0.03510995386986686]","[0.05244590496539512, 0.04311480248216815, 0.053195128750610464, 0.044589396173238205, 0.03469032287655395]"
TRX,"[0.04907632982491209, 0.03165449010569367, 0.05163552018247495, 0.02263790800385863, 0.02773739284086483]","[0.056974137667976175, 0.04091424921659329, 0.05791962645978447, 0.026036393794524805, 0.03071611783479554]","[0.0540890529507844, 0.036163357341492675, 0.05253326203378861, 0.02470810408657756, 0.030102673577932396]","[0.051196830325170826, 0.032820613663449405, 0.05213061894515573, 0.0251386834526446, 0.02921728902850994]","[0.061622972014575506, 0.0525223236253402, 0.0673241062354549, 0.03166670853845859, 0.03469263330430076]","[0.04882523641629942, 0.0313600641360749, 0.05032417624911103, 0.02279527113015525, 0.027897030201028582]","[0.049152616466946006, 0.031510943718944834, 0.051481517776169806, 0.023081364090344513, 0.028262108361083678]","[0.04914804201248316, 0.03063645787495181, 0.05083320787581673, 0.022674587236589, 0.027973622541669223]","[0.0488402780230818, 0.032284039188053185, 0.05020394750140685, 0.02300123675529114, 0.02790029104412036]","[0.08149422930342572, 0.0712373321447367, 0.07626626930245085, 0.03644890232267774, 0.032813881231068466]","[0.050495674285291246, 0.032497598756784755, 0.05015522367943442, 0.023435256847363497, 0.028554306052917526]","[0.050018215680789034, 0.031396780949033844, 0.05189139824574899, 0.024335098752223346, 0.0303850026173036]","[0.04911759028035087, 0.030724754123316225, 0.050989900233893694, 0.02252769705975541, 0.028121298234482273]"
ATOM,"[0.07638958588179036, 0.07297041891612599, 0.06914084850069235, 0.09821620072800182, 0.07234431504078681]","[0.08554832466493428, 0.07981605618913197, 0.07367803015415046, 0.11053892310927411, 0.08679167763914282]","[0.07538031953068934, 0.06644912349510455, 0.0664535177811416, 0.0990829559715932, 0.07167015436133777]","[0.07931686593312981, 0.07140703514466933, 0.06975842542289827, 0.05856603052379118, 0.037243104042161905]","[0.07295584146246539, 0.0708045575767316, 0.06948472847354711, 0.12142778550081915, 0.08596127651422002]","[0.07690720207157677, 0.07017551020337187, 0.06700237573603408, 0.09735894584780777, 0.06843483081477479]","[0.0760647711027478, 0.06742681350596212, 0.0659261601468916, 0.09912145351701651, 0.07126664638632098]","[0.07720465460679082, 0.06776013968586839, 0.0653423677497488, 0.09950384904902468, 0.07024398032341383]","[0.07562130227845879, 0.0681182694751195, 0.06676436013709977, 0.11436330519724708, 0.08252856117775552]","[0.10359954274024159, 0.09801931131795225, 0.09218085949485857, 0.10401859451673152, 0.08144833312339936]","[0.0802120391512564, 0.06956749348951116, 0.07005890489508787, 0.08999753362592887, 0.061404373096335896]","[0.08133889301409032, 0.07178765981903153, 0.06937174235762096, 0.05671159835383998, 0.03720759090481088]","[0.07632883945733035, 0.06673607052570037, 0.0666255654959493, 0.056737265907611245, 0.03722802662152088]"
XMR,"[0.04387896627479335, 0.05147252003840238, 0.055953227202193374, 0.07199618603394023, 0.06534913634427783]","[0.054334127369019734, 0.05427226129735448, 0.06460149604491215, 0.08852001905608957, 0.08339697267415004]","[0.044941478560155575, 0.05170374489638942, 0.05635121978504425, 0.08291083465100928, 0.07760674176258095]","[0.049645617646309925, 0.05946402459273167, 0.06163932715702862, 0.0440827397717957, 0.03225492949651922]","[0.04800233199800686, 0.05509015720261673, 0.059869815472383466, 0.08731700321587194, 0.0793685567333037]","[0.04607647035816009, 0.054471574536891096, 0.05775083839396247, 0.09147697395854998, 0.08560923413218058]","[0.043324419149201085, 0.051315139591670354, 0.05654039185070189, 0.08244760244374448, 0.07696351111513458]","[0.0447777592441656, 0.052263768908723515, 0.05690608041040646, 0.08835917099424286, 0.08336460790712806]","[0.04474781694113351, 0.05235703386108795, 0.057375675693003114, 0.08513069019071495, 0.07992963497310623]","[0.07875774109162138, 0.07293887734739761, 0.07947678964802204, 0.08677395925767999, 0.08140497075379266]","[0.04339158773778912, 0.05104151464385464, 0.05599369213645502, 0.0834566950895663, 0.07653402923294124]","[0.049671624499655016, 0.05309143988695705, 0.06023320164381631, 0.03644618305326087, 0.027519011069421517]","[0.04309195984767901, 0.05070307344994815, 0.055915639169825296, 0.03637390637093855, 0.025584679747760762]"
VET,"[0.060459518808878954, 0.05767249739285665, 0.057461178039323914, 0.039364493022702556, 0.04072640952196728]","[0.07335226742477931, 0.0665787015709506, 0.0654637008148467, 0.04790042654602715, 0.04566406496438333]","[0.05989772670308123, 0.05870730066337651, 0.057289946225961855, 0.039488632183327245, 0.04105304904872864]","[0.061712143757023885, 0.057664406315135336, 0.058899077043371814, 0.042001861146368676, 0.04258267879306658]","[0.06640845500842235, 0.06062689949366885, 0.05790247712209033, 0.0399674096283138, 0.04394121800478465]","[0.06194501547389419, 0.058916776793083915, 0.05840613047218193, 0.040685987223517225, 0.04098809584602011]","[0.060312647062877804, 0.05738334993083668, 0.059058425140252, 0.03952267466038112, 0.041057697116782005]","[0.06019363798428443, 0.056693175202652685, 0.05841388628912316, 0.03939404355434795, 0.04108192105435349]","[0.06295449114783284, 0.05883594988290383, 0.05816665868131921, 0.040461069582866965, 0.04346666838756846]","[0.10037161043962654, 0.10779760998137627, 0.09526430249627808, 0.06488402946465906, 0.06438970616273038]","[0.0665406296906114, 0.06637244526323399, 0.0693306402830283, 0.04518573293800507, 0.05077177223712529]","[0.06760366070705554, 0.056836223485321746, 0.06236768272044679, 0.0415785108559475, 0.04375482825681134]","[0.06045243628584622, 0.05618318909535715, 0.057189425287928385, 0.038849495689424196, 0.04146754565285245]"
ALGO,"[0.07811162002737325, 0.07104712591995498, 0.08131098723929105, 0.10696344080845299, 0.04926713467432509]","[0.07763045032254556, 0.07451271843648756, 0.08189387188654021, 0.09975060834618243, 0.05224891112366546]","[0.07466642211106389, 0.07454760409966446, 0.08288576385528608, 0.12620725071609246, 0.04822277412501375]","[0.07324466951022397, 0.0502400211016456, 0.05915626588592478, 0.05250487361025517, 0.04332698181735909]","[0.07485574624032103, 0.06577881016802774, 0.07720494075685815, 0.10002603457959296, 0.04409427224924841]","[0.07186102516756435, 0.07755718929286386, 0.08537286223986705, 0.1254035440454142, 0.05103506509012593]","[0.07962385974780026, 0.07063380766555512, 0.08727531917548191, 0.10374569415148309, 0.04988995623880548]","[0.08519705058302485, 0.07964628952316552, 0.09129287580793755, 0.12310480763586244, 0.060553503508655245]","[0.07176724385970291, 0.08019703051196296, 0.08739963831920908, 0.16213578470975784, 0.045319137529300196]","[0.09671075078808417, 0.09800035181870433, 0.10004448920771623, 0.14005111339177775, 0.062077303363067715]","[0.0717250327665194, 0.07632088643461055, 0.08637044456390319, 0.13561741165758714, 0.04517688978913846]","[0.07313072541063839, 0.05249754443537364, 0.06235204652831898, 0.05467113961182384, 0.04686040626892762]","[0.07173905093028941, 0.049518199335711346, 0.059693104519551156, 0.0519864695956567, 0.04298741484731889]"
EOS,"[0.052467897480603105, 0.04532325184185383, 0.055237642579350474, 0.07754015125072906, 0.036650874417106426]","[0.06154799387820612, 0.05093287332232187, 0.06231471325947724, 0.0818254000935029, 0.03785373878101507]","[0.05505832129500811, 0.04748255949238211, 0.05658799551581194, 0.07294527593597865, 0.03571707185111874]","[0.05615989689329856, 0.048553036295694754, 0.06033803087829803, 0.05641235895340656, 0.03528015111686825]","[0.0586546950878418, 0.05169446848092845, 0.057831005846186, 0.10973214845238571, 0.04556769684712122]","[0.059845900375476664, 0.053597702984566294, 0.060479815821259934, 0.08410786275484641, 0.0407074661265597]","[0.05329719328261457, 0.045631095712357315, 0.05545054861664395, 0.08493951676483533, 0.04019426525169654]","[0.0612737087980266, 0.058507876924750776, 0.06335817506182312, 0.08414553841416653, 0.04163521893598919]","[0.05676254891416149, 0.04755575242948078, 0.05530763079381157, 0.08982276587993328, 0.03785408956611124]","[0.08537003869042346, 0.08049685602338971, 0.08750657916223696, 0.07816341486787494, 0.04454409572845348]","[0.05824222369257211, 0.05131705379776747, 0.06100989632806828, 0.0970054677007692, 0.041483790676561993]","[0.05767714820480604, 0.050160581263659645, 0.05437001463509095, 0.05694296352055504, 0.0382255099816442]","[0.052066317398047145, 0.044977477031937704, 0.05553471612990635, 0.05461045999789087, 0.035068923754020646]"
CHZ,"[0.07512874337588978, 0.05769686544568578, 0.11083084007092817, 0.07710977254475043, 0.06687889313145744]","[0.08065980855799985, 0.06696679339663912, 0.12013523365386175, 0.08641033296370217, 0.0680624151832097]","[0.0733573030120315, 0.05787525964507813, 0.1272643365836539, 0.07625150436912638, 0.06858665554009778]","[0.07538750423999847, 0.059554155663407715, 0.0646952200542764, 0.0777357851215385, 0.043501177109594995]","[0.09209756382975241, 0.0821984366839692, 0.08947587591697481, 0.07928871616889936, 0.049522105636952106]","[0.07462694799840387, 0.05814403787223354, 0.10007386382624635, 0.07809415714856963, 0.05712080546769915]","[0.07305355632585162, 0.05792090264076028, 0.13112117099623022, 0.07950345950581637, 0.05894751474344904]","[0.10365680291414776, 0.09935923356032526, 0.08977122930387726, 0.08175720869299606, 0.046049997249891984]","[0.07718392956162635, 0.060974405171269154, 0.10009424205079415, 0.0841538528249868, 0.05986764776708078]","[0.11108841172756259, 0.10932703924670435, 0.1413969888394748, 0.09311769280343855, 0.08368374161266252]","[0.08075377871492463, 0.05815352767291857, 0.1148225065417754, 0.08648258912772254, 0.07686389562576236]","[0.08023498118690789, 0.05995959260958886, 0.06405416785334837, 0.08647339605725055, 0.04286555216099582]","[0.07458236712292739, 0.05804354427866077, 0.0631039421865452, 0.07651141857089953, 0.04267876927265391]"
IOTA,"[0.06985307908343533, 0.056008976357135504, 0.06383854641778582, 0.10034742149671884, 0.04659584443140462]","[0.0766985441639887, 0.06679021685365685, 0.0677478577575631, 0.16072838746429458, 0.05677192180074468]","[0.07043556029620116, 0.05640872222999493, 0.06542955198696901, 0.11350683888101824, 0.04730611357288827]","[0.07114384586940531, 0.056602437332320864, 0.06786095582875201, 0.041734615878129926, 0.03675292358987575]","[0.07942150348705473, 0.07334214660499762, 0.08243661832581915, 0.1344481255708245, 0.06249428982872236]","[0.07481847749704419, 0.05986124482933009, 0.0674395223852764, 0.13030034623299577, 0.052275885388111586]","[0.07828221159519089, 0.05597427442151751, 0.06430930010132767, 0.11608117128276672, 0.046501932477201434]","[0.06918129548534623, 0.05355991078280776, 0.06219905472834374, 0.10349312582467109, 0.04389741878659216]","[0.07172377928390224, 0.05582751204673642, 0.0644303482708335, 0.12419764994879666, 0.04756667713753213]","[0.10517296299455056, 0.08359398394954486, 0.08883132050789148, 0.12469447803999427, 0.06803619458686282]","[0.07675107650822519, 0.05368257989969206, 0.05894225187634084, 0.08131332156647875, 0.04250559871112793]","[0.07524830614365632, 0.053369542066968104, 0.06043142531370354, 0.040994668166290375, 0.0385466808082108]","[0.0683763997653258, 0.05038307194922502, 0.05787432987467718, 0.03854421550270583, 0.035639313063205176]"
NEO,"[0.06374445290967332, 0.058249632124379475, 0.06748863756971019, 0.049659414305177375, 0.055233475928533955]","[0.06906832695159991, 0.061870460899796025, 0.0759198616184881, 0.051646394581111414, 0.05685153690330917]","[0.057068264163824, 0.05177023486189068, 0.05889580204740777, 0.044173891583361734, 0.05311904897358389]","[0.059928965626209856, 0.0540561354379933, 0.05957348974798235, 0.04245923442718919, 0.052908521777422925]","[0.060662743177275935, 0.05361616537578541, 0.060031097032762604, 0.04232431590906322, 0.06943476933730247]","[0.057330193081730506, 0.05213421852341894, 0.05904396606029339, 0.04496867710007896, 0.05346771641377487]","[0.057155515292655064, 0.05178044923047025, 0.058878084699439455, 0.04408851747110696, 0.05315588827822672]","[0.08324956068908304, 0.07706509829100469, 0.07799966761660647, 0.04813505505183207, 0.06772167686420723]","[0.057413215021422014, 0.05164661561022995, 0.05728219353174907, 0.04288892870578278, 0.05303416719093823]","[0.08152420100558777, 0.10207054776524437, 0.09932213179677361, 0.06009765979852636, 0.06633073540773944]","[0.0585671493502978, 0.05236388908619521, 0.05876085317537153, 0.04386385565512799, 0.056322965922362814]","[0.05828296793011126, 0.05154736526274332, 0.06132436879820316, 0.04692823720236192, 0.05622524141916053]","[0.05680817677809392, 0.05158457121375512, 0.058730043022222504, 0.04247570108174471, 0.05370568600845846]"
