,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0007362685728394077, 0.0010759703387939847, 0.000981153281897829, 0.001412390215851276, 0.0007317668538542478]","[0.0009353175301199793, 0.0011119336256128927, 0.0011651340000449902, 0.0016468660181284038, 0.0007902781406433208]","[0.0007113665106979489, 0.0010245563916647597, 0.0010190609154908947, 0.001356925731315899, 0.0007466758485313429]","[0.0007027299917371362, 0.0006746311587052263, 0.0005975853900802157, 0.0009029879487880853, 0.0004896729794487508]","[0.0007011449490633791, 0.0009698100122706975, 0.0010269956896064934, 0.0012961060327332746, 0.000834098314549025]","[0.0007228191294959467, 0.0010686576744174479, 0.00107248948818635, 0.0014118109142342709, 0.0007803845772104461]","[0.0007103514581741385, 0.0010294243850105511, 0.001029735501963158, 0.0013684108257494634, 0.000754346451545969]","[0.000710045019970342, 0.0009644491695419779, 0.0012994975078141954, 0.0017220418505093683, 0.0007931070094320434]","[0.0007635671292635702, 0.0009964059934926945, 0.0009717170609888286, 0.0014792971860658906, 0.0006733877560436837]","[0.0012941440329526767, 0.0014348103145102765, 0.001167001507493581, 0.0014241821877074563, 0.0009580311563471858]","[0.0008077636527324893, 0.001095584643169963, 0.0011062365565020149, 0.001811457362135807, 0.0007151992980904804]","[0.0007236103421168587, 0.0006837276951405948, 0.0005993590317347325, 0.0009240588877168599, 0.0004858072546002966]","[0.0007092172133498426, 0.0006754440093214059, 0.0005971928909465617, 0.0009027202600780864, 0.00048452782161188275]"
TRX,"[0.00023016879264821917, 0.00029774380945969485, 0.0006423327372575555, 0.0005169766392844664, 0.0002958563892311031]","[0.000273429940884443, 0.00037080636087298866, 0.0006531097365342876, 0.0005569226475900279, 0.00036999282606040896]","[0.00022504259225243647, 0.0002871088350769946, 0.0006660773434273883, 0.00047157230148753884, 0.0002964919219955503]","[0.00022743168266723491, 0.00029010629969289414, 0.0004005111470859817, 0.0004659220877156913, 0.0002710768066872912]","[0.0002732885823828657, 0.00033635496004424763, 0.0008478060012322043, 0.0005645649890935314, 0.00035354429491313077]","[0.00023211000364189858, 0.0003031383454907122, 0.0005790686383022486, 0.0004803452590691598, 0.000287412554908433]","[0.0002504139197393101, 0.00031460154381773717, 0.0009341956193237319, 0.0005027591006723718, 0.00030547756025736135]","[0.00024457538348980607, 0.00031860873881858727, 0.0008321513071485301, 0.0005531704180251313, 0.0003406667939480558]","[0.00022523900713230393, 0.00029056284048163564, 0.0007150431934707626, 0.00047519198888150004, 0.0002887185217162961]","[0.0005444009200542996, 0.0006411726053286729, 0.000689231040119675, 0.0007459376571801283, 0.0006458886264837583]","[0.00029589946953192644, 0.00037676712426435967, 0.0006327756169254661, 0.0005261705535295968, 0.00033880133463596186]","[0.0002542776331875505, 0.0003175516123737316, 0.00043981526708910276, 0.0004812345263988869, 0.00029362024375984203]","[0.00022487436460460217, 0.00028964884569628095, 0.00039905693583795954, 0.0004681879531508472, 0.00027326488276515194]"
ATOM,"[0.0009008687196467703, 0.0008255733701375018, 0.0006957943338437946, 0.0009431034533339902, 0.0010626258008213506]","[0.0011845277499344894, 0.0009922573325507485, 0.0007380824329169656, 0.0009167722116089018, 0.0009674543382675466]","[0.000932394945162984, 0.0007960191895042088, 0.000678039859352737, 0.0009263037250387597, 0.0009080027564127675]","[0.0012266173914242914, 0.0011282168342645286, 0.000715051033856, 0.0010226054689609079, 0.0006855186372814634]","[0.0010760811284967347, 0.000862106040192748, 0.0007440829889123194, 0.0010559212147688228, 0.0010283717703226496]","[0.0009129049548722539, 0.0007582647714802257, 0.0006943239023962599, 0.0009155809062785725, 0.001009590089918146]","[0.0009065762851752874, 0.0007906441897154204, 0.000681909450846658, 0.0009290914404075926, 0.0009894908224548516]","[0.000903864174035204, 0.0007946783811378943, 0.0006856523678234514, 0.0009305007107727733, 0.0010060491885988826]","[0.0009698401779283103, 0.0008616692521399226, 0.0007425096501780683, 0.0010181367397155143, 0.0010511191421615578]","[0.0018603106329344347, 0.0018757139109783492, 0.0008454025976298085, 0.0010147378406188128, 0.0009657325777587025]","[0.0011435320422241298, 0.0010472143854953436, 0.0007818813198641999, 0.0010373948881812962, 0.0009915672037068856]","[0.0009796921981261157, 0.0008350642232268704, 0.0007096829479859426, 0.00097869436779399, 0.000711699462671851]","[0.0009239661795490426, 0.0007895011724480897, 0.000655965234454633, 0.0009425777009791682, 0.0006877516579685423]"
XMR,"[0.0005020671950879921, 0.00055675442980981, 0.0009927234623482379, 0.0007592265749836761, 0.0009151468716171662]","[0.0005842416119225634, 0.0006389474585639092, 0.001016064638440948, 0.0007710035226727296, 0.0007076088127583385]","[0.0005007814137889677, 0.0005560770779669771, 0.0009945391293720884, 0.0007276232608100401, 0.000906845961289142]","[0.0005407112667773984, 0.0005585896100585995, 0.0005889808447556532, 0.000728584666774476, 0.0004150253340462757]","[0.0005850293636023733, 0.0005996104118328668, 0.001000176786364159, 0.0008228291384538124, 0.0008203837119330716]","[0.000514783026674328, 0.0005877915803116711, 0.0009540202464437584, 0.0007517342429508672, 0.000863267472769958]","[0.0005335496441903114, 0.0005841529633601681, 0.0010529213732005482, 0.0008002144296291602, 0.0009550263424642953]","[0.0006240468660586401, 0.0006356037938326158, 0.0010760712782306925, 0.0007433012078564586, 0.0009363998905945099]","[0.0005107816834108078, 0.0005539959272272149, 0.000941990210901808, 0.0007434475320789831, 0.000850918695328612]","[0.0009860328567065947, 0.0010065348228650106, 0.0011510478918402524, 0.0007622871986095463, 0.0010578199506622759]","[0.000623253148906431, 0.0007284457515417748, 0.0010901910801949567, 0.0008227115275741697, 0.0009653426269840298]","[0.0005985806123291518, 0.0006222046990790047, 0.0006119799090779769, 0.0007111545781312479, 0.0004465727762161066]","[0.0005053971922013994, 0.0005433976069515402, 0.0005914044007022476, 0.0007195200426656073, 0.00041124932125462976]"
VET,"[0.0008825139028956708, 0.0006807099827499242, 0.0010386875176194475, 0.0010205123532287521, 0.000520937100103502]","[0.0010230942120092533, 0.0008776976561163234, 0.0013247949345237934, 0.0010917430454901176, 0.0006588365746986827]","[0.0008550029115489944, 0.0006886831463193164, 0.001107364340079, 0.0009784548119443075, 0.0005174058384637611]","[0.0008669299410217523, 0.0006977580870593585, 0.0007406022214383069, 0.0008846456156321104, 0.0004883873695627243]","[0.001224632020338274, 0.0010356433994004744, 0.0009359003947269401, 0.0010412101083056282, 0.0005517256801614456]","[0.0008920263948028511, 0.0006934183976502656, 0.0009775134436031648, 0.0009346423959186449, 0.0005055637769598134]","[0.0008558117665834145, 0.0006917226115888671, 0.00113997150478387, 0.0009948296009901754, 0.0005313900229576067]","[0.0008549871894001327, 0.000688415093269786, 0.0011112189665922077, 0.0009790927677044362, 0.000517251339923131]","[0.0008810647058796513, 0.0006844810951023089, 0.0011046067187153665, 0.0009947142629514333, 0.0005314435129446899]","[0.0013263359829474106, 0.0012975037334299936, 0.001103478652719461, 0.0010546136910374248, 0.0007276352100069148]","[0.0010162782451453327, 0.0007510321032659553, 0.001139005326818759, 0.0011103005077994805, 0.000630869191604622]","[0.0009572845256403205, 0.0007627907825497515, 0.0007571922775146654, 0.0008856021099489886, 0.0005336877107533886]","[0.0008598616083235022, 0.0007038527420883202, 0.0007482405899439835, 0.0008885690720479232, 0.0004932522121169635]"
ALGO,"[0.000902129614466056, 0.002183613371858139, 0.0012647177398646162, 0.0014054335052404872, 0.0005822838131919908]","[0.001090488971930803, 0.0016114072028120241, 0.001404755545414981, 0.0015311245707339107, 0.0006759359674050733]","[0.0008730335115067835, 0.0018002659909182666, 0.0011884526410650593, 0.0013891977394621642, 0.000557708501298793]","[0.0008966813092894898, 0.0008309620702470426, 0.0010726971151373374, 0.001034144781260894, 0.0005533169000652797]","[0.0009816788243844272, 0.002337635730765047, 0.0013201357418940113, 0.001388253173013727, 0.0006681970563360055]","[0.0009552290662380948, 0.0016945923962446122, 0.001238848445398705, 0.0015079270610867436, 0.0006928326393405844]","[0.0008864118132132257, 0.0016947435714131033, 0.0017402893235243266, 0.0028499524106926537, 0.0005549626645047701]","[0.0008801983396000301, 0.002037137148195587, 0.0012136348703291624, 0.0015027440954859669, 0.0005717013989716436]","[0.0008817553569145329, 0.00212190662261487, 0.0012311135279280629, 0.00151727288357195, 0.0005706027787082861]","[0.0015112638538336237, 0.0020508511986566495, 0.0014170737729610184, 0.0017529267309584653, 0.0011686034490661352]","[0.0010179015101448332, 0.002601178512295548, 0.0012595517104776663, 0.0014939880366220922, 0.0009624410037150857]","[0.0009212657740782664, 0.0008679885357659112, 0.0010825584412717108, 0.0010158995722157678, 0.0005380864772645183]","[0.000882708398203748, 0.0008387482789546869, 0.0010682027901759011, 0.0010198051941338214, 0.0005378775368211089]"
EOS,"[0.0010026837386758484, 0.0008443138486768375, 0.0014787387579901748, 0.001721409728551885, 0.0008738738117655526]","[0.0011855631695550962, 0.0010564410747061343, 0.0016270652167243247, 0.0015793945593938355, 0.0009943837057134746]","[0.0009299478184571837, 0.0008528215233276227, 0.0012918189647578384, 0.0014269425833151122, 0.0008194326106106517]","[0.0009301157285390605, 0.0008459767378299685, 0.0008449478587503539, 0.0010091778418632048, 0.0007837155440099331]","[0.0009425294704535952, 0.0008264248527315664, 0.001562743800554061, 0.0018795390173963152, 0.0008920047644049797]","[0.0009567673674327678, 0.0008389470903377827, 0.001257674185677812, 0.0014012333862185177, 0.000797076490491593]","[0.0010108614683656282, 0.0010016175515695689, 0.003035204923639266, 0.002814216620039818, 0.001451492596342101]","[0.0009517791337508794, 0.0008319912815767582, 0.001255701539219274, 0.001401323924325033, 0.0008087741967424169]","[0.000952530153703925, 0.0008328182103713872, 0.00143246544905072, 0.001623621765354497, 0.0008584384519577289]","[0.0015207243879270219, 0.0015272825914609087, 0.0014986884590363892, 0.0015562623839341415, 0.001248166649849964]","[0.000941923438995556, 0.0008440844036020999, 0.0014395835547131506, 0.0014632904973429699, 0.000891209212984812]","[0.0009806455972670913, 0.000888267109147301, 0.0008813515771406612, 0.001039053465519357, 0.0008592790346644547]","[0.000945803487464008, 0.0008250820564976118, 0.0008304665299110196, 0.001029095156024228, 0.0007738807407955713]"
CHZ,"[0.00109047629764969, 0.0009494019879228401, 0.002309607195083528, 0.002399467985147917, 0.0006807178775921611]","[0.001308268260623723, 0.0011001849328643764, 0.002177110172083189, 0.002359050266193712, 0.0007986558215900256]","[0.0010849380323193051, 0.0009129027020990482, 0.0021542353494192162, 0.0022920278903196607, 0.0006648828987068073]","[0.0010607187276313631, 0.000854228850719656, 0.0008676832214357998, 0.0011989896422234406, 0.0006666454668419274]","[0.001082134694844593, 0.0010432686511394663, 0.002560914721450399, 0.0026659673540532923, 0.0008137425840937181]","[0.0010744331723918435, 0.0009840478468202388, 0.002148007588891957, 0.002292716874510103, 0.0006625784020858559]","[0.001078199683895397, 0.0010021776168972574, 0.002128648883979327, 0.0022736281783327732, 0.0006612976062947046]","[0.001094096470178881, 0.0010313391811062626, 0.002393553450054493, 0.002530021064818293, 0.0006692856998527158]","[0.0012579762315665691, 0.0010615732740944074, 0.0020527334427126757, 0.0024903869342830596, 0.0007984055203022787]","[0.0016902487599421137, 0.0015332137030883493, 0.002174874614955028, 0.0023508222651446153, 0.0010128664669193722]","[0.0011891144581865206, 0.0008250374414332443, 0.0028335211895987315, 0.002928565863795254, 0.0007238221982546184]","[0.0011559568168522014, 0.000886903045324336, 0.0009590851243144236, 0.001223431524845749, 0.0006988963897789516]","[0.0010617414012606104, 0.0008522858866269034, 0.0008674355072884293, 0.001197437925509169, 0.0006608160733568998]"
IOTA,"[0.0007668367584632489, 0.0007292966915809463, 0.0015635505134367728, 0.00182863724034033, 0.0007393147686317203]","[0.0008805768091205683, 0.0009124915447036363, 0.0014557091689009502, 0.0017194541078760653, 0.0008769013665088027]","[0.0007501034716097804, 0.0007282817858040777, 0.0013713314396169626, 0.0016853963574955117, 0.0006502424635314565]","[0.0007531071758251996, 0.0007285329901312137, 0.0008443435826797897, 0.0010997280131043276, 0.0005603731225756843]","[0.0007489482867815177, 0.000727056442738041, 0.0013183309204856605, 0.001718427132602162, 0.0006575848983406596]","[0.0007407396994745455, 0.0007275988048270368, 0.00142704770520902, 0.001761342840231213, 0.0006869923315108858]","[0.0007410654750435451, 0.0007273292660917586, 0.001644387469107291, 0.002096043326224355, 0.0007015718288225326]","[0.0007330305459152595, 0.0007321805322235094, 0.0014953522687233048, 0.00183253413049962, 0.0007073166212327146]","[0.0007509700976681355, 0.0007176563019422997, 0.0016193990794013146, 0.0019786286727217963, 0.000730476759524451]","[0.0013191444486670592, 0.0014086203795992882, 0.0017675369184343352, 0.001847907578845334, 0.0012518844338995964]","[0.0007562176453825026, 0.0007433999137115018, 0.001605828432209086, 0.0020971917160723243, 0.0006868860244866789]","[0.0008193351207871302, 0.0007751863206227831, 0.0008613192134173957, 0.0011175345021810575, 0.0006189593025437132]","[0.0007396330306905465, 0.0007248266064884337, 0.0008603808647274231, 0.001126795501606814, 0.0005632684357745294]"
NEO,"[0.0008830060585454233, 0.00078172985372386, 0.001596003032086341, 0.0019094832842257935, 0.0008528598477777905]","[0.0011665191768233916, 0.0009500951733453621, 0.0018497127706792926, 0.002213581919933395, 0.000984791370539357]","[0.0009278189155597489, 0.0007949465686053917, 0.001561123785727018, 0.0018906370267552392, 0.0008701136758743428]","[0.0009325428226831901, 0.000767492248522547, 0.0009477329686828626, 0.0012904696633401016, 0.0007867961584933272]","[0.0009038882257040773, 0.0007811416347086042, 0.00152505456008681, 0.0018848146572543552, 0.000844500855346539]","[0.0008928470469576345, 0.0007700008258808761, 0.0016475699524405047, 0.0019804235284224913, 0.0009047967271214789]","[0.000901725928462003, 0.0007872943919453212, 0.0017017526740064366, 0.0020529851506882217, 0.0008804076076454443]","[0.001275952919854085, 0.0010906914776334937, 0.0018249255852442307, 0.002149971147316418, 0.0013165492457076224]","[0.0009115869408112936, 0.0007995911592233036, 0.0015535587164514045, 0.0019075140612344608, 0.0008234834546090445]","[0.0017294032110342717, 0.0016410458978962498, 0.0017045570078015062, 0.002087863479751741, 0.0015256851788554185]","[0.0011185191637696728, 0.0009899277237141707, 0.0016675092150717251, 0.002060011193112485, 0.0011661827364678736]","[0.0010085641630459764, 0.0008353681557921895, 0.0009478033499855938, 0.001273000021165779, 0.0008159509754658277]","[0.0008981320459533333, 0.0007624902781826613, 0.0009420887034886377, 0.0012765305884543158, 0.0007575416182307891]"
XTZ,"[0.001076329297579731, 0.0009195223277520797, 0.0013827722096828971, 0.0011001998013682082, 0.0007712556495280754]","[0.0011676066935978064, 0.0010182027755302673, 0.0017788122826103503, 0.001157154129377577, 0.0007766193133280602]","[0.0009567276678664027, 0.0008117475100048752, 0.0012919684317457892, 0.0010142861125552296, 0.000695214557959312]","[0.0009901864219249111, 0.0008256539572553569, 0.0008790096668545055, 0.0009636486057403151, 0.0007020266737719942]","[0.0011352367572604331, 0.0009573983979269641, 0.0013953130255150658, 0.0013192084537065646, 0.0008358641157514601]","[0.0009639846654943467, 0.0008305687901232214, 0.0013706732712523613, 0.0010525199315677119, 0.0006910168917835295]","[0.0009574142158545745, 0.0008127628898136963, 0.0012873496455208329, 0.0010114681887575816, 0.0006941161468086419]","[0.0009588409624857974, 0.0008151858656373945, 0.0014271399510810588, 0.001053315499246116, 0.0006912869461842262]","[0.0009576755038074507, 0.0008112914140173019, 0.0013542796357009492, 0.0010607345550558553, 0.0006948486013613406]","[0.001444185947529092, 0.0014924689438061067, 0.001577872080670158, 0.0012358852058665822, 0.001009437679346796]","[0.0010468270087470696, 0.0007929462470756412, 0.0013251661254813352, 0.001112221436514804, 0.0007290000828539678]","[0.0010215700194435467, 0.000877208085468428, 0.0008753725590102003, 0.000982809675902248, 0.000754191936470697]","[0.0009572375420546828, 0.0008065782674268649, 0.0008755324627828688, 0.0009272562689399901, 0.0006990391354671304]"
