rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_size,config/lstm_layers,config/num_attention_heads,config/hidden_continuous_size,config/add_relative_index,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.02712777431684919,0.019359067763315033,14.738916397094727,True,1,2023-06-30_15-28-06,1688131686,14.738916397094727,2344968,cs02.science.uu.nl,131.211.30.52,14.738916397094727,1,"1_add_relative_index=True,batch_size=128,dropout=0.0656,hidden_continuous_size=2,hidden_size=10,input_chunk_length=24,lstm_layers=2,n_epochs=50,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",10,2,4,2,True,24,50,128,0.06560317080641695,1,False,auto
,,14.847340822219849,True,1,2023-06-30_15-29-15,1688131755,14.847340822219849,2345156,cs02.science.uu.nl,131.211.30.52,14.847340822219849,1,"2_add_relative_index=True,batch_size=256,dropout=0.4245,hidden_continuous_size=2,hidden_size=10,input_chunk_length=1,lstm_layers=4,n_epochs=75,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",10,4,2,2,True,1,75,256,0.424464197252387,1,False,auto
,,22.566551685333252,True,1,2023-06-30_15-30-29,1688131829,22.566551685333252,2345380,cs02.science.uu.nl,131.211.30.52,22.566551685333252,1,"3_add_relative_index=True,batch_size=64,dropout=0.4879,hidden_continuous_size=10,hidden_size=25,input_chunk_length=1,lstm_layers=3,n_epochs=50,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",25,3,4,10,True,1,50,64,0.48791266493113145,1,False,auto
0.28371389217471016,0.16682487495339984,21.75118899345398,True,1,2023-06-30_15-30-28,1688131828,21.75118899345398,2345384,cs02.science.uu.nl,131.211.30.52,21.75118899345398,1,"4_add_relative_index=True,batch_size=128,dropout=0.2687,hidden_continuous_size=2,hidden_size=2,input_chunk_length=9,lstm_layers=3,n_epochs=50,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",2,3,2,2,True,9,50,128,0.2686681851029364,1,False,auto
0.09573458485845139,0.06828939813109865,21.544775009155273,True,1,2023-06-30_15-30-28,1688131828,21.544775009155273,2345387,cs02.science.uu.nl,131.211.30.52,21.544775009155273,1,"5_add_relative_index=True,batch_size=256,dropout=0.0327,hidden_continuous_size=2,hidden_size=25,input_chunk_length=9,lstm_layers=2,n_epochs=25,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",25,2,4,2,True,9,25,256,0.03268089839339436,1,False,auto
0.0063958048722579704,0.004520348010252337,25.174527406692505,True,1,2023-06-30_15-30-31,1688131831,25.174527406692505,2345389,cs02.science.uu.nl,131.211.30.52,25.174527406692505,1,"6_add_relative_index=True,batch_size=64,dropout=0.0777,hidden_continuous_size=4,hidden_size=10,input_chunk_length=9,lstm_layers=2,n_epochs=100,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",10,2,4,4,True,9,100,64,0.07774286362280891,1,False,auto
0.013158512932231844,0.008756569535301469,24.21324396133423,True,1,2023-06-30_15-30-30,1688131830,24.21324396133423,2345391,cs02.science.uu.nl,131.211.30.52,24.21324396133423,1,"7_add_relative_index=True,batch_size=128,dropout=0.4613,hidden_continuous_size=4,hidden_size=10,input_chunk_length=24,lstm_layers=4,n_epochs=100,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",10,4,4,4,True,24,100,128,0.46125132459181634,1,False,auto
0.2729110992402893,0.203497135116903,21.81259059906006,True,1,2023-06-30_15-30-28,1688131828,21.81259059906006,2345393,cs02.science.uu.nl,131.211.30.52,21.81259059906006,1,"8_add_relative_index=True,batch_size=128,dropout=0.0474,hidden_continuous_size=12,hidden_size=4,input_chunk_length=3,lstm_layers=4,n_epochs=25,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,4,3,12,True,3,25,128,0.04742764189075849,1,False,auto
0.2107347149146861,0.13555639290414975,22.899588346481323,True,1,2023-06-30_15-30-29,1688131829,22.899588346481323,2345395,cs02.science.uu.nl,131.211.30.52,22.899588346481323,1,"9_add_relative_index=True,batch_size=128,dropout=0.4003,hidden_continuous_size=4,hidden_size=2,input_chunk_length=9,lstm_layers=2,n_epochs=100,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",2,2,4,4,True,9,100,128,0.4002503467506986,1,False,auto
0.020063009898836373,0.016631689725076376,22.188843488693237,True,1,2023-06-30_15-30-28,1688131828,22.188843488693237,2345397,cs02.science.uu.nl,131.211.30.52,22.188843488693237,1,"10_add_relative_index=True,batch_size=32,dropout=0.2594,hidden_continuous_size=8,hidden_size=25,input_chunk_length=3,lstm_layers=4,n_epochs=25,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",25,4,2,8,True,3,25,32,0.2594258731971732,1,False,auto
0.007140594975519059,0.00498810795251269,25.301944255828857,True,1,2023-06-30_15-30-31,1688131831,25.301944255828857,2345399,cs02.science.uu.nl,131.211.30.52,25.301944255828857,1,"11_add_relative_index=True,batch_size=32,dropout=0.2740,hidden_continuous_size=4,hidden_size=50,input_chunk_length=3,lstm_layers=3,n_epochs=75,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",50,3,2,4,True,3,75,32,0.2740465576791296,1,False,auto
0.0014417003563774488,0.0011689844601817905,21.535644054412842,True,1,2023-06-30_15-31-35,1688131895,21.535644054412842,2346863,cs02.science.uu.nl,131.211.30.52,21.535644054412842,1,"12_add_relative_index=True,batch_size=32,dropout=0.1678,hidden_continuous_size=4,hidden_size=2,input_chunk_length=12,lstm_layers=4,n_epochs=75,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",2,4,2,4,True,12,75,32,0.16779060656294448,1,False,auto
0.010748892764575683,0.006429281190077805,32.60202074050903,True,1,2023-06-30_15-32-53,1688131973,32.60202074050903,2347411,cs02.science.uu.nl,131.211.30.52,32.60202074050903,1,"13_add_relative_index=True,batch_size=16,dropout=0.4686,hidden_continuous_size=10,hidden_size=25,input_chunk_length=9,lstm_layers=2,n_epochs=75,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",25,2,3,10,True,9,75,16,0.46862835017495336,1,False,auto
0.049014987142336,0.026045383287134294,19.9996919631958,True,1,2023-06-30_15-32-41,1688131961,19.9996919631958,2347413,cs02.science.uu.nl,131.211.30.52,19.9996919631958,1,"14_add_relative_index=True,batch_size=32,dropout=0.4530,hidden_continuous_size=10,hidden_size=10,input_chunk_length=3,lstm_layers=2,n_epochs=25,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",10,2,3,10,True,3,25,32,0.4529807284009597,1,False,auto
,,19.263915538787842,True,1,2023-06-30_15-32-40,1688131960,19.263915538787842,2347415,cs02.science.uu.nl,131.211.30.52,19.263915538787842,1,"15_add_relative_index=True,batch_size=256,dropout=0.2634,hidden_continuous_size=10,hidden_size=10,input_chunk_length=1,lstm_layers=2,n_epochs=25,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",10,2,3,10,True,1,25,256,0.2633903572830775,1,False,auto
