rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/add_relative_index,config/batch_size,config/dropout,config/hidden_continuous_size,config/hidden_size,config/input_chunk_length,config/lstm_layers,config/n_epochs,config/num_attention_heads,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.0250693777046166,0.0187934449125441,23.11843204498291,False,1,3b8869e5,2023-07-06_20-01-05,1688666465,23.11843204498291,2904915,cs02.science.uu.nl,131.211.30.52,23.11843204498291,1,True,64,0.24934741854667664,8,25,12,3,25,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_1_add_relative_index=True,batch_size=64,dropout=0.2493,hidden_continuous_size=8,hidden_size=25,input_chunk_length=12,lstm_laye_2023-07-06_19-59-28"
0.0051500940713901,0.0031298244014808,32.30722117424011,False,1,21b3428c,2023-07-06_20-02-27,1688666547,32.30722117424011,2905111,cs02.science.uu.nl,131.211.30.52,32.30722117424011,1,True,64,0.46864810585975647,12,4,6,2,100,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_2_add_relative_index=True,batch_size=64,dropout=0.4686,hidden_continuous_size=12,hidden_size=4,input_chunk_length=6,lstm_layer_2023-07-06_20-00-42"
0.0088989123265738,0.0062127416006299,41.882386445999146,False,1,2fe105ef,2023-07-06_20-03-49,1688666629,41.882386445999146,2905362,cs02.science.uu.nl,131.211.30.52,41.882386445999146,1,True,16,0.34867730736732483,10,25,3,3,50,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_3_add_relative_index=True,batch_size=16,dropout=0.3487,hidden_continuous_size=10,hidden_size=25,input_chunk_length=3,lstm_laye_2023-07-06_20-01-54"
0.1858801666849628,0.107642259191129,19.740450143814087,True,1,7b87bb45,2023-07-06_20-02-14,1688666534,19.740450143814087,2904915,cs02.science.uu.nl,131.211.30.52,19.740450143814087,1,True,256,0.07582727074623108,4,4,12,2,75,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_4_add_relative_index=True,batch_size=256,dropout=0.0758,hidden_continuous_size=4,hidden_size=4,input_chunk_length=12,lstm_laye_2023-07-06_20-01-55"
0.0135430343564335,0.0081230945202872,34.9784722328186,False,1,c42b85f0,2023-07-06_20-03-42,1688666622,34.9784722328186,2905367,cs02.science.uu.nl,131.211.30.52,34.9784722328186,1,True,32,0.06871290504932404,2,50,12,1,50,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_5_add_relative_index=True,batch_size=32,dropout=0.0687,hidden_continuous_size=2,hidden_size=50,input_chunk_length=12,lstm_laye_2023-07-06_20-01-55"
0.1495279517303527,0.0924214228231179,32.68851017951965,True,1,35e36ea2,2023-07-06_20-03-40,1688666620,32.68851017951965,2905370,cs02.science.uu.nl,131.211.30.52,32.68851017951965,1,True,128,0.27839934825897217,8,2,6,3,75,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_6_add_relative_index=True,batch_size=128,dropout=0.2784,hidden_continuous_size=8,hidden_size=2,input_chunk_length=6,lstm_layer_2023-07-06_20-01-55"
,,31.113220691680908,False,1,ea80bc41,2023-07-06_20-03-38,1688666618,31.113220691680908,2905372,cs02.science.uu.nl,131.211.30.52,31.113220691680908,1,True,128,0.4145129323005676,10,10,1,2,50,1,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_7_add_relative_index=True,batch_size=128,dropout=0.4145,hidden_continuous_size=10,hidden_size=10,input_chunk_length=1,lstm_lay_2023-07-06_20-01-55"
0.0119218622920601,0.0056695058155338,43.61003804206848,True,1,e2dc3ab2,2023-07-06_20-03-51,1688666631,43.61003804206848,2905374,cs02.science.uu.nl,131.211.30.52,43.61003804206848,1,True,32,0.1358749270439148,4,10,9,4,100,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_8_add_relative_index=True,batch_size=32,dropout=0.1359,hidden_continuous_size=4,hidden_size=10,input_chunk_length=9,lstm_layer_2023-07-06_20-01-55"
0.0111755149367762,0.0082438017121171,35.7285578250885,False,1,e1e2bfeb,2023-07-06_20-03-43,1688666623,35.7285578250885,2905376,cs02.science.uu.nl,131.211.30.52,35.7285578250885,1,True,32,0.1725398302078247,12,25,9,2,50,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_9_add_relative_index=True,batch_size=32,dropout=0.1725,hidden_continuous_size=12,hidden_size=25,input_chunk_length=9,lstm_laye_2023-07-06_20-01-55"
0.0917667729010273,0.0470959838705239,20.699633836746216,True,1,77696d84,2023-07-06_20-04-12,1688666652,20.699633836746216,2904915,cs02.science.uu.nl,131.211.30.52,20.699633836746216,1,True,128,0.3899269104003906,8,4,3,4,75,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_10_add_relative_index=True,batch_size=128,dropout=0.3899,hidden_continuous_size=8,hidden_size=4,input_chunk_length=3,lstm_laye_2023-07-06_20-03-51"
0.0856805883002808,0.056662566640494,38.21705770492554,True,1,5294750d,2023-07-06_20-05-42,1688666742,38.21705770492554,2906830,cs02.science.uu.nl,131.211.30.52,38.21705770492554,1,True,128,0.30298444628715515,4,25,6,1,25,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_11_add_relative_index=True,batch_size=128,dropout=0.3030,hidden_continuous_size=4,hidden_size=25,input_chunk_length=6,lstm_lay_2023-07-06_20-03-51"
0.004162961288013,0.0030034324081947,44.08931922912598,False,1,b5d801b6,2023-07-06_20-05-47,1688666747,44.08931922912598,2906832,cs02.science.uu.nl,131.211.30.52,44.08931922912598,1,True,32,0.03204893320798874,10,4,12,3,75,1,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_12_add_relative_index=True,batch_size=32,dropout=0.0320,hidden_continuous_size=10,hidden_size=4,input_chunk_length=12,lstm_lay_2023-07-06_20-03-51"
0.0217691661820324,0.0168101986624944,38.975865602493286,True,1,3d6f549d,2023-07-06_20-05-42,1688666742,38.975865602493286,2906834,cs02.science.uu.nl,131.211.30.52,38.975865602493286,1,True,64,0.11584459245204926,8,10,9,4,25,1,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_13_add_relative_index=True,batch_size=64,dropout=0.1158,hidden_continuous_size=8,hidden_size=10,input_chunk_length=9,lstm_laye_2023-07-06_20-03-51"
,,42.68870377540589,False,1,8bff4d51,2023-07-06_20-05-46,1688666746,42.68870377540589,2906836,cs02.science.uu.nl,131.211.30.52,42.68870377540589,1,True,64,0.3274455666542053,2,10,1,2,100,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_ETH_15m_0/TFT_14_add_relative_index=True,batch_size=64,dropout=0.3274,hidden_continuous_size=2,hidden_size=10,input_chunk_length=1,lstm_laye_2023-07-06_20-03-51"
