MAE,MASE,RMSE
0.0003302164832006547,0.45460852116138484,0.00044998358554843823
0.00031625291915156567,0.48968144123863894,0.0005037883222083624
0.0002644524990921374,0.5352429721323475,0.0003826400026433974
0.00026595517631082527,0.606957290939534,0.0004056783753782884
0.00017091859881116777,0.4082924271427947,0.0002420558099602259
