rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0025031247232522582,0.0020290360546218263,14.134374141693115,True,1,2023-06-27_00-56-14,1687820174,14.134374141693115,1718863,cs02.science.uu.nl,131.211.30.52,14.134374141693115,1,"1_batch_size=256,dropout=0.3127,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=1,training_length=50",25,1,50,12,75,256,0.3127287724760955,1,RNN,False,auto
0.0021225562788340113,0.0016764887389672555,13.115342855453491,True,1,2023-06-27_00-57-21,1687820241,13.115342855453491,1719080,cs02.science.uu.nl,131.211.30.52,13.115342855453491,1,"2_batch_size=64,dropout=0.3310,hidden_dim=25,input_chunk_length=9,n_epochs=75,n_rnn_layers=3,training_length=50",25,3,50,9,75,64,0.3309591454643124,1,RNN,False,auto
0.0020519469034755234,0.0017115495295254395,14.569980382919312,True,1,2023-06-27_00-58-30,1687820310,14.569980382919312,1719309,cs02.science.uu.nl,131.211.30.52,14.569980382919312,1,"3_batch_size=32,dropout=0.0590,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=3,training_length=75",25,3,75,12,50,32,0.05899855332292094,1,RNN,False,auto
0.0020332586525538825,0.0016738825111069992,14.544345140457153,True,1,2023-06-27_00-58-30,1687820310,14.544345140457153,1719312,cs02.science.uu.nl,131.211.30.52,14.544345140457153,1,"4_batch_size=64,dropout=0.0599,hidden_dim=25,input_chunk_length=6,n_epochs=100,n_rnn_layers=1,training_length=25",25,1,25,6,100,64,0.05994211891094567,1,RNN,False,auto
0.002052315624215004,0.001709355702556022,16.075772047042847,True,1,2023-06-27_00-58-32,1687820312,16.075772047042847,1719315,cs02.science.uu.nl,131.211.30.52,16.075772047042847,1,"5_batch_size=16,dropout=0.2976,hidden_dim=25,input_chunk_length=9,n_epochs=75,n_rnn_layers=2,training_length=50",25,2,50,9,75,16,0.29764971873701845,1,RNN,False,auto
0.0020795787979148526,0.0016767968380617326,18.54657816886902,True,1,2023-06-27_00-58-34,1687820314,18.54657816886902,1719317,cs02.science.uu.nl,131.211.30.52,18.54657816886902,1,"6_batch_size=16,dropout=0.2308,hidden_dim=25,input_chunk_length=12,n_epochs=100,n_rnn_layers=3,training_length=25",25,3,25,12,100,16,0.23078965839557464,1,RNN,False,auto
0.002262253107816798,0.001747801411374392,11.686730146408081,True,1,2023-06-27_00-59-36,1687820376,11.686730146408081,1720010,cs02.science.uu.nl,131.211.30.52,11.686730146408081,1,"7_batch_size=64,dropout=0.4303,hidden_dim=25,input_chunk_length=3,n_epochs=25,n_rnn_layers=2,training_length=25",25,2,25,3,25,64,0.43031290042828996,1,RNN,False,auto
0.002087319817296113,0.0017596193981958385,12.121202230453491,True,1,2023-06-27_01-00-45,1687820445,12.121202230453491,1720347,cs02.science.uu.nl,131.211.30.52,12.121202230453491,1,"8_batch_size=64,dropout=0.4200,hidden_dim=25,input_chunk_length=6,n_epochs=25,n_rnn_layers=3,training_length=50",25,3,50,6,25,64,0.4199738838957404,1,RNN,False,auto
0.012171301265437452,0.012005855811487649,11.781431674957275,True,1,2023-06-27_01-00-45,1687820445,11.781431674957275,1720349,cs02.science.uu.nl,131.211.30.52,11.781431674957275,1,"9_batch_size=256,dropout=0.1226,hidden_dim=25,input_chunk_length=9,n_epochs=25,n_rnn_layers=1,training_length=75",25,1,75,9,25,256,0.12257628791335061,1,RNN,False,auto
0.003463594311165752,0.0030006573590053588,12.50890588760376,True,1,2023-06-27_01-00-45,1687820445,12.50890588760376,1720351,cs02.science.uu.nl,131.211.30.52,12.50890588760376,1,"10_batch_size=64,dropout=0.2691,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=1,training_length=50",25,1,50,3,50,64,0.2690816759040454,1,RNN,False,auto
