rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_size,config/lstm_layers,config/num_attention_heads,config/hidden_continuous_size,config/add_relative_index,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
,,14.54543137550354,True,1,2023-06-30_15-40-37,1688132437,14.54543137550354,2353191,cs02.science.uu.nl,131.211.30.52,14.54543137550354,1,"1_add_relative_index=True,batch_size=128,dropout=0.3421,hidden_continuous_size=8,hidden_size=25,input_chunk_length=1,lstm_layers=1,n_epochs=50,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",25,1,4,8,True,1,50,128,0.3420744393840046,1,False,auto
0.023460812931210023,0.01576054606010151,18.639177322387695,True,1,2023-06-30_15-41-48,1688132508,18.639177322387695,2353433,cs02.science.uu.nl,131.211.30.52,18.639177322387695,1,"2_add_relative_index=True,batch_size=32,dropout=0.4490,hidden_continuous_size=2,hidden_size=50,input_chunk_length=6,lstm_layers=2,n_epochs=50,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",50,2,4,2,True,6,50,32,0.44900507520078037,1,False,auto
0.26593972919487036,0.1612890134695477,20.493305921554565,True,1,2023-06-30_15-42-55,1688132575,20.493305921554565,2353657,cs02.science.uu.nl,131.211.30.52,20.493305921554565,1,"3_add_relative_index=True,batch_size=128,dropout=0.2170,hidden_continuous_size=4,hidden_size=4,input_chunk_length=3,lstm_layers=1,n_epochs=50,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,1,3,4,True,3,50,128,0.21702093653040952,1,False,auto
0.020124058598416875,0.014694317463840192,29.108527421951294,True,1,2023-06-30_15-43-04,1688132584,29.108527421951294,2353660,cs02.science.uu.nl,131.211.30.52,29.108527421951294,1,"4_add_relative_index=True,batch_size=16,dropout=0.3484,hidden_continuous_size=12,hidden_size=10,input_chunk_length=9,lstm_layers=3,n_epochs=50,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",10,3,2,12,True,9,50,16,0.3483851579264373,1,False,auto
0.05415978710854851,0.02998812868013191,21.564074993133545,True,1,2023-06-30_15-42-56,1688132576,21.564074993133545,2353663,cs02.science.uu.nl,131.211.30.52,21.564074993133545,1,"5_add_relative_index=True,batch_size=128,dropout=0.1570,hidden_continuous_size=12,hidden_size=10,input_chunk_length=12,lstm_layers=2,n_epochs=75,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",10,2,3,12,True,12,75,128,0.15696117357428727,1,False,auto
0.03483219319156941,0.023613192904323278,21.55846071243286,True,1,2023-06-30_15-42-56,1688132576,21.55846071243286,2353665,cs02.science.uu.nl,131.211.30.52,21.55846071243286,1,"6_add_relative_index=True,batch_size=128,dropout=0.2472,hidden_continuous_size=8,hidden_size=50,input_chunk_length=12,lstm_layers=1,n_epochs=75,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",50,1,2,8,True,12,75,128,0.24717404913092209,1,False,auto
0.03488149239682629,0.028311941778776713,21.355082273483276,True,1,2023-06-30_15-42-56,1688132576,21.355082273483276,2353667,cs02.science.uu.nl,131.211.30.52,21.355082273483276,1,"7_add_relative_index=True,batch_size=256,dropout=0.2503,hidden_continuous_size=8,hidden_size=50,input_chunk_length=12,lstm_layers=4,n_epochs=75,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",50,4,3,8,True,12,75,256,0.25026794617072995,1,False,auto
0.05792861251156808,0.03892664813291487,21.485273838043213,True,1,2023-06-30_15-42-56,1688132576,21.485273838043213,2353669,cs02.science.uu.nl,131.211.30.52,21.485273838043213,1,"8_add_relative_index=True,batch_size=128,dropout=0.3499,hidden_continuous_size=4,hidden_size=25,input_chunk_length=24,lstm_layers=4,n_epochs=50,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",25,4,3,4,True,24,50,128,0.34992656218131857,1,False,auto
0.01305755574426485,0.010833163075097825,22.786054611206055,True,1,2023-06-30_15-42-57,1688132577,22.786054611206055,2353671,cs02.science.uu.nl,131.211.30.52,22.786054611206055,1,"9_add_relative_index=True,batch_size=64,dropout=0.2828,hidden_continuous_size=10,hidden_size=10,input_chunk_length=6,lstm_layers=4,n_epochs=75,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",10,4,4,10,True,6,75,64,0.2828208308212021,1,False,auto
0.16314153739935214,0.05438934914359486,20.438405513763428,True,1,2023-06-30_15-42-55,1688132575,20.438405513763428,2353673,cs02.science.uu.nl,131.211.30.52,20.438405513763428,1,"10_add_relative_index=True,batch_size=128,dropout=0.0445,hidden_continuous_size=10,hidden_size=50,input_chunk_length=12,lstm_layers=2,n_epochs=25,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",50,2,2,10,True,12,25,128,0.04445584727379971,1,False,auto
0.13071780738150235,0.06125280004709138,20.74151349067688,True,1,2023-06-30_15-42-55,1688132575,20.74151349067688,2353675,cs02.science.uu.nl,131.211.30.52,20.74151349067688,1,"11_add_relative_index=True,batch_size=64,dropout=0.4892,hidden_continuous_size=8,hidden_size=25,input_chunk_length=3,lstm_layers=3,n_epochs=25,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",25,3,2,8,True,3,25,64,0.48919449648560476,1,False,auto
