rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/kernel_size,config/num_filters,config/dilation_base,config/num_layers,config/input_chunk_length,config/batch_size,config/n_epochs,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.009880866682806426,0.009802814810420616,14.236075162887573,True,1,2023-07-05_23-46-46,1688593606,14.236075162887573,2748651,cs02.science.uu.nl,131.211.30.52,14.236075162887573,1,"1_batch_size=32,dilation_base=4,dropout=0.3603,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=25,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",3,3,4,2.0,9,32,25,0.36029963862674125,1,False,auto
0.003393897496961692,0.0032080942826718394,16.848022937774658,True,1,2023-07-05_23-47-55,1688593675,16.848022937774658,2748907,cs02.science.uu.nl,131.211.30.52,16.848022937774658,1,"2_batch_size=64,dilation_base=16,dropout=0.2796,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=100,num_filters=11,num_layers=4,accelerator=auto,enable_progress_bar=False",5,11,16,4.0,12,64,100,0.2795899179315368,1,False,auto
0.0011063454280961801,0.0008905581437156773,18.26602053642273,True,1,2023-07-05_23-49-05,1688593745,18.26602053642273,2749145,cs02.science.uu.nl,131.211.30.52,18.26602053642273,1,"3_batch_size=16,dilation_base=12,dropout=0.1569,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",3,3,12,2.0,24,16,75,0.15690318889322158,1,False,auto
0.0011700468336172706,0.0009854990816922837,18.94113850593567,True,1,2023-07-05_23-50-16,1688593816,18.94113850593567,2749383,cs02.science.uu.nl,131.211.30.52,18.94113850593567,1,"4_batch_size=16,dilation_base=8,dropout=0.2225,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=16,num_layers=2,accelerator=auto,enable_progress_bar=False",3,16,8,2.0,6,16,75,0.2225108580454902,1,False,auto
0.005760560149531536,0.005656982682674788,15.459656715393066,True,1,2023-07-05_23-51-24,1688593884,15.459656715393066,2749622,cs02.science.uu.nl,131.211.30.52,15.459656715393066,1,"5_batch_size=32,dilation_base=8,dropout=0.0625,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",5,3,8,2.0,6,32,50,0.062452957723755816,1,False,auto
0.0017511276610790193,0.0014937692074896178,16.032759428024292,True,1,2023-07-05_23-52-32,1688593952,16.032759428024292,2749861,cs02.science.uu.nl,131.211.30.52,16.032759428024292,1,"6_batch_size=32,dilation_base=12,dropout=0.1032,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=16,num_layers=4,accelerator=auto,enable_progress_bar=False",7,16,12,4.0,9,32,50,0.10322750646209508,1,False,auto
0.0017393252794957448,0.0014611598290750446,15.867799043655396,True,1,2023-07-05_23-53-39,1688594019,15.867799043655396,2750100,cs02.science.uu.nl,131.211.30.52,15.867799043655396,1,"7_batch_size=64,dilation_base=4,dropout=0.4971,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=8,num_layers=4,accelerator=auto,enable_progress_bar=False",5,8,4,4.0,6,64,75,0.4971120730936029,1,False,auto
0.0048577502474218956,0.0047313225029912654,15.69176721572876,True,1,2023-07-05_23-54-47,1688594087,15.69176721572876,2750339,cs02.science.uu.nl,131.211.30.52,15.69176721572876,1,"8_batch_size=32,dilation_base=8,dropout=0.3197,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=24,num_layers=4,accelerator=auto,enable_progress_bar=False",5,24,8,4.0,24,32,50,0.3196999014669029,1,False,auto
0.0019001752716947336,0.0015761631302807588,14.8717200756073,True,1,2023-07-05_23-55-53,1688594153,14.8717200756073,2750578,cs02.science.uu.nl,131.211.30.52,14.8717200756073,1,"9_batch_size=16,dilation_base=12,dropout=0.4725,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=25,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",3,11,12,2.0,6,16,25,0.47252443555978524,1,False,auto
0.004127266734729997,0.003976560789151749,17.916126251220703,True,1,2023-07-05_23-57-02,1688594222,17.916126251220703,2750836,cs02.science.uu.nl,131.211.30.52,17.916126251220703,1,"10_batch_size=32,dilation_base=4,dropout=0.1275,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=16,num_layers=6,accelerator=auto,enable_progress_bar=False",5,16,4,6.0,24,32,75,0.12752486791112286,1,False,auto
0.001189189421513566,0.0009548849306673235,15.439956903457642,True,1,2023-07-05_23-58-10,1688594290,15.439956903457642,2751072,cs02.science.uu.nl,131.211.30.52,15.439956903457642,1,"11_batch_size=32,dilation_base=8,dropout=0.0613,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",5,3,8,2.0,9,32,50,0.06126877235228692,1,False,auto
0.015656192154631196,0.015616407356113537,14.145034551620483,True,1,2023-07-05_23-59-16,1688594356,14.145034551620483,2751313,cs02.science.uu.nl,131.211.30.52,14.145034551620483,1,"12_batch_size=64,dilation_base=2,dropout=0.4188,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=25,num_filters=11,num_layers=4,accelerator=auto,enable_progress_bar=False",2,11,2,4.0,9,64,25,0.41880927444494626,1,False,auto
0.0014783323825135243,0.0011810666614301536,18.930033683776855,True,1,2023-07-06_00-00-27,1688594427,18.930033683776855,2751550,cs02.science.uu.nl,131.211.30.52,18.930033683776855,1,"13_batch_size=16,dilation_base=2,dropout=0.0160,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=100,num_filters=8,num_layers=None,accelerator=auto,enable_progress_bar=False",5,8,2,,9,16,100,0.01595865028310118,1,False,auto
0.0024983582778874197,0.0022437258859095296,20.150529861450195,True,1,2023-07-06_00-01-40,1688594500,20.150529861450195,2751822,cs02.science.uu.nl,131.211.30.52,20.150529861450195,1,"14_batch_size=16,dilation_base=2,dropout=0.4797,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=3,num_layers=None,accelerator=auto,enable_progress_bar=False",7,3,2,,24,16,100,0.4797441722785395,1,False,auto
0.03951923914232679,0.039485158654197924,13.897594690322876,True,1,2023-07-06_00-02-47,1688594567,13.897594690322876,2752077,cs02.science.uu.nl,131.211.30.52,13.897594690322876,1,"15_batch_size=64,dilation_base=16,dropout=0.2037,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=25,num_filters=3,num_layers=None,accelerator=auto,enable_progress_bar=False",9,3,16,,12,64,25,0.20370642970285863,1,False,auto
