rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/lags,config/n_estimators,config/max_depth,config/output_chunk_length
0.0014160463772587566,0.0011231406438906154,1.7561683654785156,True,1,2023-07-01_21-48-09,1688240889,1.7561683654785156,296741,cs02.science.uu.nl,131.211.30.52,1.7561683654785156,1,"1_lags=14,max_depth=4,n_estimators=500",14,500,4.0,1
0.0013890623258261293,0.0010619744929731005,1.8045790195465088,True,1,2023-07-01_21-49-19,1688240959,1.8045790195465088,296934,cs02.science.uu.nl,131.211.30.52,1.8045790195465088,1,"2_lags=7,max_depth=10,n_estimators=500",7,500,10.0,1
0.0016114228414021376,0.0013585975807601696,1.61387038230896,True,1,2023-07-01_21-50-29,1688241029,1.61387038230896,297123,cs02.science.uu.nl,131.211.30.52,1.61387038230896,1,"3_lags=1,max_depth=8,n_estimators=500",1,500,8.0,1
0.0014768533950984641,0.0011867782789997644,0.7189943790435791,True,1,2023-07-01_21-50-28,1688241028,0.7189943790435791,297126,cs02.science.uu.nl,131.211.30.52,0.7189943790435791,1,"4_lags=30,max_depth=10,n_estimators=100",30,100,10.0,1
0.0017485167775669508,0.0015070356088004915,1.5729260444641113,True,1,2023-07-01_21-50-29,1688241029,1.5729260444641113,297129,cs02.science.uu.nl,131.211.30.52,1.5729260444641113,1,"5_lags=1,max_depth=None,n_estimators=500",1,500,,1
0.0015625792454210458,0.0011513084143238543,0.26948118209838867,True,1,2023-07-01_21-50-28,1688241028,0.26948118209838867,297132,cs02.science.uu.nl,131.211.30.52,0.26948118209838867,1,"6_lags=14,max_depth=12,n_estimators=10",14,10,12.0,1
0.0013841652093328457,0.0010626709240071483,2.251452684402466,True,1,2023-07-01_21-50-30,1688241030,2.251452684402466,297134,cs02.science.uu.nl,131.211.30.52,2.251452684402466,1,"7_lags=7,max_depth=8,n_estimators=500",7,500,8.0,1
0.001481203491904141,0.0011654560384881374,0.257068395614624,True,1,2023-07-01_21-50-28,1688241028,0.257068395614624,297136,cs02.science.uu.nl,131.211.30.52,0.257068395614624,1,"8_lags=14,max_depth=10,n_estimators=10",14,10,10.0,1
0.001438886690940982,0.0011442007138538152,3.607311725616455,True,1,2023-07-01_21-50-31,1688241031,3.607311725616455,297138,cs02.science.uu.nl,131.211.30.52,3.607311725616455,1,"9_lags=30,max_depth=2,n_estimators=1000",30,1000,2.0,1
0.0014605266020092705,0.0011570684185122986,2.3231143951416016,True,1,2023-07-01_21-50-30,1688241030,2.3231143951416016,297140,cs02.science.uu.nl,131.211.30.52,2.3231143951416016,1,"10_lags=14,max_depth=12,n_estimators=500",14,500,12.0,1
0.0013809982892266483,0.001047898268031779,0.9810295104980469,True,1,2023-07-01_21-50-29,1688241029,0.9810295104980469,297142,cs02.science.uu.nl,131.211.30.52,0.9810295104980469,1,"11_lags=7,max_depth=10,n_estimators=250",7,250,10.0,1
0.0013820224268096934,0.0010466948361240475,1.8227050304412842,True,1,2023-07-01_21-50-30,1688241030,1.8227050304412842,297144,cs02.science.uu.nl,131.211.30.52,1.8227050304412842,1,"12_lags=7,max_depth=8,n_estimators=500",7,500,8.0,1
0.0014337162194896496,0.0011512480790645061,0.9164667129516602,True,1,2023-07-01_21-50-29,1688241029,0.9164667129516602,297146,cs02.science.uu.nl,131.211.30.52,0.9164667129516602,1,"13_lags=14,max_depth=2,n_estimators=250",14,250,2.0,1
0.001462078050031822,0.0011522589797109382,1.2037124633789062,True,1,2023-07-01_21-50-29,1688241029,1.2037124633789062,297148,cs02.science.uu.nl,131.211.30.52,1.2037124633789062,1,"14_lags=14,max_depth=10,n_estimators=250",14,250,10.0,1
0.0014607951897088892,0.001165290745630187,1.469597339630127,True,1,2023-07-01_21-50-29,1688241029,1.469597339630127,297150,cs02.science.uu.nl,131.211.30.52,1.469597339630127,1,"15_lags=30,max_depth=10,n_estimators=250",30,250,10.0,1
0.0014681241677921152,0.0011782872432114122,0.5838127136230469,True,1,2023-07-01_21-50-28,1688241028,0.5838127136230469,297152,cs02.science.uu.nl,131.211.30.52,0.5838127136230469,1,"16_lags=14,max_depth=8,n_estimators=100",14,100,8.0,1
0.001386567442682504,0.0010687140396855317,3.359323263168335,True,1,2023-07-01_21-50-31,1688241031,3.359323263168335,297154,cs02.science.uu.nl,131.211.30.52,3.359323263168335,1,"17_lags=7,max_depth=4,n_estimators=1000",7,1000,4.0,1
0.0013733473119810055,0.001068186643998687,0.25565171241760254,True,1,2023-07-01_21-50-28,1688241028,0.25565171241760254,297156,cs02.science.uu.nl,131.211.30.52,0.25565171241760254,1,"18_lags=7,max_depth=8,n_estimators=10",7,10,8.0,1
0.0016434146839929963,0.0013937212917482485,0.4709317684173584,True,1,2023-07-01_21-50-28,1688241028,0.4709317684173584,297158,cs02.science.uu.nl,131.211.30.52,0.4709317684173584,1,"19_lags=1,max_depth=10,n_estimators=100",1,100,10.0,1
0.001459156548155329,0.001164823951867743,1.9361271858215332,True,1,2023-07-01_21-50-30,1688241030,1.9361271858215332,297160,cs02.science.uu.nl,131.211.30.52,1.9361271858215332,1,"20_lags=14,max_depth=8,n_estimators=500",14,500,8.0,1
