rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/dilation_base,config/dropout,config/input_chunk_length,config/kernel_size,config/n_epochs,config/num_filters,config/num_layers,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.0021300344117693,0.0016825440571157,24.38273763656616,False,1,7807af66,2023-07-06_17-52-15,1688658735,24.38273763656616,2869027,cs02.science.uu.nl,131.211.30.52,24.38273763656616,1,16,12,0.2305600792169571,9,7,50,16,4.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_1_batch_size=16,dilation_base=12,dropout=0.2306,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=16,num_2023-07-06_17-50-38"
0.0025181428699147,0.0019767717441495,17.518024682998657,True,1,81a9d937,2023-07-06_17-52-33,1688658753,17.518024682998657,2869027,cs02.science.uu.nl,131.211.30.52,17.518024682998657,1,32,4,0.4308911859989166,9,2,75,8,2.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_2_batch_size=32,dilation_base=4,dropout=0.4309,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=75,num_filters=8,num_l_2023-07-06_17-52-16"
0.0079278138799834,0.0075453711651852,15.380136251449583,True,1,644812a5,2023-07-06_17-52-48,1688658768,15.380136251449583,2869027,cs02.science.uu.nl,131.211.30.52,15.380136251449583,1,64,8,0.2714844048023224,9,7,25,16,2.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_3_batch_size=64,dilation_base=8,dropout=0.2715,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=25,num_filters=16,num__2023-07-06_17-52-33"
0.003899299968164,0.0033867903149834,21.622265815734863,True,1,7e9dfba0,2023-07-06_17-53-10,1688658790,21.622265815734863,2869027,cs02.science.uu.nl,131.211.30.52,21.622265815734863,1,32,8,0.07175394147634506,9,5,100,8,6.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_4_batch_size=32,dilation_base=8,dropout=0.0718,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=100,num_filters=8,num__2023-07-06_17-52-49"
0.0021064556794306,0.0016684186018684,20.125585079193115,False,1,5a7f483b,2023-07-06_17-53-30,1688658810,20.125585079193115,2869027,cs02.science.uu.nl,131.211.30.52,20.125585079193115,1,16,4,0.014322275295853615,12,5,50,3,6.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_5_batch_size=16,dilation_base=4,dropout=0.0143,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=3,num_l_2023-07-06_17-53-10"
0.0021448170126963,0.0016832259269976,17.377212285995483,True,1,108ab205,2023-07-06_17-53-48,1688658828,17.377212285995483,2869027,cs02.science.uu.nl,131.211.30.52,17.377212285995483,1,32,12,0.33657047152519226,6,3,75,24,2.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_6_batch_size=32,dilation_base=12,dropout=0.3366,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=24,num_2023-07-06_17-53-30"
0.0031819216610173,0.0027269169901328,16.117615938186646,True,1,4b0e85c2,2023-07-06_17-54-04,1688658844,16.117615938186646,2869027,cs02.science.uu.nl,131.211.30.52,16.117615938186646,1,64,2,0.48831814527511597,12,9,50,11,,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_7_batch_size=64,dilation_base=2,dropout=0.4883,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=50,num_filters=11,num__2023-07-06_17-53-48"
0.0021818114096019,0.0017111348637104,18.27979111671448,True,1,a05a6efc,2023-07-06_17-54-22,1688658862,18.27979111671448,2869027,cs02.science.uu.nl,131.211.30.52,18.27979111671448,1,32,16,0.1654750108718872,9,3,75,11,4.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_8_batch_size=32,dilation_base=16,dropout=0.1655,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=11,num_2023-07-06_17-54-04"
0.0124120510284013,0.0122313641257699,15.750263452529907,True,1,19852e9c,2023-07-06_17-54-38,1688658878,15.750263452529907,2869027,cs02.science.uu.nl,131.211.30.52,15.750263452529907,1,32,12,0.1597275584936142,24,7,25,11,,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_9_batch_size=32,dilation_base=12,dropout=0.1597,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=25,num_filters=11,num_2023-07-06_17-54-22"
0.0022029878495944,0.0017144426844848,17.01132822036743,True,1,6aeedc0c,2023-07-06_17-54-55,1688658895,17.01132822036743,2869027,cs02.science.uu.nl,131.211.30.52,17.01132822036743,1,64,4,0.45195597410202026,6,5,75,11,4.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_IOTA_15m_0/TCN_10_batch_size=64,dilation_base=4,dropout=0.4520,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=11,num_2023-07-06_17-54-38"
