rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.15925967316402748,0.15910249971924403,46.03713011741638,True,1,2023-06-25_18-15-07,1687709707,46.03713011741638,1352732,cs02.science.uu.nl,131.211.30.52,46.03713011741638,1,"1_batch_size=64,dropout=0.1576,input_chunk_length=1,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=3",3,3,512,1,50,64,0.15757779870329822,1,NBEATS,False,auto
0.015678350623559538,0.014612546680256652,22.613439798355103,True,1,2023-06-25_18-15-52,1687709752,22.613439798355103,1352930,cs02.science.uu.nl,131.211.30.52,22.613439798355103,1,"2_batch_size=128,dropout=0.1242,input_chunk_length=12,layer_widths=256,n_epochs=50,num_blocks=2,num_layers=3",3,2,256,12,50,128,0.12415077407373869,1,NBEATS,False,auto
0.4538643903362304,0.45380779062362336,63.93232750892639,True,1,2023-06-25_18-17-41,1687709861,63.93232750892639,1353200,cs02.science.uu.nl,131.211.30.52,63.93232750892639,1,"3_batch_size=64,dropout=0.3957,input_chunk_length=12,layer_widths=512,n_epochs=100,num_blocks=3,num_layers=3",3,3,512,12,100,64,0.39569778727058874,1,NBEATS,False,auto
0.1498667407417641,0.14970242129635306,74.50197005271912,True,1,2023-06-25_18-17-51,1687709871,74.50197005271912,1353204,cs02.science.uu.nl,131.211.30.52,74.50197005271912,1,"4_batch_size=128,dropout=0.4294,input_chunk_length=24,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=4",4,5,512,24,100,128,0.42941867184287114,1,NBEATS,False,auto
0.0101964628478083,0.007827316444430884,33.976420402526855,True,1,2023-06-25_18-18-20,1687709900,33.976420402526855,1353595,cs02.science.uu.nl,131.211.30.52,33.976420402526855,1,"5_batch_size=256,dropout=0.0181,input_chunk_length=12,layer_widths=512,n_epochs=75,num_blocks=3,num_layers=4",4,3,512,12,75,256,0.018106522643222447,1,NBEATS,False,auto
1.5431186159447434,1.5431007687215283,52.76478695869446,True,1,2023-06-25_18-19-48,1687709988,52.76478695869446,1353891,cs02.science.uu.nl,131.211.30.52,52.76478695869446,1,"6_batch_size=128,dropout=0.3421,input_chunk_length=6,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=3",3,5,512,6,75,128,0.342051850870211,1,NBEATS,False,auto
0.14139615865642907,0.14115906073780435,51.0574734210968,True,1,2023-06-25_18-20-54,1687710054,51.0574734210968,1354153,cs02.science.uu.nl,131.211.30.52,51.0574734210968,1,"7_batch_size=128,dropout=0.0679,input_chunk_length=3,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=2",2,5,512,3,100,128,0.06786023468217156,1,NBEATS,False,auto
0.013860362587466367,0.012787871930645048,28.930095434188843,True,1,2023-06-25_18-20-32,1687710032,28.930095434188843,1354155,cs02.science.uu.nl,131.211.30.52,28.930095434188843,1,"8_batch_size=32,dropout=0.2951,input_chunk_length=12,layer_widths=256,n_epochs=50,num_blocks=1,num_layers=3",3,1,256,12,50,32,0.29506821834531577,1,NBEATS,False,auto
0.4851562423999435,0.48511293758549495,22.241862773895264,True,1,2023-06-25_18-21-34,1687710094,22.241862773895264,1354559,cs02.science.uu.nl,131.211.30.52,22.241862773895264,1,"9_batch_size=256,dropout=0.1704,input_chunk_length=1,layer_widths=512,n_epochs=50,num_blocks=2,num_layers=3",3,2,512,1,50,256,0.1703626335460259,1,NBEATS,False,auto
0.5560334546176116,0.5559958599071159,137.3141930103302,True,1,2023-06-25_18-24-38,1687710278,137.3141930103302,1354864,cs02.science.uu.nl,131.211.30.52,137.3141930103302,1,"10_batch_size=32,dropout=0.0818,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=3",3,5,512,1,75,32,0.08179674892137447,1,NBEATS,False,auto
