date,close
2022-10-30 16:00:00,0.4619
2022-10-30 20:00:00,0.4582
2022-10-31 00:00:00,0.4557
2022-10-31 04:00:00,0.4603
2022-10-31 08:00:00,0.4576
2022-10-31 12:00:00,0.4517
2022-10-31 16:00:00,0.4532
2022-10-31 20:00:00,0.4641
2022-11-01 00:00:00,0.4596
2022-11-01 04:00:00,0.4603
2022-11-01 08:00:00,0.4613
2022-11-01 12:00:00,0.4592
2022-11-01 16:00:00,0.4618
2022-11-01 20:00:00,0.4636
2022-11-02 00:00:00,0.4615
2022-11-02 04:00:00,0.4587
2022-11-02 08:00:00,0.4544
2022-11-02 12:00:00,0.4571
2022-11-02 16:00:00,0.4517
2022-11-02 20:00:00,0.4497
2022-11-03 00:00:00,0.4558
2022-11-03 04:00:00,0.4575
2022-11-03 08:00:00,0.455
2022-11-03 12:00:00,0.4558
2022-11-03 16:00:00,0.4572
2022-11-03 20:00:00,0.4548
2022-11-04 00:00:00,0.4574
2022-11-04 04:00:00,0.4645
2022-11-04 08:00:00,0.4889
2022-11-04 12:00:00,0.4895
2022-11-04 16:00:00,0.4941
2022-11-04 20:00:00,0.5064
2022-11-05 00:00:00,0.4989
2022-11-05 04:00:00,0.4982
2022-11-05 08:00:00,0.4971
2022-11-05 12:00:00,0.4989
2022-11-05 16:00:00,0.498
2022-11-05 20:00:00,0.493
2022-11-06 00:00:00,0.4904
2022-11-06 04:00:00,0.4888
2022-11-06 08:00:00,0.4905
2022-11-06 12:00:00,0.4897
2022-11-06 16:00:00,0.4845
2022-11-06 20:00:00,0.4709
2022-11-07 00:00:00,0.474
2022-11-07 04:00:00,0.463
2022-11-07 08:00:00,0.4701
2022-11-07 12:00:00,0.4773
2022-11-07 16:00:00,0.4739
2022-11-07 20:00:00,0.4648
2022-11-08 00:00:00,0.4399
2022-11-08 04:00:00,0.4418
2022-11-08 08:00:00,0.4374
2022-11-08 12:00:00,0.438
2022-11-08 16:00:00,0.3951
2022-11-08 20:00:00,0.4059
2022-11-09 00:00:00,0.3892
2022-11-09 04:00:00,0.3863
2022-11-09 08:00:00,0.3753
2022-11-09 12:00:00,0.3615
2022-11-09 16:00:00,0.3558
2022-11-09 20:00:00,0.3331
2022-11-10 00:00:00,0.3507
2022-11-10 04:00:00,0.3701
2022-11-10 08:00:00,0.3603
2022-11-10 12:00:00,0.3886
2022-11-10 16:00:00,0.3873
2022-11-10 20:00:00,0.3942
2022-11-11 00:00:00,0.379
2022-11-11 04:00:00,0.3908
2022-11-11 08:00:00,0.3892
2022-11-11 12:00:00,0.3755
2022-11-11 16:00:00,0.3749
2022-11-11 20:00:00,0.3843
2022-11-12 00:00:00,0.3752
2022-11-12 04:00:00,0.3693
2022-11-12 08:00:00,0.3716
2022-11-12 12:00:00,0.3697
2022-11-12 16:00:00,0.3652
2022-11-12 20:00:00,0.3636
2022-11-13 00:00:00,0.3671
2022-11-13 04:00:00,0.3592
2022-11-13 08:00:00,0.3512
2022-11-13 12:00:00,0.3488
2022-11-13 16:00:00,0.3434
2022-11-13 20:00:00,0.3408
2022-11-14 00:00:00,0.331
2022-11-14 04:00:00,0.346
2022-11-14 08:00:00,0.35
2022-11-14 12:00:00,0.346
2022-11-14 16:00:00,0.3521
2022-11-14 20:00:00,0.3776
2022-11-15 00:00:00,0.3686
2022-11-15 04:00:00,0.3798
2022-11-15 08:00:00,0.3795
2022-11-15 12:00:00,0.391
2022-11-15 16:00:00,0.3848
2022-11-15 20:00:00,0.3888
2022-11-16 00:00:00,0.3839
2022-11-16 04:00:00,0.3875
2022-11-16 08:00:00,0.3764
2022-11-16 12:00:00,0.3656
2022-11-16 16:00:00,0.3734
2022-11-16 20:00:00,0.3752
2022-11-17 00:00:00,0.3762
2022-11-17 04:00:00,0.3795
2022-11-17 08:00:00,0.3744
2022-11-17 12:00:00,0.375
2022-11-17 16:00:00,0.3809
2022-11-17 20:00:00,0.3819
2022-11-18 00:00:00,0.3801
2022-11-18 04:00:00,0.3813
2022-11-18 08:00:00,0.3812
2022-11-18 12:00:00,0.3776
2022-11-18 16:00:00,0.3827
2022-11-18 20:00:00,0.3829
2022-11-19 00:00:00,0.3788
2022-11-19 04:00:00,0.3779
2022-11-19 08:00:00,0.3804
2022-11-19 12:00:00,0.3814
2022-11-19 16:00:00,0.3816
2022-11-19 20:00:00,0.3841
2022-11-20 00:00:00,0.3908
2022-11-20 04:00:00,0.3887
2022-11-20 08:00:00,0.3752
2022-11-20 12:00:00,0.3753
2022-11-20 16:00:00,0.3775
2022-11-20 20:00:00,0.3608
2022-11-21 00:00:00,0.3536
2022-11-21 04:00:00,0.3516
2022-11-21 08:00:00,0.3498
2022-11-21 12:00:00,0.3563
2022-11-21 16:00:00,0.3535
2022-11-21 20:00:00,0.3645
2022-11-22 00:00:00,0.359
2022-11-22 04:00:00,0.3569
2022-11-22 08:00:00,0.3606
2022-11-22 12:00:00,0.3726
