date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2023-04-14 12:08:00,0.1337,0.1338,0.1336,0.1338,46087.0,1681474139999,6161.41040000,13,40392.00000000,5400.55840000,0,6166.4406,,
2023-04-14 12:09:00,0.1338,0.1339,0.1337,0.1339,49932.0,1681474199999,6681.61950000,25,30817.00000000,4124.06190000,0,6685.894799999999,0.0007471050029987936,
2023-04-14 12:10:00,0.1339,0.134,0.1338,0.1339,13841.0,1681474259999,1853.29500000,20,8277.00000000,1108.37420000,0,1853.3099,0.0,
2023-04-14 12:11:00,0.1338,0.134,0.1337,0.1338,93196.0,1681474319999,12480.96610000,40,59686.00000000,7996.72160000,0,12469.6248,-0.0007471050029987936,
2023-04-14 12:12:00,0.1337,0.1338,0.1335,0.1335,104285.0,1681474379999,13931.75270000,45,2038.00000000,272.54980000,0,13922.0475,-0.0022446698538236554,
2023-04-14 12:13:00,0.1335,0.1335,0.1334,0.1335,61564.0,1681474439999,8216.95600000,52,39492.00000000,5272.18200000,0,8218.794,0.0,
2023-04-14 12:14:00,0.1335,0.1337,0.1335,0.1337,101179.0,1681474499999,13508.67310000,27,10183.00000000,1360.46340000,0,13527.632300000001,0.0014970062675931928,
2023-04-14 12:15:00,0.1336,0.1338,0.1336,0.1337,134336.0,1681474559999,17960.71480000,26,49443.00000000,6610.53670000,0,17960.7232,0.0,
2023-04-14 12:16:00,0.1337,0.1338,0.1336,0.1336,31804.0,1681474619999,4251.63270000,17,18870.00000000,2523.23320000,0,4249.0144,-0.0007482230053521555,
2023-04-14 12:17:00,0.1336,0.1336,0.1336,0.1336,78829.0,1681474679999,10531.55440000,10,74876.00000000,10003.43360000,0,10531.554399999999,0.0,
2023-04-14 12:18:00,0.1336,0.1338,0.1336,0.1338,104999.0,1681474739999,14039.52290000,19,104999.00000000,14039.52290000,0,14048.8662,0.001495886591582618,
