rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/kernel_size,config/num_filters,config/dilation_base,config/num_layers,config/input_chunk_length,config/batch_size,config/n_epochs,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.04082135540271194,0.031117454196547857,16.95800471305847,True,1,2023-07-05_14-02-08,1688558528,16.95800471305847,2637650,cs02.science.uu.nl,131.211.30.52,16.95800471305847,1,"1_batch_size=32,dilation_base=16,dropout=0.0351,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=25,num_filters=8,num_layers=4,accelerator=auto,enable_progress_bar=False",3,8,16,4.0,24,32,25,0.0351396160044714,1,False,auto
0.04045031837443517,0.030813763387992833,21.017898321151733,True,1,2023-07-05_14-03-31,1688558611,21.017898321151733,2637903,cs02.science.uu.nl,131.211.30.52,21.017898321151733,1,"2_batch_size=16,dilation_base=12,dropout=0.2392,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",5,11,12,2.0,6,16,75,0.23919434099112194,1,False,auto
0.04077481396764861,0.03073851067412061,22.78377628326416,True,1,2023-07-05_14-04-55,1688558695,22.78377628326416,2638144,cs02.science.uu.nl,131.211.30.52,22.78377628326416,1,"3_batch_size=16,dilation_base=4,dropout=0.3226,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=8,num_layers=4,accelerator=auto,enable_progress_bar=False",3,8,4,4.0,6,16,75,0.3226296187955648,1,False,auto
0.04036322233634558,0.031337514625156666,18.232714414596558,True,1,2023-07-05_14-06-38,1688558798,18.232714414596558,2638404,cs02.science.uu.nl,131.211.30.52,18.232714414596558,1,"4_batch_size=64,dilation_base=2,dropout=0.0776,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=16,num_layers=2,accelerator=auto,enable_progress_bar=False",7,16,2,2.0,9,64,50,0.07755018249971114,1,False,auto
0.041153867188226605,0.032599234339770765,19.231388092041016,True,1,2023-07-05_14-08-05,1688558885,19.231388092041016,2638675,cs02.science.uu.nl,131.211.30.52,19.231388092041016,1,"5_batch_size=32,dilation_base=12,dropout=0.4957,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=24,num_layers=4,accelerator=auto,enable_progress_bar=False",7,24,12,4.0,12,32,50,0.49571993166255945,1,False,auto
0.04190826918163995,0.033258965780698625,20.03425693511963,True,1,2023-07-05_14-09-30,1688558970,20.03425693511963,2638932,cs02.science.uu.nl,131.211.30.52,20.03425693511963,1,"6_batch_size=64,dilation_base=12,dropout=0.0698,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=50,num_filters=8,num_layers=6,accelerator=auto,enable_progress_bar=False",2,8,12,6.0,12,64,50,0.06982650002168392,1,False,auto
0.04085371844527839,0.03065402797325858,24.23730206489563,True,1,2023-07-05_14-10-58,1688559058,24.23730206489563,2639173,cs02.science.uu.nl,131.211.30.52,24.23730206489563,1,"7_batch_size=32,dilation_base=12,dropout=0.4019,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=25,num_filters=24,num_layers=6,accelerator=auto,enable_progress_bar=False",5,24,12,6.0,24,32,25,0.40189793356250025,1,False,auto
0.04613889778434382,0.036791148219414475,17.811270713806152,True,1,2023-07-05_14-12-20,1688559140,17.811270713806152,2639482,cs02.science.uu.nl,131.211.30.52,17.811270713806152,1,"8_batch_size=32,dilation_base=8,dropout=0.3852,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=24,num_layers=None,accelerator=auto,enable_progress_bar=False",7,24,8,,12,32,50,0.38519231894307226,1,False,auto
0.04042951945743094,0.03131632628139291,20.361976146697998,True,1,2023-07-05_14-13-44,1688559224,20.361976146697998,2639725,cs02.science.uu.nl,131.211.30.52,20.361976146697998,1,"9_batch_size=16,dilation_base=8,dropout=0.2632,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=50,num_filters=8,num_layers=4,accelerator=auto,enable_progress_bar=False",3,8,8,4.0,24,16,50,0.26315319402746,1,False,auto
0.040362553433727834,0.030932866895698595,18.346977949142456,True,1,2023-07-05_14-15-05,1688559305,18.346977949142456,2639983,cs02.science.uu.nl,131.211.30.52,18.346977949142456,1,"10_batch_size=16,dilation_base=4,dropout=0.4758,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=25,num_filters=16,num_layers=4,accelerator=auto,enable_progress_bar=False",3,16,4,4.0,9,16,25,0.4758002758381732,1,False,auto
0.04000659257602298,0.031347400908739026,22.290103673934937,True,1,2023-07-05_14-16-32,1688559392,22.290103673934937,2640230,cs02.science.uu.nl,131.211.30.52,22.290103673934937,1,"11_batch_size=32,dilation_base=12,dropout=0.0747,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=16,num_layers=4,accelerator=auto,enable_progress_bar=False",7,16,12,4.0,12,32,100,0.07467752401934065,1,False,auto
0.04083669219154033,0.0319480598678337,28.12564444541931,True,1,2023-07-05_14-18-06,1688559486,28.12564444541931,2640471,cs02.science.uu.nl,131.211.30.52,28.12564444541931,1,"12_batch_size=16,dilation_base=2,dropout=0.4469,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=24,num_layers=6,accelerator=auto,enable_progress_bar=False",7,24,2,6.0,12,16,100,0.44686265118003904,1,False,auto
0.04077037613544355,0.03186837160792422,19.08003330230713,True,1,2023-07-05_14-19-30,1688559570,19.08003330230713,2640736,cs02.science.uu.nl,131.211.30.52,19.08003330230713,1,"13_batch_size=64,dilation_base=16,dropout=0.5000,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=8,num_layers=2,accelerator=auto,enable_progress_bar=False",7,8,16,2.0,9,64,100,0.5,1,False,auto
0.040641519706892684,0.032196557886095975,17.71725296974182,True,1,2023-07-05_14-20-52,1688559652,17.71725296974182,2640978,cs02.science.uu.nl,131.211.30.52,17.71725296974182,1,"14_batch_size=16,dilation_base=2,dropout=0.4999,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=25,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",5,3,2,2.0,24,16,25,0.49992371727755114,1,False,auto
0.0412497929972245,0.03080771328437374,23.085668563842773,True,1,2023-07-05_14-22-19,1688559739,23.085668563842773,2641237,cs02.science.uu.nl,131.211.30.52,23.085668563842773,1,"15_batch_size=16,dilation_base=2,dropout=0.5000,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=100,num_filters=24,num_layers=2,accelerator=auto,enable_progress_bar=False",9,24,2,2.0,12,16,100,0.5,1,False,auto
0.04082724344628495,0.031099151088415024,18.058966159820557,True,1,2023-07-05_14-23-41,1688559821,18.058966159820557,2641481,cs02.science.uu.nl,131.211.30.52,18.058966159820557,1,"16_batch_size=32,dilation_base=12,dropout=0.0101,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=50,num_filters=3,num_layers=None,accelerator=auto,enable_progress_bar=False",2,3,12,,24,32,50,0.010086767089982558,1,False,auto
0.05238062741512705,0.04321816770864009,17.11049485206604,True,1,2023-07-05_14-25-02,1688559902,17.11049485206604,2641723,cs02.science.uu.nl,131.211.30.52,17.11049485206604,1,"17_batch_size=32,dilation_base=4,dropout=0.0100,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=25,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",5,3,4,2.0,12,32,25,0.01,1,False,auto
0.04131336119103386,0.031119139964622455,18.41003680229187,True,1,2023-07-05_14-26-24,1688559984,18.41003680229187,2641984,cs02.science.uu.nl,131.211.30.52,18.41003680229187,1,"18_batch_size=64,dilation_base=4,dropout=0.4988,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=11,num_layers=None,accelerator=auto,enable_progress_bar=False",3,11,4,,9,64,75,0.49878346874936136,1,False,auto
0.04120116968922518,0.03149971507766446,27.772789001464844,True,1,2023-07-05_14-27-55,1688560075,27.772789001464844,2642221,cs02.science.uu.nl,131.211.30.52,27.772789001464844,1,"19_batch_size=16,dilation_base=16,dropout=0.3991,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=25,num_filters=8,num_layers=6,accelerator=auto,enable_progress_bar=False",5,8,16,6.0,6,16,25,0.39914902796013096,1,False,auto
0.03949002978450453,0.030360569780933835,18.752449989318848,True,1,2023-07-05_14-29-18,1688560158,18.752449989318848,2642486,cs02.science.uu.nl,131.211.30.52,18.752449989318848,1,"20_batch_size=64,dilation_base=8,dropout=0.1267,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=75,num_filters=8,num_layers=4,accelerator=auto,enable_progress_bar=False",9,8,8,4.0,12,64,75,0.12669414397842738,1,False,auto
