date,prediction,test
2021-07-27,0.6451,0.6451
2021-07-28,0.6493665585394174,0.7327
2021-07-29,0.6683006260700406,0.7488
2021-07-30,0.674654648268092,0.7521
2021-07-31,0.6936203187347425,0.746
2021-08-01,0.6915781633754451,0.7242
2021-08-02,0.6946801522807741,0.738
2021-08-03,0.6944905913264547,0.7136
2021-08-04,0.681044117404346,0.731
2021-08-05,0.6876036782153274,0.7327
2021-08-06,0.6809790375619486,0.7474
2021-08-07,0.690987624852017,0.8162
2021-08-08,0.7097686700401062,0.7788
2021-08-09,0.709776760264025,0.817
2021-08-10,0.738361245608447,0.8511
2021-08-11,0.739879214124927,1.0105
2021-08-12,0.7830958490235982,0.966
2021-08-13,0.7939603938957457,1.0901
2021-08-14,0.8433533091631787,1.2791
2021-08-15,0.8549562070416735,1.2839
2021-08-16,0.8565488846272813,1.1855
2021-08-17,0.8571972990251479,1.0978
2021-08-18,0.8405139898825683,1.1431
2021-08-19,0.8388761294541561,1.2347
2021-08-20,0.8490768253799599,1.2629
2021-08-21,0.8679521335215313,1.2158
2021-08-22,0.8703021104606735,1.226
2021-08-23,0.8658687240767672,1.2457
2021-08-24,0.8502881038014759,1.1353
2021-08-25,0.8453649645515747,1.1735
2021-08-26,0.8648021782932535,1.0712
2021-08-27,0.8606686090283082,1.1918
2021-08-28,0.890246176307106,1.1459
2021-08-29,0.8996338926185882,1.1408
2021-08-30,0.9196441389823742,1.1002
2021-08-31,0.9069153372609404,1.1856
2021-09-01,0.9205980064852382,1.2362
2021-09-02,0.925844094277869,1.2533
2021-09-03,0.9383211096170977,1.2907
2021-09-04,0.9356672011726744,1.2548
2021-09-05,0.930347461727264,1.3076
2021-09-06,0.946255677234371,1.3894
2021-09-07,0.9529369453832399,1.1292
2021-09-08,0.9592214174942778,1.0998
2021-09-09,0.9659724296045219,1.0868
2021-09-10,0.9414706600186135,1.0552
2021-09-11,0.9484527017795642,1.0787
2021-09-12,0.9677352552414362,1.1181
2021-09-13,0.9546587695227771,1.0643
2021-09-14,0.9418057776390014,1.0963
2021-09-15,0.9570149101447505,1.1207
2021-09-16,0.9633974031457986,1.0902
2021-09-17,0.9758788278334707,1.0661
2021-09-18,0.9841807514172809,1.0751
2021-09-19,0.985918301253643,1.0483
2021-09-20,0.9866003721959696,0.9216
2021-09-21,0.9912291564431702,0.8743
2021-09-22,0.9966971627398634,1.0033
2021-09-23,1.0083988375037325,1.0016
2021-09-24,1.0347915083957762,0.944
2021-09-25,1.076354461680899,0.94
2021-09-26,1.0806794571965703,0.9436
2021-09-27,1.0599132487194327,0.9218
2021-09-28,1.0526437375233215,0.8928
2021-09-29,1.0337141780642198,0.9268
2021-09-30,1.0234719649946247,0.9533
2021-10-01,1.0079350951220283,1.0422
2021-10-02,1.0513932928024954,1.0359
2021-10-03,1.0682726434232928,1.0552
2021-10-04,1.098962470215739,1.0425
2021-10-05,1.0801269636574566,1.0839
2021-10-06,1.1096997286305728,1.0765
2021-10-07,1.1111520132803547,1.0678
2021-10-08,1.1217097231617166,1.0636
2021-10-09,1.120645501314124,1.1604
2021-10-10,1.1321715424591439,1.1352
2021-10-11,1.1418121712443519,1.1364
2021-10-12,1.1791326128061959,1.1018
2021-10-13,1.1702650187570265,1.1275
2021-10-14,1.1856410546233944,1.1336
2021-10-15,1.173021452316667,1.1413
2021-10-16,1.185408001204942,1.1343
2021-10-17,1.1871678032808284,1.0944
2021-10-18,1.183424958889119,1.0827
2021-10-19,1.187719752665155,1.0911
2021-10-20,1.1816618862801425,1.1455
2021-10-21,1.2079650193809,1.0886
2021-10-22,1.213593428837718,1.0885
2021-10-23,1.2422133217824651,1.0934
2021-10-24,1.2217867167241252,1.0821
2021-10-25,1.2293361504043336,1.0951
2021-10-26,1.2457412301816542,1.1075
2021-10-27,1.248985409276896,0.995
2021-10-28,1.2507414044950131,1.0579
2021-10-29,1.2775718089222585,1.0825
2021-10-30,1.2939439231462855,1.0846
2021-10-31,1.3308374917848822,1.1128
2021-11-01,1.36283371870037,1.0915
2021-11-02,1.3589885503600527,1.1349
2021-11-03,1.3682116781658018,1.2101
2021-11-04,1.3767533259565348,1.2004
2021-11-05,1.4006678316424048,1.1581
2021-11-06,1.4160652186012628,1.151
2021-11-07,1.4124754616110726,1.2198
2021-11-08,1.4324571594828126,1.2815
2021-11-09,1.4598419069843875,1.2571
2021-11-10,1.4884871637226953,1.1902
2021-11-11,1.495178347985265,1.2142
2021-11-12,1.4836054799585228,1.1883
2021-11-13,1.4550693714431817,1.1892
2021-11-14,1.4957681009372719,1.1879
2021-11-15,1.5095040252535,1.172
2021-11-16,1.5070694651607992,1.0877
2021-11-17,1.501718870602446,1.0953
2021-11-18,1.5058215029230146,1.0406
2021-11-19,1.4951010535013105,1.0892
2021-11-20,1.5370033398945704,1.0965
2021-11-21,1.552555554215568,1.0569
2021-11-22,1.5703143813684297,1.0354
2021-11-23,1.5707030648508278,1.0661
2021-11-24,1.5614843257173656,1.0326
2021-11-25,1.5591957054031051,1.0438
2021-11-26,1.5995075901695526,0.9394
2021-11-27,1.58754757533085,0.9452
2021-11-28,1.6084444257928974,0.9687
2021-11-29,1.5949081369538873,0.9898
2021-11-30,1.6021581225054038,0.9983
2021-12-01,1.5851805900914477,0.9899
2021-12-02,1.5789419479126978,0.9716
2021-12-03,1.5387344824209277,0.9211
2021-12-04,1.5434991082500205,0.8449
2021-12-05,1.5489746347627071,0.8045
2021-12-06,1.5560108102785577,0.8255
2021-12-07,1.5463185442257414,0.8154
