rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.004120371637066151,0.003246498167372383,16.900029182434082,True,1,2023-07-04_18-41-38,1688488898,16.900029182434082,1900211,cs02.science.uu.nl,131.211.30.52,16.900029182434082,1,"1_batch_size=256,dropout=0.4900,hidden_dim=64,input_chunk_length=12,n_epochs=100,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=100",64,2,100,12,100,256,0.4899984659230435,1,False,auto
0.004045126335193558,0.003056576285219699,17.88916540145874,True,1,2023-07-04_18-42-41,1688488961,17.88916540145874,1900398,cs02.science.uu.nl,131.211.30.52,17.88916540145874,1,"2_batch_size=32,dropout=0.3395,hidden_dim=64,input_chunk_length=12,n_epochs=50,n_rnn_layers=3,accelerator=auto,enable_progress_bar=False,training_length=50",64,3,50,12,50,32,0.33948010824262204,1,False,auto
0.004688134615247464,0.003818368234061846,18.82717776298523,True,1,2023-07-04_18-43-44,1688489024,18.82717776298523,1900636,cs02.science.uu.nl,131.211.30.52,18.82717776298523,1,"3_batch_size=64,dropout=0.3944,hidden_dim=64,input_chunk_length=3,n_epochs=25,n_rnn_layers=3,accelerator=auto,enable_progress_bar=False,training_length=25",64,3,25,3,25,64,0.3944050296545522,1,False,auto
0.004422146791143044,0.003567142053595616,25.35696768760681,True,1,2023-07-04_18-43-50,1688489030,25.35696768760681,1900639,cs02.science.uu.nl,131.211.30.52,25.35696768760681,1,"4_batch_size=32,dropout=0.3302,hidden_dim=64,input_chunk_length=9,n_epochs=75,n_rnn_layers=3,accelerator=auto,enable_progress_bar=False,training_length=50",64,3,50,9,75,32,0.3301534608596292,1,False,auto
0.004673422250400952,0.00354340149025489,22.03942608833313,True,1,2023-07-04_18-43-47,1688489027,22.03942608833313,1900642,cs02.science.uu.nl,131.211.30.52,22.03942608833313,1,"5_batch_size=128,dropout=0.2578,hidden_dim=128,input_chunk_length=3,n_epochs=75,n_rnn_layers=3,accelerator=auto,enable_progress_bar=False,training_length=50",128,3,50,3,75,128,0.25783284588139377,1,False,auto
0.007483807340419439,0.006660282121888462,20.58013916015625,True,1,2023-07-04_18-43-46,1688489026,20.58013916015625,1900644,cs02.science.uu.nl,131.211.30.52,20.58013916015625,1,"6_batch_size=128,dropout=0.1857,hidden_dim=16,input_chunk_length=9,n_epochs=75,n_rnn_layers=3,accelerator=auto,enable_progress_bar=False,training_length=50",16,3,50,9,75,128,0.18568752484793516,1,False,auto
0.0041437064642367225,0.003258527564843598,24.260919332504272,True,1,2023-07-04_18-43-49,1688489029,24.260919332504272,1900646,cs02.science.uu.nl,131.211.30.52,24.260919332504272,1,"7_batch_size=32,dropout=0.1806,hidden_dim=16,input_chunk_length=6,n_epochs=100,n_rnn_layers=1,accelerator=auto,enable_progress_bar=False,training_length=25",16,1,25,6,100,32,0.1806278197137449,1,False,auto
0.004375087180411209,0.003498659833293912,22.559967041015625,True,1,2023-07-04_18-43-48,1688489028,22.559967041015625,1900648,cs02.science.uu.nl,131.211.30.52,22.559967041015625,1,"8_batch_size=32,dropout=0.1168,hidden_dim=32,input_chunk_length=12,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",32,2,50,12,75,32,0.11677239761147397,1,False,auto
0.0041123083252371725,0.0032388293739448234,23.108877658843994,True,1,2023-07-04_18-43-48,1688489028,23.108877658843994,1900650,cs02.science.uu.nl,131.211.30.52,23.108877658843994,1,"9_batch_size=64,dropout=0.1368,hidden_dim=128,input_chunk_length=9,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",128,2,50,9,75,64,0.13676598547508353,1,False,auto
0.004384481054632223,0.003520967477494719,19.221746683120728,True,1,2023-07-04_18-43-44,1688489024,19.221746683120728,1900652,cs02.science.uu.nl,131.211.30.52,19.221746683120728,1,"10_batch_size=32,dropout=0.4544,hidden_dim=64,input_chunk_length=1,n_epochs=25,n_rnn_layers=1,accelerator=auto,enable_progress_bar=False,training_length=50",64,1,50,1,25,32,0.45438145055427576,1,False,auto
0.00421013583680318,0.0033548282616406994,24.02792978286743,True,1,2023-07-04_18-43-49,1688489029,24.02792978286743,1900654,cs02.science.uu.nl,131.211.30.52,24.02792978286743,1,"11_batch_size=64,dropout=0.1531,hidden_dim=64,input_chunk_length=9,n_epochs=100,n_rnn_layers=3,accelerator=auto,enable_progress_bar=False,training_length=50",64,3,50,9,100,64,0.15312001290446633,1,False,auto
0.00407518814120536,0.0030821357790698084,22.97204041481018,True,1,2023-07-04_18-44-51,1688489091,22.97204041481018,1902131,cs02.science.uu.nl,131.211.30.52,22.97204041481018,1,"12_batch_size=16,dropout=0.0930,hidden_dim=32,input_chunk_length=3,n_epochs=75,n_rnn_layers=4,accelerator=auto,enable_progress_bar=False,training_length=25",32,4,25,3,75,16,0.09303608674675441,1,False,auto
0.005190379231011424,0.004054728069879267,28.431381225585938,True,1,2023-07-04_18-45-59,1688489159,28.431381225585938,1902767,cs02.science.uu.nl,131.211.30.52,28.431381225585938,1,"13_batch_size=256,dropout=0.1606,hidden_dim=32,input_chunk_length=3,n_epochs=100,n_rnn_layers=3,accelerator=auto,enable_progress_bar=False,training_length=100",32,3,100,3,100,256,0.16057186333176118,1,False,auto
0.004141217350752843,0.0032534977162283333,37.126832008361816,True,1,2023-07-04_18-46-07,1688489167,37.126832008361816,1902770,cs02.science.uu.nl,131.211.30.52,37.126832008361816,1,"14_batch_size=16,dropout=0.3421,hidden_dim=64,input_chunk_length=24,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",64,2,50,24,75,16,0.3420747113258585,1,False,auto
0.004055929416317798,0.0031196727663041165,35.95067048072815,True,1,2023-07-04_18-46-06,1688489166,35.95067048072815,1902772,cs02.science.uu.nl,131.211.30.52,35.95067048072815,1,"15_batch_size=16,dropout=0.3421,hidden_dim=64,input_chunk_length=24,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",64,2,50,24,75,16,0.3420747113258585,1,False,auto
0.004402927833119039,0.003562343806684993,37.096970558166504,True,1,2023-07-04_18-46-07,1688489167,37.096970558166504,1902774,cs02.science.uu.nl,131.211.30.52,37.096970558166504,1,"16_batch_size=16,dropout=0.3421,hidden_dim=64,input_chunk_length=24,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",64,2,50,24,75,16,0.3420747113258585,1,False,auto
0.00411095449892978,0.0032272588611518232,37.52842569351196,True,1,2023-07-04_18-46-08,1688489168,37.52842569351196,1902776,cs02.science.uu.nl,131.211.30.52,37.52842569351196,1,"17_batch_size=16,dropout=0.3421,hidden_dim=64,input_chunk_length=24,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",64,2,50,24,75,16,0.3420747113258585,1,False,auto
0.00453571919909296,0.003683013360133634,37.43385052680969,True,1,2023-07-04_18-46-08,1688489168,37.43385052680969,1902778,cs02.science.uu.nl,131.211.30.52,37.43385052680969,1,"18_batch_size=16,dropout=0.3421,hidden_dim=64,input_chunk_length=24,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",64,2,50,24,75,16,0.3420747113258585,1,False,auto
0.004236514487459137,0.0033543068336876307,35.92200565338135,True,1,2023-07-04_18-46-06,1688489166,35.92200565338135,1902780,cs02.science.uu.nl,131.211.30.52,35.92200565338135,1,"19_batch_size=16,dropout=0.3421,hidden_dim=64,input_chunk_length=24,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",64,2,50,24,75,16,0.3420747113258585,1,False,auto
0.004585164976572128,0.003726144181801598,37.56207871437073,True,1,2023-07-04_18-46-08,1688489168,37.56207871437073,1902782,cs02.science.uu.nl,131.211.30.52,37.56207871437073,1,"20_batch_size=16,dropout=0.3421,hidden_dim=64,input_chunk_length=24,n_epochs=75,n_rnn_layers=2,accelerator=auto,enable_progress_bar=False,training_length=50",64,2,50,24,75,16,0.3420747113258585,1,False,auto
