rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/add_relative_index,config/batch_size,config/dropout,config/hidden_continuous_size,config/hidden_size,config/input_chunk_length,config/lstm_layers,config/n_epochs,config/num_attention_heads,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.0084726351527569,0.0064317139863108,56.85977220535278,False,1,41f8d2a5,2023-07-06_20-58-44,1688669924,56.85977220535278,2932954,cs02.science.uu.nl,131.211.30.52,56.85977220535278,1,True,16,0.15597854554653168,8,50,6,3,100,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_1_add_relative_index=True,batch_size=16,dropout=0.1560,hidden_continuous_size=8,hidden_size=50,input_chunk_length=6,lstm_layer_2023-07-06_20-56-34"
0.2087241613925319,0.1149854500906202,23.92449831962585,True,1,4a137789,2023-07-06_20-59-25,1688669965,23.92449831962585,2933165,cs02.science.uu.nl,131.211.30.52,23.92449831962585,1,True,128,0.31514057517051697,10,4,12,2,50,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_2_add_relative_index=True,batch_size=128,dropout=0.3151,hidden_continuous_size=10,hidden_size=4,input_chunk_length=12,lstm_lay_2023-07-06_20-57-47"
0.0135539650738353,0.009290253994077,33.72461223602295,True,1,7a18ec7a,2023-07-06_21-00-47,1688670047,33.72461223602295,2933405,cs02.science.uu.nl,131.211.30.52,33.72461223602295,1,True,64,0.3900383710861206,10,25,9,4,75,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_3_add_relative_index=True,batch_size=64,dropout=0.3900,hidden_continuous_size=10,hidden_size=25,input_chunk_length=9,lstm_laye_2023-07-06_20-59-01"
0.0117334214789863,0.0083619818724109,19.131078958511356,False,1,617fef6f,2023-07-06_20-59-20,1688669960,19.131078958511356,2932954,cs02.science.uu.nl,131.211.30.52,19.131078958511356,1,True,32,0.05141612887382507,2,10,3,2,25,1,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_4_add_relative_index=True,batch_size=32,dropout=0.0514,hidden_continuous_size=2,hidden_size=10,input_chunk_length=3,lstm_layer_2023-07-06_20-59-01"
0.0196258466567058,0.0119008885475463,29.808080434799194,True,1,8c01a6cf,2023-07-06_21-00-43,1688670043,29.808080434799194,2933410,cs02.science.uu.nl,131.211.30.52,29.808080434799194,1,True,128,0.09196098893880844,4,10,6,2,75,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_5_add_relative_index=True,batch_size=128,dropout=0.0920,hidden_continuous_size=4,hidden_size=10,input_chunk_length=6,lstm_laye_2023-07-06_20-59-01"
0.0080895646703025,0.0058317563314316,30.016717672348022,False,1,62088302,2023-07-06_21-00-43,1688670043,30.016717672348022,2933413,cs02.science.uu.nl,131.211.30.52,30.016717672348022,1,True,64,0.4884985685348511,8,4,24,3,50,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_6_add_relative_index=True,batch_size=64,dropout=0.4885,hidden_continuous_size=8,hidden_size=4,input_chunk_length=24,lstm_layer_2023-07-06_20-59-01"
0.0132513962728172,0.0063900206638829,42.25167751312256,True,1,5887ea98,2023-07-06_21-00-55,1688670055,42.25167751312256,2933415,cs02.science.uu.nl,131.211.30.52,42.25167751312256,1,True,32,0.3164505362510681,12,25,9,1,100,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_7_add_relative_index=True,batch_size=32,dropout=0.3165,hidden_continuous_size=12,hidden_size=25,input_chunk_length=9,lstm_laye_2023-07-06_20-59-02"
,,28.28619337081909,False,1,b78c0c16,2023-07-06_21-00-41,1688670041,28.28619337081909,2933417,cs02.science.uu.nl,131.211.30.52,28.28619337081909,1,True,256,0.23051631450653076,4,2,1,4,50,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_8_add_relative_index=True,batch_size=256,dropout=0.2305,hidden_continuous_size=4,hidden_size=2,input_chunk_length=1,lstm_layer_2023-07-06_20-59-02"
0.0231489216071323,0.0163052728126575,29.56289839744568,True,1,2f8dd1c0,2023-07-06_21-00-43,1688670043,29.56289839744568,2933419,cs02.science.uu.nl,131.211.30.52,29.56289839744568,1,True,128,0.21773064136505127,10,25,3,1,75,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_9_add_relative_index=True,batch_size=128,dropout=0.2177,hidden_continuous_size=10,hidden_size=25,input_chunk_length=3,lstm_lay_2023-07-06_20-59-02"
0.0083753290230694,0.0065143340075572,21.314866065979004,False,1,57329f81,2023-07-06_21-01-17,1688670077,21.314866065979004,2933165,cs02.science.uu.nl,131.211.30.52,21.314866065979004,1,True,64,0.3768487572669983,8,10,9,4,50,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TFT_XRP_1m_0/TFT_10_add_relative_index=True,batch_size=64,dropout=0.3768,hidden_continuous_size=8,hidden_size=10,input_chunk_length=9,lstm_laye_2023-07-06_21-00-55"
