rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.003707243584603629,0.0034659289111261212,14.847335577011108,True,1,2023-06-26_19-20-11,1687800011,14.847335577011108,1582834,cs02.science.uu.nl,131.211.30.52,14.847335577011108,1,"1_batch_size=128,dropout=0.1753,hidden_dim=25,input_chunk_length=3,n_epochs=100,n_rnn_layers=2,training_length=75",25,2,75,3,100,128,0.1753370050426462,1,RNN,False,auto
0.001695195282764494,0.0012289074467899744,12.73471474647522,True,1,2023-06-26_19-21-17,1687800077,12.73471474647522,1583030,cs02.science.uu.nl,131.211.30.52,12.73471474647522,1,"2_batch_size=32,dropout=0.0720,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=1,training_length=50",25,1,50,3,50,32,0.07195093833883298,1,RNN,False,auto
0.0017931978683791057,0.0012920909633783613,14.521728038787842,True,1,2023-06-26_19-22-28,1687800148,14.521728038787842,1583262,cs02.science.uu.nl,131.211.30.52,14.521728038787842,1,"3_batch_size=16,dropout=0.0473,hidden_dim=25,input_chunk_length=1,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,1,50,16,0.04725979793630183,1,RNN,False,auto
0.0016693009960418428,0.0012067449149902043,14.250548362731934,True,1,2023-06-26_19-22-27,1687800147,14.250548362731934,1583266,cs02.science.uu.nl,131.211.30.52,14.250548362731934,1,"4_batch_size=64,dropout=0.0602,hidden_dim=25,input_chunk_length=9,n_epochs=75,n_rnn_layers=4,training_length=75",25,4,75,9,75,64,0.060224016545674185,1,RNN,False,auto
0.0018903828659237536,0.001492197185506582,13.991036415100098,True,1,2023-06-26_19-22-27,1687800147,13.991036415100098,1583269,cs02.science.uu.nl,131.211.30.52,13.991036415100098,1,"5_batch_size=32,dropout=0.3668,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=4,training_length=25",25,4,25,12,50,32,0.3667562554046984,1,RNN,False,auto
0.003700825695914339,0.0034559893143711433,12.144162893295288,True,1,2023-06-26_19-22-25,1687800145,12.144162893295288,1583271,cs02.science.uu.nl,131.211.30.52,12.144162893295288,1,"6_batch_size=128,dropout=0.0335,hidden_dim=25,input_chunk_length=9,n_epochs=25,n_rnn_layers=2,training_length=50",25,2,50,9,25,128,0.03352245883109916,1,RNN,False,auto
0.004376078470732185,0.004038033451762089,12.593629598617554,True,1,2023-06-26_19-23-35,1687800215,12.593629598617554,1583992,cs02.science.uu.nl,131.211.30.52,12.593629598617554,1,"7_batch_size=128,dropout=0.0889,hidden_dim=25,input_chunk_length=3,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,3,75,128,0.08891585220038081,1,RNN,False,auto
0.004210498800724128,0.0038634144402737726,13.153478384017944,True,1,2023-06-26_19-24-44,1687800284,13.153478384017944,1584358,cs02.science.uu.nl,131.211.30.52,13.153478384017944,1,"8_batch_size=128,dropout=0.4355,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=3,training_length=75",25,3,75,12,75,128,0.4355041109724662,1,RNN,False,auto
0.0057206545816013196,0.0054705905481303016,12.528634548187256,True,1,2023-06-26_19-24-43,1687800283,12.528634548187256,1584360,cs02.science.uu.nl,131.211.30.52,12.528634548187256,1,"9_batch_size=32,dropout=0.4437,hidden_dim=25,input_chunk_length=9,n_epochs=25,n_rnn_layers=3,training_length=75",25,3,75,9,25,32,0.44366350242110697,1,RNN,False,auto
0.0017577357128226766,0.001297017856830292,14.342049837112427,True,1,2023-06-26_19-24-45,1687800285,14.342049837112427,1584362,cs02.science.uu.nl,131.211.30.52,14.342049837112427,1,"10_batch_size=32,dropout=0.2153,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=2,training_length=50",25,2,50,12,75,32,0.21528762597063614,1,RNN,False,auto
