rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode,skip
0.00786243861418224,0.006426127899741378,12.6088228225708,True,1,2023-07-02_23-50-04,1688334604,12.6088228225708,8876,Stephan-PC,127.0.0.1,12.6088228225708,1,"1_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.8,0.5,1.0,multiplicative,
0.008780084272257778,0.006851638423060784,14.382221460342407,True,1,2023-07-02_23-50-16,1688334616,14.382221460342407,30380,Stephan-PC,127.0.0.1,14.382221460342407,1,"2_changepoint_prior_scale=0.5000,changepoint_range=0.9000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=0.1000",100,0.9,0.5,0.1,additive,
0.007781578176095437,0.006305150743255773,25.449714183807373,True,1,2023-07-02_23-50-38,1688334638,25.449714183807373,12468,Stephan-PC,127.0.0.1,25.449714183807373,1,"3_changepoint_prior_scale=1.0000,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.6,1.0,1.0,multiplicative,
0.008860757792646612,0.007028049050301295,25.56074023246765,True,1,2023-07-02_23-51-11,1688334671,25.56074023246765,5296,Stephan-PC,127.0.0.1,25.56074023246765,1,"4_changepoint_prior_scale=1.0000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=1.0000",50,0.8,1.0,1.0,additive,
0.00857439064563387,0.006682421773392476,24.905593156814575,True,1,2023-07-02_23-51-10,1688334670,24.905593156814575,23200,Stephan-PC,127.0.0.1,24.905593156814575,1,"5_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.6,0.1,0.1,additive,
0.009289102246210415,0.007333686754339798,24.524507761001587,True,1,2023-07-02_23-51-10,1688334670,24.524507761001587,21652,Stephan-PC,127.0.0.1,24.524507761001587,1,"6_changepoint_prior_scale=0.0100,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=1.0000",25,0.9,0.01,1.0,additive,
999.0,,0.048011064529418945,True,1,2023-07-02_23-50-48,1688334648,0.048011064529418945,33608,Stephan-PC,127.0.0.1,0.048011064529418945,1,"7_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.8,0.5,1.0,multiplicative,True
0.007798194478377277,0.0063686231518611715,28.09830951690674,True,1,2023-07-02_23-51-12,1688334672,28.09830951690674,33396,Stephan-PC,127.0.0.1,28.09830951690674,1,"8_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",50,0.8,0.5,10.0,multiplicative,
0.00860098129202875,0.006713046593134621,24.975608825683594,True,1,2023-07-02_23-51-10,1688334670,24.975608825683594,31500,Stephan-PC,127.0.0.1,24.975608825683594,1,"9_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.9,0.1,0.1,additive,
0.007646781174467657,0.006244162658648682,25.216663122177124,True,1,2023-07-02_23-51-11,1688334671,25.216663122177124,32784,Stephan-PC,127.0.0.1,25.216663122177124,1,"10_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.9,0.1,1.0,multiplicative,
0.00801622157315485,0.0067502249202226194,22.860133171081543,True,1,2023-07-02_23-51-04,1688334664,22.860133171081543,9276,Stephan-PC,127.0.0.1,22.860133171081543,1,"11_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",10,0.8,0.01,0.1,multiplicative,
0.009288374230622487,0.0073959330163543445,24.513505220413208,True,1,2023-07-02_23-51-09,1688334669,24.513505220413208,26896,Stephan-PC,127.0.0.1,24.513505220413208,1,"12_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.8,0.01,0.1,additive,
0.00786845498670045,0.006385451139979234,24.085407972335815,True,1,2023-07-02_23-51-05,1688334665,24.085407972335815,30412,Stephan-PC,127.0.0.1,24.085407972335815,1,"13_changepoint_prior_scale=1.0000,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.0100",10,0.8,1.0,0.01,additive,
0.009281270915575715,0.007368991357959376,22.65607762336731,True,1,2023-07-02_23-51-04,1688334664,22.65607762336731,10452,Stephan-PC,127.0.0.1,22.65607762336731,1,"14_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=10.0000",50,0.8,0.01,10.0,additive,
0.0076120221077005355,0.0061725654408886265,24.000388622283936,True,1,2023-07-02_23-51-05,1688334665,24.000388622283936,30812,Stephan-PC,127.0.0.1,24.000388622283936,1,"15_changepoint_prior_scale=0.5000,changepoint_range=0.9000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",50,0.9,0.5,0.01,multiplicative,
