rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/kernel_size,config/num_filters,config/dilation_base,config/num_layers,config/input_chunk_length,config/batch_size,config/n_epochs,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0005784768010835181,0.00044206694821711124,20.7153742313385,True,1,2023-07-05_16-23-06,1688566986,20.7153742313385,2662921,cs02.science.uu.nl,131.211.30.52,20.7153742313385,1,"1_batch_size=32,dilation_base=4,dropout=0.4300,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=100,num_filters=24,num_layers=2,accelerator=auto,enable_progress_bar=False",5,24,4,2.0,12,32,100,0.4299937408034854,1,False,auto
0.002086748042478341,0.0020434275462704325,18.83670926094055,True,1,2023-07-05_16-24-30,1688567070,18.83670926094055,2663162,cs02.science.uu.nl,131.211.30.52,18.83670926094055,1,"2_batch_size=32,dilation_base=8,dropout=0.3705,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",5,11,8,2.0,12,32,50,0.3705277457630651,1,False,auto
0.0005897457909855077,0.0004263795900298262,21.535711526870728,True,1,2023-07-05_16-25-57,1688567157,21.535711526870728,2663421,cs02.science.uu.nl,131.211.30.52,21.535711526870728,1,"3_batch_size=16,dilation_base=4,dropout=0.4105,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=100,num_filters=3,num_layers=None,accelerator=auto,enable_progress_bar=False",2,3,4,,3,16,100,0.4104554499566174,1,False,auto
0.004327023441347117,0.00430685808143927,17.80707621574402,True,1,2023-07-05_16-27-19,1688567239,17.80707621574402,2663664,cs02.science.uu.nl,131.211.30.52,17.80707621574402,1,"4_batch_size=32,dilation_base=8,dropout=0.0576,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=25,num_filters=16,num_layers=4,accelerator=auto,enable_progress_bar=False",3,16,8,4.0,24,32,25,0.057554536647357685,1,False,auto
0.0005928792276722377,0.00046898144303235564,19.103877067565918,True,1,2023-07-05_16-28-43,1688567323,19.103877067565918,2663910,cs02.science.uu.nl,131.211.30.52,19.103877067565918,1,"5_batch_size=64,dilation_base=2,dropout=0.0334,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",7,11,2,2.0,24,64,100,0.033394765459989206,1,False,auto
0.0008977731305923475,0.0008054834087118924,19.82845115661621,True,1,2023-07-05_16-30-08,1688567408,19.82845115661621,2664171,cs02.science.uu.nl,131.211.30.52,19.82845115661621,1,"6_batch_size=32,dilation_base=4,dropout=0.2660,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=24,num_layers=6,accelerator=auto,enable_progress_bar=False",5,24,4,6.0,6,32,50,0.26604528800800165,1,False,auto
0.00044788577818454103,0.0003150221612268531,18.232440948486328,True,1,2023-07-05_16-31-30,1688567490,18.232440948486328,2664419,cs02.science.uu.nl,131.211.30.52,18.232440948486328,1,"7_batch_size=32,dilation_base=8,dropout=0.4264,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=24,num_layers=None,accelerator=auto,enable_progress_bar=False",5,24,8,,12,32,50,0.426428920922849,1,False,auto
0.0006924262480867474,0.0006036165600450506,20.916703462600708,True,1,2023-07-05_16-32-54,1688567574,20.916703462600708,2664678,cs02.science.uu.nl,131.211.30.52,20.916703462600708,1,"8_batch_size=32,dilation_base=8,dropout=0.4506,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=11,num_layers=6,accelerator=auto,enable_progress_bar=False",5,11,8,6.0,24,32,75,0.4506208353614285,1,False,auto
0.0014402085951013377,0.0013815659934645818,19.512357711791992,True,1,2023-07-05_16-34-17,1688567657,19.512357711791992,2664922,cs02.science.uu.nl,131.211.30.52,19.512357711791992,1,"9_batch_size=64,dilation_base=8,dropout=0.0369,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=100,num_filters=24,num_layers=None,accelerator=auto,enable_progress_bar=False",2,24,8,,24,64,100,0.0369083183019041,1,False,auto
0.0007446769543744911,0.0006388436188391393,18.462085962295532,True,1,2023-07-05_16-35-39,1688567739,18.462085962295532,2665163,cs02.science.uu.nl,131.211.30.52,18.462085962295532,1,"10_batch_size=16,dilation_base=16,dropout=0.1116,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=50,num_filters=16,num_layers=None,accelerator=auto,enable_progress_bar=False",9,16,16,,12,16,50,0.11164856869104962,1,False,auto
