rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/kernel_size,config/num_filters,config/dilation_base,config/num_layers,config/input_chunk_length,config/batch_size,config/n_epochs,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.06268092136397864,0.04396159599787776,17.98756170272827,True,1,2023-07-05_17-48-14,1688572094,17.98756170272827,2678142,cs02.science.uu.nl,131.211.30.52,17.98756170272827,1,"1_batch_size=32,dilation_base=8,dropout=0.1604,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=24,num_layers=2,accelerator=auto,enable_progress_bar=False",5,24,8,2.0,24,32,50,0.16038169679234782,1,False,auto
0.06163517425883578,0.043182446735999004,21.1572904586792,True,1,2023-07-05_17-49-38,1688572178,21.1572904586792,2678390,cs02.science.uu.nl,131.211.30.52,21.1572904586792,1,"2_batch_size=16,dilation_base=12,dropout=0.0514,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=75,num_filters=16,num_layers=None,accelerator=auto,enable_progress_bar=False",7,16,12,,24,16,75,0.05137934006765746,1,False,auto
0.06287240547351149,0.04201692936701722,19.019210815429688,True,1,2023-07-05_17-50-59,1688572259,19.019210815429688,2678630,cs02.science.uu.nl,131.211.30.52,19.019210815429688,1,"3_batch_size=16,dilation_base=4,dropout=0.1807,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=24,num_layers=2,accelerator=auto,enable_progress_bar=False",7,24,4,2.0,24,16,50,0.18073701089037889,1,False,auto
0.062282555779617145,0.04123729262745374,21.63433051109314,True,1,2023-07-05_17-52-23,1688572343,21.63433051109314,2678888,cs02.science.uu.nl,131.211.30.52,21.63433051109314,1,"4_batch_size=32,dilation_base=8,dropout=0.0213,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=75,num_filters=11,num_layers=6,accelerator=auto,enable_progress_bar=False",7,11,8,6.0,9,32,75,0.021251933835494896,1,False,auto
0.06105552506484302,0.039968130867808024,20.109418630599976,True,1,2023-07-05_17-53-45,1688572425,20.109418630599976,2679131,cs02.science.uu.nl,131.211.30.52,20.109418630599976,1,"5_batch_size=32,dilation_base=8,dropout=0.4000,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=16,num_layers=2,accelerator=auto,enable_progress_bar=False",7,16,8,2.0,12,32,100,0.40004684332772117,1,False,auto
0.05968061976854314,0.0389606014095639,18.07667875289917,True,1,2023-07-05_17-55-05,1688572505,18.07667875289917,2679372,cs02.science.uu.nl,131.211.30.52,18.07667875289917,1,"6_batch_size=64,dilation_base=12,dropout=0.0584,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=75,num_filters=3,num_layers=2,accelerator=auto,enable_progress_bar=False",7,3,12,2.0,9,64,75,0.0583887960826111,1,False,auto
0.05790780011153475,0.03781394842595852,21.336386680603027,True,1,2023-07-05_17-56-29,1688572589,21.336386680603027,2679632,cs02.science.uu.nl,131.211.30.52,21.336386680603027,1,"7_batch_size=32,dilation_base=12,dropout=0.2333,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=100,num_filters=3,num_layers=4,accelerator=auto,enable_progress_bar=False",3,3,12,4.0,6,32,100,0.23333978002501604,1,False,auto
0.06618540774992308,0.04477445860923316,25.31621789932251,True,1,2023-07-05_17-57-56,1688572676,25.31621789932251,2679870,cs02.science.uu.nl,131.211.30.52,25.31621789932251,1,"8_batch_size=16,dilation_base=8,dropout=0.1269,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=11,num_layers=4,accelerator=auto,enable_progress_bar=False",7,11,8,4.0,9,16,100,0.12692885240797774,1,False,auto
0.05909443044265861,0.038735693076692314,20.09209132194519,True,1,2023-07-05_17-59-18,1688572758,20.09209132194519,2680133,cs02.science.uu.nl,131.211.30.52,20.09209132194519,1,"9_batch_size=32,dilation_base=16,dropout=0.4406,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=100,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",3,11,16,2.0,12,32,100,0.44062660092734834,1,False,auto
0.06273552969997181,0.04265748165048537,18.596444845199585,True,1,2023-07-05_18-00-39,1688572839,18.596444845199585,2680383,cs02.science.uu.nl,131.211.30.52,18.596444845199585,1,"10_batch_size=32,dilation_base=4,dropout=0.1019,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=11,num_layers=4,accelerator=auto,enable_progress_bar=False",5,11,4,4.0,9,32,50,0.1019208630273802,1,False,auto
0.05995438881120459,0.039155653981937245,17.97551655769348,True,1,2023-07-05_18-01-59,1688572919,17.97551655769348,2680621,cs02.science.uu.nl,131.211.30.52,17.97551655769348,1,"11_batch_size=32,dilation_base=8,dropout=0.4890,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=50,num_filters=11,num_layers=None,accelerator=auto,enable_progress_bar=False",9,11,8,,24,32,50,0.4890057971472458,1,False,auto
0.05742860217219268,0.03786328870345857,19.65859079360962,True,1,2023-07-05_18-03-22,1688573002,19.65859079360962,2680892,cs02.science.uu.nl,131.211.30.52,19.65859079360962,1,"12_batch_size=64,dilation_base=2,dropout=0.4883,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=100,num_filters=8,num_layers=4,accelerator=auto,enable_progress_bar=False",2,8,2,4.0,6,64,100,0.48830174235607293,1,False,auto
0.06306081218865034,0.04302595012923947,20.181484937667847,True,1,2023-07-05_18-04-45,1688573085,20.181484937667847,2681136,cs02.science.uu.nl,131.211.30.52,20.181484937667847,1,"13_batch_size=32,dilation_base=2,dropout=0.0119,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=100,num_filters=8,num_layers=2,accelerator=auto,enable_progress_bar=False",5,8,2,2.0,12,32,100,0.011916246243658958,1,False,auto
0.05907666110862879,0.038867644063104605,20.858158349990845,True,1,2023-07-05_18-06-22,1688573182,20.858158349990845,2681376,cs02.science.uu.nl,131.211.30.52,20.858158349990845,1,"14_batch_size=32,dilation_base=4,dropout=0.4767,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=100,num_filters=8,num_layers=2,accelerator=auto,enable_progress_bar=False",2,8,4,2.0,3,32,100,0.4766805671143866,1,False,auto
