,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.1383430371552503, 0.14589924732546827, 0.2720271512467569, 0.42488502499718117, 0.18787466441723896]","[0.1760636544323165, 0.19721991393789806, 0.3720847429594961, 0.4649010142855958, 0.3011886466649193]","[0.13390723843075683, 0.14067575454523995, 0.24835893874433498, 0.41234580474228927, 0.1723635384649129]","[0.13228150487947965, 0.14236700055366372, 0.24874351528158517, 0.41422540574523903, 0.17397490811489416]","[0.14611679932685873, 0.15134539874416492, 0.25299631479868545, 0.40092437453557583, 0.1850838797890743]","[0.13629751629140893, 0.14391771653641688, 0.29947457903933616, 0.42674123629069616, 0.1724275617582762]","[0.13410158284996013, 0.14070073616922585, 0.2520564115895268, 0.4141332281422762, 0.17766092966593802]","[0.13751497103571747, 0.14077458004420024, 0.2922389433452768, 0.4562324968798022, 0.20194822960499526]","[0.14643663051353942, 0.15561055235481727, 0.30012677192853143, 0.4742520056324242, 0.18727125142217452]","[0.2172263505346764, 0.24211450653261607, 0.3260689222924549, 0.4945255037605943, 0.2717743545294205]","[0.1500090555029863, 0.15595731613096167, 0.2919184141597491, 0.4933462727491077, 0.20272978825154703]","[0.13621201048350629, 0.14428663707062533, 0.24948178945514757, 0.423891224916935, 0.17260146266551613]","[0.13350265588698643, 0.14253853592173893, 0.24858013843892726, 0.4141026095720876, 0.17214689554431403]"
TRX,"[0.09497624628816256, 0.11924535371789928, 0.3624009190828864, 0.22145641042393002, 0.1271774169262435]","[0.11261618820835187, 0.1428120895055034, 0.3824350517149631, 0.2700790303601907, 0.16232301921495335]","[0.09268713895053894, 0.11815088185001654, 0.35444876097730754, 0.21101331842100554, 0.12294811462752163]","[0.09367112137371257, 0.11948459463131184, 0.35332115869173636, 0.21228541764026954, 0.12350917597046157]","[0.10507615435414165, 0.1316882327004162, 0.41833798549977425, 0.23403197930976566, 0.14680353089616363]","[0.09902901998120477, 0.12275879748114048, 0.354711799189453, 0.21114642305765238, 0.12529026440920066]","[0.09454182639613873, 0.12182563897090501, 0.3584932917125191, 0.2175694839962734, 0.13073025098443639]","[0.1051357418934253, 0.12480820582336365, 0.35406868807700065, 0.212054460835712, 0.12474019684036504]","[0.09465186762911083, 0.11924764314307677, 0.35462465763332407, 0.2140444855197945, 0.12365426162982882]","[0.20770321128245375, 0.16913172407663146, 0.4112924489247248, 0.24578734581308298, 0.2168542524980027]","[0.12614348788537955, 0.13380071389410808, 0.3743845690309689, 0.23286238175720553, 0.1501525920261285]","[0.10472802540788717, 0.13078835488633747, 0.38799429406363023, 0.2192621365524198, 0.13378051334675617]","[0.09261785189152472, 0.11929618539853927, 0.3520382890216358, 0.21331780095692474, 0.12450611656689205]"
ATOM,"[0.08979371884088946, 0.08129507328582344, 0.19386588061236945, 0.3126117058736355, 0.20413174559634364]","[0.11877525240953545, 0.08833683241630576, 0.2206621329105794, 0.3435478683560005, 0.21295662170885063]","[0.09349333096099449, 0.08096223620064007, 0.21322637528518482, 0.315539050714901, 0.210713494222864]","[0.12299567509870826, 0.11312883068367771, 0.21357632137367435, 0.34989068088446296, 0.20158551157972798]","[0.12453355681384959, 0.08616217268140734, 0.2565609146908865, 0.346880633306902, 0.2533041376710554]","[0.0918000675797363, 0.07674664802321088, 0.2685459740969688, 0.3280727956231339, 0.20662804270819812]","[0.09175353133026659, 0.079345958282959, 0.1974712224462911, 0.31829314068962256, 0.2056622445476938]","[0.09060788635150613, 0.08052135567651665, 0.2101499550850778, 0.3208882465558805, 0.20303495132672586]","[0.09660997334547465, 0.09140841549356861, 0.2440203693604946, 0.3753796946294375, 0.2251718565179634]","[0.1626767506960397, 0.16490612123967535, 0.3657786158440805, 0.43159277650624656, 0.2941311204184915]","[0.11279260358530811, 0.0884340166928234, 0.22291179743627607, 0.3427099792826722, 0.2242083718927412]","[0.09823593252460015, 0.08373376132169891, 0.2119729448611458, 0.3348662305445936, 0.2092843176994712]","[0.0926481597411964, 0.07916505209804535, 0.19592817168355092, 0.3225086933255166, 0.20224215983564844]"
XMR,"[0.10810345700707737, 0.12107191725385746, 0.15705897463655977, 0.3975468795024844, 0.1344199848875698]","[0.12585024433357125, 0.1299852827239429, 0.19270168813209443, 0.43287752479589936, 0.17354073059013553]","[0.10787226037471075, 0.11799633333915877, 0.15413055073735218, 0.38981302465969403, 0.13224609413564867]","[0.11647346517123683, 0.12032460111277561, 0.15867250933400398, 0.3924641235501722, 0.13416925780841052]","[0.11833047447667824, 0.12391550696243055, 0.17260650124070062, 0.4132255712689908, 0.14123900374296391]","[0.11087321476200246, 0.12890098302828445, 0.15712548401539989, 0.38377850285846926, 0.1334084087797505]","[0.11204158806739238, 0.1173994428486253, 0.15436453846301063, 0.39052019073259236, 0.1365817288094214]","[0.13889041317867976, 0.1419134455880013, 0.19763701870625747, 0.4050041164653827, 0.151144403058919]","[0.1085813475118195, 0.1188512512834851, 0.15475213943062935, 0.37990604588399896, 0.1325321813393085]","[0.1927995255816694, 0.211988684079709, 0.22346576284010117, 0.4869904653107627, 0.1983099476720938]","[0.14821187034437655, 0.16058345641615826, 0.18363556595612243, 0.44855861679307474, 0.158894144892872]","[0.1289389779462479, 0.1340277922808543, 0.16486849903528486, 0.3830751193963327, 0.14436790486548076]","[0.10886653539576284, 0.11705212400069806, 0.15932541970788378, 0.38758131456662454, 0.1329485495957547]"
VET,"[0.17463532020520944, 0.13726181110664992, 0.26060341851491503, 0.3538381993442764, 0.1806288250497521]","[0.2008008991325658, 0.1761120917552976, 0.3048304551778939, 0.37135947752482584, 0.2345881941512139]","[0.1678099156311553, 0.13522973575034036, 0.2518213844718746, 0.3458235673778024, 0.2367108201366655]","[0.17015081270006607, 0.13694775086584934, 0.25375417261828653, 0.34858682098272686, 0.18005121603926333]","[0.18363875548897393, 0.1448073287161609, 0.27080715185681165, 0.3697067903627641, 0.2093548410378557]","[0.1758447421528854, 0.1376406399664147, 0.25768257370208725, 0.34499768073257003, 0.18059722892071203]","[0.16780557246061475, 0.13522692025056515, 0.253961431692179, 0.34574876938484833, 0.1794434813014655]","[0.16770699006702994, 0.13514987522948652, 0.25339039902260646, 0.34682192077256624, 0.18018542943284685]","[0.16887402469896387, 0.13394606877887597, 0.2622878545373153, 0.3432245943920619, 0.1785091842158212]","[0.28133130845849663, 0.21408648042871917, 0.3429812435602711, 0.4182886060210138, 0.2928086647180544]","[0.20241530484570303, 0.1491364051562744, 0.2885767739173477, 0.3949606306458554, 0.2172891801828028]","[0.1878845478919864, 0.1497116034751229, 0.25943846012308824, 0.3489637191522496, 0.1967518557910196]","[0.1687635234900231, 0.13814393807456718, 0.2563713236667233, 0.350132824461503, 0.18184471208834307]"
ALGO,"[0.1510338740572582, 0.19303900799742157, 0.337772031867075, 0.2310387495257367, 0.10900482276496595]","[0.1817992409006115, 0.19612065755068994, 0.3592762079921152, 0.26488304439872107, 0.12286660179931648]","[0.14554647846800728, 0.17931815600222653, 0.3267573377462015, 0.23111431222787274, 0.1029017161663338]","[0.14948888577017067, 0.17779130512186378, 0.3242599796125323, 0.23515489636239, 0.10507015843420514]","[0.16160151321395083, 0.2149749058023833, 0.4094477080449847, 0.2873525215594651, 0.1110604363365564]","[0.1593936307504703, 0.17925054549939257, 0.35450827566320464, 0.23479184398917977, 0.10515464313669928]","[0.14728007131006948, 0.17837151347108168, 0.322351345116651, 0.2375490791410899, 0.10352200370787525]","[0.14623333317576703, 0.1777861026870712, 0.3237891020346963, 0.2298475803533024, 0.1053663364645704]","[0.1487456075903318, 0.1803417899924354, 0.32618280639370967, 0.22929113015871877, 0.10240822029674748]","[0.20605187006246514, 0.28329039721024046, 0.43057686059908473, 0.3570010323549445, 0.18288927024648233]","[0.1838004091414189, 0.18412600119241265, 0.4013018777441479, 0.2758851158372917, 0.11268152044954645]","[0.15358744811384514, 0.18571342800130297, 0.3272409081208324, 0.23100610567092927, 0.1021780310899876]","[0.14715941275948738, 0.17945722978635778, 0.32290141371373104, 0.23189420773749975, 0.1021383550824595]"
EOS,"[0.24209362995101943, 0.2020440077543548, 0.31948155419998064, 0.4271958835771621, 0.21237861804236888]","[0.28946366454780037, 0.24572997392725382, 0.3386496628258941, 0.40714408929351176, 0.26780458645946087]","[0.22705336188021077, 0.20529879885557492, 0.28917664403584925, 0.3648374785804906, 0.21455234223177638]","[0.22709435831875016, 0.2065512264068979, 0.2950590149334566, 0.36019146814235287, 0.21741647365259212]","[0.2482581121626056, 0.21413025393242047, 0.31014033755661913, 0.38494227130582226, 0.2137774241409003]","[0.2276060361627473, 0.20044549867586473, 0.2876159805931111, 0.3547273317547219, 0.21287797694025465]","[0.23869332694566728, 0.2230533337010335, 0.30503699316455524, 0.39932804554260437, 0.22409318319334898]","[0.23174789620751143, 0.2013544581856463, 0.2867123371112245, 0.3611586998184792, 0.21463005572082136]","[0.23387771065299973, 0.2024747224958342, 0.2949985867536839, 0.36637387537716565, 0.21421282018749832]","[0.38421372330076614, 0.30497427318250675, 0.40973671169598336, 0.41730476592633703, 0.3106973344268746]","[0.23798852824527364, 0.20532566704520222, 0.31290902299501655, 0.3568924231020417, 0.2287165864954304]","[0.23943158449677493, 0.21687672079721038, 0.3077713322402849, 0.37085454882049307, 0.23837911475439794]","[0.2309246360328123, 0.20144964162141957, 0.2900020796705138, 0.36730027130024556, 0.2146881262945781]"
CHZ,"[0.13134751752179247, 0.105967733057275, 0.2574534031258773, 0.34404556360987487, 0.15899633462461535]","[0.15776619891350244, 0.15808077868518924, 0.3094736641886014, 0.4178001923990731, 0.19450006388088215]","[0.13083444318530352, 0.10632208688207918, 0.2753877810837303, 0.3558690531553378, 0.1582616083824652]","[0.12791379781313467, 0.10791034376365931, 0.2569907214344049, 0.3551171735665298, 0.1599001054880857]","[0.13201404145254883, 0.14559599262867925, 0.3064717720160366, 0.4349753936883241, 0.19960715783288407]","[0.13367643812019428, 0.10654841801545602, 0.2920894072576093, 0.39632772023076035, 0.1631512128960591]","[0.13042032467622156, 0.10455276952916914, 0.25798548446028413, 0.3401909694234005, 0.15874691070313557]","[0.13172125046956015, 0.10388291617797527, 0.2805659453630562, 0.3337551526651659, 0.1557330069163584]","[0.1365073116767762, 0.12360653645915999, 0.31976513587499594, 0.40809028647936013, 0.17590720415919509]","[0.18365898523216923, 0.24214215342973325, 0.3803611591895745, 0.4123155647724885, 0.23841832783043596]","[0.15229266158622318, 0.11792631310447049, 0.31102661392437553, 0.3924954724684715, 0.16030397267290764]","[0.13939871400379056, 0.11203790696761953, 0.2840621691482268, 0.36235637895064304, 0.16763574044882318]","[0.12803712369061054, 0.10766489908803949, 0.25691735337118876, 0.35465758556481286, 0.15850188007510366]"
IOTA,"[0.17261429447992702, 0.16019998912740432, 0.31393939310615077, 0.44111804425044326, 0.14078329413810411]","[0.1968725294165569, 0.1855143883218697, 0.3248009246641325, 0.45766188207119046, 0.175301012752201]","[0.16770231313204567, 0.16145513058523997, 0.28958691375007983, 0.40906064903836137, 0.14325728330126578]","[0.168373858010793, 0.16287975227712212, 0.29020959450146755, 0.41442916383480394, 0.14017094097938482]","[0.17152432292948044, 0.16531838395694975, 0.2995418726909479, 0.40828441924389003, 0.1446973539508968]","[0.17523733209018064, 0.16145348471815285, 0.2978984107368303, 0.41022510320129546, 0.14688712563344872]","[0.16564705524499698, 0.16099815587688404, 0.33551481029986496, 0.39912630271855, 0.1452500806659477]","[0.16503063297358703, 0.1603588066822442, 0.2933942674395983, 0.42985880010531075, 0.14723237817818502]","[0.1708687092893376, 0.1586811887854037, 0.31714439886821905, 0.4279357360347674, 0.14118040314050392]","[0.3016775729713812, 0.32649471809269204, 0.41666679415298297, 0.4827281692841673, 0.24642182295978918]","[0.1661691253796068, 0.16210550140229224, 0.315533928079201, 0.4832718253882577, 0.1416744601515151]","[0.18318058799467585, 0.17331014186318902, 0.2960442938037727, 0.4211394851969674, 0.15482560524444008]","[0.16536141320539896, 0.16205110778502912, 0.29572177368470864, 0.424629464721502, 0.1408951705313774]"
NEO,"[0.15895086488045734, 0.1380844088010204, 0.3028680078598694, 0.4197031471753162, 0.16145663414409825]","[0.20968235262802606, 0.1612611630654055, 0.32487534269384233, 0.47145869447467476, 0.19371279352759307]","[0.1667758720925023, 0.13686505830981005, 0.30561207965176146, 0.41251682234908577, 0.16290416652644854]","[0.1676249965466225, 0.13795708076759927, 0.30037056042866384, 0.4148856622717684, 0.16976890753110432]","[0.16195712398916745, 0.14315634620789125, 0.30586854235259503, 0.44920169344379934, 0.22238646772015958]","[0.16306967790337945, 0.1375335560697435, 0.30327270922525096, 0.4138863983242581, 0.1623099731924663]","[0.1607825303631676, 0.13710954547288454, 0.30976929202193676, 0.40854972192724326, 0.16220163704356663]","[0.2168050781694186, 0.18603158227754557, 0.41111690383616833, 0.4869793743892191, 0.20095021777160016]","[0.16477913421528315, 0.13815329915398447, 0.30601550285258333, 0.4202033474250321, 0.16223233448260754]","[0.31286943643285803, 0.24062585614575954, 0.387696618076536, 0.568030916263924, 0.3089141447256378]","[0.1838694112772785, 0.15614377637418062, 0.3547458977498188, 0.4807421193989338, 0.17773049851935827]","[0.18128986705532035, 0.15015780597283726, 0.3003928667871448, 0.40926917684088604, 0.17605971280927038]","[0.1614396437776057, 0.13705797432384653, 0.2985816904034338, 0.4104042533090223, 0.16345658471777452]"
