,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.09005772917118342, 0.15071013351961063, 0.24795793723208406, 0.3761275589235669, 0.13865753337136974]","[0.10007183599493027, 0.16068199537781636, 0.2691202680870559, 0.38942962781085005, 0.15940129595841443]","[0.09124303966660678, 0.1516342054926678, 0.24567423751798975, 0.37891448177246007, 0.15068024309994965]","[0.0855938709780074, 0.14871356699928678, 0.24441125381627885, 0.3768462330284789, 0.13944034616748627]","[0.09842867413269374, 0.1693644508855965, 0.2842288162166138, 0.43370635252904655, 0.13864754740671403]","[0.09130991568357404, 0.14690654131877812, 0.23852938617232164, 0.3771357543177363, 0.13410720511846183]","[0.08825488101348991, 0.1445075948999756, 0.2551952864788985, 0.39285245101083405, 0.148175174795208]","[0.09189025732066661, 0.14332459792799318, 0.24036576582361616, 0.37679032451202055, 0.13668559724458915]","[0.09388250436590259, 0.1447919193395004, 0.26120973354922855, 0.41090131221231985, 0.13718969529073763]","[0.14399313078048154, 0.1835238079025931, 0.34869203403235066, 0.4456637340623148, 0.22075718764015503]","[0.08738621927499467, 0.15217233632428406, 0.2872672644332146, 0.4700960897034569, 0.15784311019864294]","[0.09525557984016814, 0.15965621278000988, 0.23818413736300492, 0.3840426590287625, 0.14376123831985052]","[0.08615819035305365, 0.14346139149123607, 0.23723221830618652, 0.3736971833842451, 0.13511974044903766]"
TRX,"[0.19034602797937453, 0.19215308124166522, 0.1816930555863536, 0.46503442638318604, 0.06568811147353205]","[0.2034836165025703, 0.2142587189417713, 0.201970252478459, 0.4800520463049918, 0.0755293953987044]","[0.18948498697599195, 0.19146545079206972, 0.18968733404263832, 0.45684455844019406, 0.06349500336083624]","[0.1894539759252032, 0.18580493420391872, 0.17423526459839705, 0.46736664379777604, 0.06420407660523564]","[0.2675996737981918, 0.22961368053741957, 0.21430213018928865, 0.486718037629975, 0.1969560042365368]","[0.19504961752133068, 0.19333961296878185, 0.17160383900698228, 0.4574336478063696, 0.06114269626716539]","[0.20100707868005052, 0.19212422907353718, 0.17181121500013216, 0.465406269116589, 0.06080303931083725]","[0.19432154863750817, 0.18583153931555368, 0.17053632194828267, 0.45631809891276587, 0.060753366702639214]","[0.18923277586167736, 0.19899929447045767, 0.1703721561328246, 0.45664711152533366, 0.06468552409611314]","[0.21884673091197318, 0.2323624964204464, 0.29735838682387883, 0.49679629147267224, 0.44338233584129494]","[0.20108199832359605, 0.19169908030032004, 0.1830075698559561, 0.5204205944963842, 0.06361491842728541]","[0.1913965047629893, 0.20185927778901408, 0.18364045499641868, 0.47862503801786277, 0.06899777718869583]","[0.18593578630096802, 0.18128494971907005, 0.17068042787484533, 0.45519949590443437, 0.06086424428984888]"
ATOM,"[0.17741127746064814, 0.29366893407706723, 0.31685994422102565, 0.42425761919883165, 0.16714055538226025]","[0.1944229887556662, 0.3278375653571534, 0.31021485794921294, 0.4320560411788793, 0.208082432571346]","[0.17784882700536572, 0.2865717479427225, 0.2896236716399406, 0.3968114782514946, 0.1829218445863473]","[0.1680316724225921, 0.28393062942847497, 0.2722576997522461, 0.3918771664232254, 0.16344711973977752]","[0.17114124708895515, 0.2812998794091259, 0.30258773035159836, 0.4750846912299152, 0.1661879763810341]","[0.17279740410359898, 0.2827145410811466, 0.27377490365355994, 0.38948126536029704, 0.16250536391339915]","[0.17268133346592973, 0.2801256574147735, 0.2754057699143949, 0.3870397555098732, 0.16393650038049098]","[0.1721562941516121, 0.28033388658295255, 0.2751496596549665, 0.38637014554478544, 0.16250192491415383]","[0.1760579683280569, 0.2862251902613318, 0.2849611700734393, 0.4000038422198529, 0.1626700986087854]","[0.23164776213863109, 0.35724662460344475, 0.3612920059858467, 0.4475767255323353, 0.2728286284843055]","[0.20152421314986962, 0.3222157884539828, 0.31120797607689044, 0.4613934237037052, 0.17839028189999978]","[0.1713261592872997, 0.28100037815629336, 0.27425252612055706, 0.39570341927716646, 0.170259308009087]","[0.169326669735302, 0.28221107236187803, 0.2725110144335767, 0.386726286260569, 0.16369565142714346]"
XMR,"[0.19643597225912204, 0.19840431626379904, 0.1980645421439582, 0.2709066015148585, 0.21766330947013135]","[0.20911818540522603, 0.22138498201524973, 0.21260702936613696, 0.29599374239052845, 0.23279679159776]","[0.199111102841422, 0.18987348019155892, 0.19495787730838832, 0.26116188836808113, 0.21823361610201358]","[0.2002602563778725, 0.19074660247644068, 0.1969815025473678, 0.2628897771159153, 0.22084904189104548]","[0.25443522601531554, 0.20009598994462996, 0.22085993362040837, 0.32374892098775243, 0.24308995478330317]","[0.20090591417577258, 0.19034280730465933, 0.19757066227233785, 0.2607188575387662, 0.21791186609199895]","[0.2001237018898676, 0.18958456680249428, 0.19643230860596478, 0.2601489064063527, 0.2182217934378305]","[0.20055444316555773, 0.1911821158136829, 0.19563636112806596, 0.2603054611160714, 0.21802082379629562]","[0.20205351361367624, 0.188969558694189, 0.19955115807394194, 0.2709400367510313, 0.2391082441305863]","[0.2687312494109085, 0.26016657865279674, 0.248207059978014, 0.3133984315586222, 0.38479190294397786]","[0.21065964386376357, 0.19039475187796925, 0.1981733606434042, 0.26826927247236143, 0.2306426684546582]","[0.21533941592916667, 0.19842064049986544, 0.2124308531797894, 0.27465302208339487, 0.21871780626888285]","[0.1977313531276424, 0.18993842791928145, 0.19459073415579145, 0.26113551549314035, 0.21935825472457401]"
VET,"[0.18276534303294062, 0.3479089412187062, 0.41776850075862854, 0.2164702555177483, 0.10098427686838145]","[0.20568746658134335, 0.3565713993920599, 0.43750764826840527, 0.22611520855572015, 0.13846779587821234]","[0.16753278200916, 0.3264743747055682, 0.3949006652310588, 0.2064417795210733, 0.0961729486145067]","[0.16778876862180664, 0.35300455906822237, 0.4006252276011696, 0.21844751027819193, 0.10900887211185892]","[0.20361401110170385, 0.38099483060434014, 0.4966079487888231, 0.23172886894121103, 0.12202214098815506]","[0.17421701182796018, 0.32384792441983146, 0.39506597629492707, 0.20745405769877068, 0.09696122937918891]","[0.17063299564616122, 0.3268011770986282, 0.40338993367869364, 0.20859246699127656, 0.09645995683297072]","[0.16982955103761554, 0.3358704078786211, 0.4142405509151908, 0.20691061610689815, 0.09604338210658675]","[0.1674534672522383, 0.3333673525270711, 0.42889794237740103, 0.20861090191830228, 0.09673697210772313]","[0.23086357871508104, 0.4563598349062989, 0.4709945883558506, 0.2701214757827584, 0.19421426087985383]","[0.18485384786728634, 0.39511424947349305, 0.4701793293133853, 0.24619360775233395, 0.12250363929314981]","[0.17935053147004057, 0.3363882377119116, 0.3986513805259086, 0.2086674090194238, 0.10420494525260356]","[0.16361008026477972, 0.3263506623185838, 0.3986779399664308, 0.20744382073070702, 0.0978416919773216]"
ALGO,"[0.10837112310936454, 0.29443733691406926, 0.22884583986126722, 0.3359647224859845, 0.16586320879413344]","[0.12716213964722362, 0.3216730982362585, 0.24862732383162695, 0.3543946513429746, 0.1811804643692435]","[0.10930806821400062, 0.28904034322917715, 0.2268825962769676, 0.3164378948616102, 0.16986953950529582]","[0.10966716258149292, 0.3018927518408277, 0.23573329767576084, 0.332863258100252, 0.21068037819745358]","[0.1337904149896585, 0.2994167679603038, 0.2663583798100424, 0.3575516326407306, 0.25524605341470835]","[0.10874117128979635, 0.2885605668474501, 0.22831111714639485, 0.31659158656940933, 0.1711839255385524]","[0.11941357482869382, 0.2882393193899679, 0.227865924263904, 0.3208457793559017, 0.16983075686987714]","[0.14090280206209208, 0.31527529348544353, 0.2793310083280131, 0.3465684814908545, 0.22379173102220049]","[0.11127025488559694, 0.29826552984875493, 0.22704783045276056, 0.3194846159549919, 0.16959762707457163]","[0.16918234428481682, 0.3351492642302714, 0.33180162025964627, 0.40040578848330427, 0.28774375843228994]","[0.11031732814795507, 0.3173202640995411, 0.26195858645766784, 0.35387069166695906, 0.1996335831069558]","[0.11166445222512598, 0.29401106331022636, 0.24018090975530815, 0.3336054460604145, 0.1729738515916908]","[0.10596813298522667, 0.2903218181814272, 0.2293348921773875, 0.3182586289470227, 0.16992834918138303]"
EOS,"[0.10338405285529488, 0.22836494851785633, 0.29743467286131825, 0.27805263163928357, 0.14341892851087515]","[0.1264273610793066, 0.27367197883163746, 0.3249762906646899, 0.29256655211572835, 0.17696581119200155]","[0.09993567549734675, 0.2291375674775821, 0.2927464566336853, 0.2566131802516772, 0.1423279464076974]","[0.10391709266840939, 0.2336950407374464, 0.2957779617620011, 0.2598857517978896, 0.1467710115423759]","[0.1167945603299678, 0.2554665530067832, 0.33283816335798944, 0.2913087601267016, 0.16647010370627394]","[0.10212125836421793, 0.231242294872377, 0.2930399011262733, 0.2599697955478007, 0.14337049963453607]","[0.10516318848898717, 0.25084493833158666, 0.2933521089640607, 0.2659464692254981, 0.1432155530364527]","[0.2090778953660899, 0.29084294436221325, 0.3958088941650994, 0.30366169115899916, 0.2242209564600954]","[0.10035551956295494, 0.22941247318749727, 0.2926575143313646, 0.263263626421064, 0.14834733736369718]","[0.14723672098532506, 0.28131143338052944, 0.3107178939610718, 0.274858471397089, 0.21203748214126072]","[0.10985007751992697, 0.23283506022967737, 0.29347435128091637, 0.2608078601471785, 0.1421989010563873]","[0.10817059425640631, 0.23156905400889125, 0.29339051164895164, 0.28359079228984035, 0.1578384991844065]","[0.09890887940591542, 0.22945988995296152, 0.29300324401131106, 0.2602358894325905, 0.14513820052725626]"
CHZ,"[0.11187456029772404, 0.20866694069403757, 0.16524370633787605, 0.18282887767275868, 0.16689274751692706]","[0.12517353814747456, 0.19941926306401442, 0.17930667983510243, 0.19178099369968343, 0.19423135554777904]","[0.11566485509101981, 0.20398422971211705, 0.15828739959690852, 0.17736680345111588, 0.17060287344843583]","[0.1108915558313347, 0.2038471729924217, 0.1562580038751188, 0.1753904965518682, 0.16696647750342994]","[0.18809979153881703, 0.3057696452190167, 0.19081074561562764, 0.17920216281082854, 0.20989844681211908]","[0.11523690055813611, 0.20205444838817568, 0.15809058617986796, 0.17545098776385767, 0.16598549552251018]","[0.11461232295716661, 0.20141244107006237, 0.15555381419898223, 0.1743275183499653, 0.16573116057360313]","[0.11739232415589414, 0.20265429675638194, 0.15608933732417096, 0.17705960625999123, 0.16609948732459773]","[0.1128990220011425, 0.2023641130812531, 0.1573929256858663, 0.17437362779082421, 0.16578150689578816]","[0.20943463265006443, 0.26887846944182625, 0.2595685907356577, 0.2490012422072859, 0.2639612059704183]","[0.11184808700052132, 0.2470343565274422, 0.1633922181098925, 0.1754158308925448, 0.16711208618766668]","[0.1207481060269058, 0.20693912328846642, 0.1566677448102158, 0.174500965849406, 0.18002161628698657]","[0.11198283705808282, 0.2027271580464412, 0.15548886072952545, 0.17452730533537011, 0.16788953294777698]"
IOTA,"[0.16819887942876113, 0.28166511193321436, 0.287975039938323, 0.27427290563834567, 0.17360159463837677]","[0.21008380682388061, 0.2917608347698572, 0.39304047821482835, 0.334566734122375, 0.2590280296078744]","[0.16681061254840782, 0.25816674556574976, 0.2886991298954783, 0.2743129357981579, 0.1735760067082309]","[0.16415095541933392, 0.26160021739889455, 0.2890842831856596, 0.2769445990236335, 0.17497409656220084]","[0.19366497066653698, 0.27381210829064623, 0.31439020415348357, 0.3196262063214347, 0.18300188975260506]","[0.20009307602935217, 0.27793782435731473, 0.33112521130487577, 0.29051903982499183, 0.21500754691646318]","[0.1772717664117607, 0.25788184710579054, 0.28863454604040945, 0.2755547039047775, 0.17593537679570867]","[0.16534207762828942, 0.25834375236309975, 0.29038228196228105, 0.2788924698886989, 0.1739073343551806]","[0.16685168790018767, 0.2574237948523486, 0.2891405304107605, 0.2735495092610648, 0.1756493991098095]","[0.22971199847454693, 0.3012889982788789, 0.3621804334314038, 0.3508223893682184, 0.3009772301443376]","[0.17966226794515786, 0.26946939344001075, 0.3119724638446326, 0.2822909251065708, 0.1778600265674821]","[0.16848462532769154, 0.26638553794051834, 0.3185757470857899, 0.2840501725391011, 0.18519358609225206]","[0.16573777470010023, 0.25947740483300324, 0.2933596225139689, 0.2765339185776055, 0.1747390139919681]"
NEO,"[0.151276151228124, 0.3429127650288694, 0.4160591105013355, 0.2769962814504472, 0.14800288297487804]","[0.17929618665858568, 0.3474996844312126, 0.4132034621644875, 0.29673031609473116, 0.17323401525577348]","[0.16219882199111443, 0.3353873822596894, 0.3742187000107196, 0.2775987111519937, 0.17152013813506395]","[0.15411541984559235, 0.34956915346948064, 0.3774171390570566, 0.2708149797732421, 0.16084343530794298]","[0.2039002775313325, 0.3806815558508792, 0.5107923854014341, 0.2849437634505869, 0.24787200395954437]","[0.16102994692842026, 0.3468370737613839, 0.37787684122461035, 0.331992874199993, 0.1937003348667689]","[0.15387589630689136, 0.3467573283887466, 0.37459324789356513, 0.2672976837584296, 0.14765386285917229]","[0.18502836470097553, 0.37925154478252726, 0.42782477700559995, 0.32148651544428214, 0.17748466229036192]","[0.1550453970897281, 0.33826944506769185, 0.4039167969538656, 0.27634664857298613, 0.15011685253996643]","[0.1909755517508635, 0.3774446353095273, 0.411602349349592, 0.353766334370379, 0.31087723390439725]","[0.17004567126198755, 0.3555682966883913, 0.5637506034255475, 0.2677706382196134, 0.15192393077237154]","[0.16360666937379706, 0.37336889785792343, 0.38267512822630606, 0.2776454770843649, 0.16421389577656947]","[0.14834251864805542, 0.3442959169912548, 0.37789407196942354, 0.26863366029867347, 0.14701346217801123]"
