rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.038881698846347096,0.03807295814256797,47.775893211364746,True,1,2023-06-25_19-37-31,1687714651,47.775893211364746,1373554,cs02.science.uu.nl,131.211.30.52,47.775893211364746,1,"1_batch_size=64,dropout=0.1303,input_chunk_length=12,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=3",3,2,1024,12,75,64,0.1302910266075663,1,NBEATS,False,auto
0.009430559482020632,0.007537698093518029,19.192851305007935,True,1,2023-06-25_19-38-10,1687714690,19.192851305007935,1373749,cs02.science.uu.nl,131.211.30.52,19.192851305007935,1,"2_batch_size=256,dropout=0.2173,input_chunk_length=12,layer_widths=256,n_epochs=100,num_blocks=1,num_layers=4",4,1,256,12,100,256,0.21730541032997958,1,NBEATS,False,auto
1.2679453308905737,1.2679207597595408,57.02525544166565,True,1,2023-06-25_19-39-53,1687714793,57.02525544166565,1374026,cs02.science.uu.nl,131.211.30.52,57.02525544166565,1,"3_batch_size=256,dropout=0.3183,input_chunk_length=6,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=3",3,5,512,6,100,256,0.3182664575809656,1,NBEATS,False,auto
0.18590842963389426,0.18576764147020394,64.98163104057312,True,1,2023-06-25_19-40-01,1687714801,64.98163104057312,1374031,cs02.science.uu.nl,131.211.30.52,64.98163104057312,1,"4_batch_size=64,dropout=0.2191,input_chunk_length=9,layer_widths=256,n_epochs=50,num_blocks=5,num_layers=4",4,5,256,9,50,64,0.2191196640868152,1,NBEATS,False,auto
0.04068668437416519,0.0355698752360642,53.77196002006531,True,1,2023-06-25_19-40-58,1687714858,53.77196002006531,1374416,cs02.science.uu.nl,131.211.30.52,53.77196002006531,1,"5_batch_size=256,dropout=0.1071,input_chunk_length=9,layer_widths=512,n_epochs=75,num_blocks=10,num_layers=2",2,10,512,9,75,256,0.1071399357994575,1,NBEATS,False,auto
0.0672613715534895,0.06688505665508328,56.734970808029175,True,1,2023-06-25_19-42-07,1687714927,56.734970808029175,1374757,cs02.science.uu.nl,131.211.30.52,56.734970808029175,1,"6_batch_size=32,dropout=0.1535,input_chunk_length=12,layer_widths=512,n_epochs=75,num_blocks=2,num_layers=3",3,2,512,12,75,32,0.1535066044032857,1,NBEATS,False,auto
0.5152570137349249,0.5148715435348653,44.90770077705383,True,1,2023-06-25_19-41-55,1687714915,44.90770077705383,1374760,cs02.science.uu.nl,131.211.30.52,44.90770077705383,1,"7_batch_size=256,dropout=0.2832,input_chunk_length=6,layer_widths=1024,n_epochs=50,num_blocks=3,num_layers=3",3,3,1024,6,50,256,0.2831575344327011,1,NBEATS,False,auto
0.008487652847927891,0.007037432188314994,19.461344003677368,True,1,2023-06-25_19-42-38,1687714958,19.461344003677368,1375175,cs02.science.uu.nl,131.211.30.52,19.461344003677368,1,"8_batch_size=128,dropout=0.2500,input_chunk_length=9,layer_widths=256,n_epochs=100,num_blocks=1,num_layers=2",2,1,256,9,100,128,0.25004195161227993,1,NBEATS,False,auto
0.026020337400016143,0.024925242682381426,26.598090171813965,True,1,2023-06-25_19-43-51,1687715031,26.598090171813965,1375481,cs02.science.uu.nl,131.211.30.52,26.598090171813965,1,"9_batch_size=32,dropout=0.3551,input_chunk_length=6,layer_widths=256,n_epochs=25,num_blocks=2,num_layers=2",2,2,256,6,25,32,0.3550539181618588,1,NBEATS,False,auto
0.1837313343985645,0.18356293470655238,72.59597945213318,True,1,2023-06-25_19-44-37,1687715077,72.59597945213318,1375483,cs02.science.uu.nl,131.211.30.52,72.59597945213318,1,"10_batch_size=128,dropout=0.2087,input_chunk_length=9,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=4",4,5,512,9,100,128,0.2086663913150239,1,NBEATS,False,auto
