date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2020-07-20,8.0848,8.1388,7.121,7.2301,11043721.17,1595289599999,84263150.67235300,144838,5242920.88000000,40033246.62503000,0,79847208.431217,,
2020-07-21,7.2301,7.6788,6.9232,7.3101,10937153.27,1595375999999,80041038.79464500,166218,5332837.44000000,39028484.17666700,0,79951684.119027,0.011004086225012255,
2020-07-22,7.3086,7.6365,7.0832,7.4689,9599551.14,1595462399999,70889640.58139700,131542,4759917.12000000,35153924.29420800,0,71698087.509546,0.021490779053438658,
2020-07-23,7.469,8.099,7.4029,7.8983,10917062.94,1595548799999,85602332.79311300,140762,5253377.40000000,41196154.23459700,0,86226238.219002,0.055899813830777134,
2020-07-24,7.8982,7.9304,7.384,7.4284,7314721.87,1595635199999,55872769.49791000,93338,3353768.37000000,25621669.17701500,0,54336679.939108,-0.061337054106134214,
2020-07-25,7.4284,7.8009,7.3744,7.672,7507174.9,1595721599999,57301182.62742800,98606,3747076.87000000,28601257.27499100,0,57595045.8328,0.032266845244376174,
2020-07-26,7.6737,7.945,7.1885,7.5022,10637660.32,1595807999999,80431491.35325800,134584,5045254.49000000,38186103.24458500,0,79805855.25270401,-0.022381026719349606,
2020-07-27,7.5009,7.5045,6.5101,7.1,16681214.34,1595894399999,117115066.79614600,244904,7775339.96000000,54618358.09330500,0,118436621.814,-0.05510152681451763,
2020-07-28,7.099,7.4243,6.9106,7.2333,8500726.83,1595980799999,60812597.21325300,119738,4218103.99000000,30193722.02656900,0,61488307.379439,0.018600579525485328,
2020-07-29,7.2332,7.4871,6.9867,7.0876,7058913.79,1596067199999,50881041.65735800,94912,3431124.32000000,24737552.65767500,0,50030757.378004,-0.020348585270977937,
2020-07-30,7.0876,7.5757,7.0253,7.4093,7673434.47,1596153599999,56187278.51610100,102382,3804308.50000000,27867123.75068100,0,56854778.018571,0.044389189607364044,
2020-07-31,7.4093,7.8649,7.4085,7.8033,7419454.26,1596239999999,57010133.85331200,109121,3742689.31000000,28759753.91239600,0,57896227.427058,0.051810753237675033,
2020-08-01,7.8025,8.472,7.6373,8.3248,9345076.4,1596326399999,74293026.60700600,128620,4765995.90000000,37927657.95501300,0,77795892.01472001,0.0646922904070859,
2020-08-02,8.3216,8.7972,6.87,8.2814,22647614.34,1596412799999,187308467.65205400,321072,11173351.95000000,92516394.84947700,0,187553953.39527598,-0.005226975323901595,
